incident_date,incident_number,cad_number,alarm_date_time,unit_clear_date_time,street_address,apt_suite_number,neighborhood,incident_type_id,incident_type_desc,alarms,suppression_app_count,suppression_per_count,ems_app_count,ems_per_count,other_app_count,other_per_count,incident_closed,Location
05/03/2013,88,13123088,05/03/2013 12:45:00 PM,05/03/2013 12:57:00 PM,748 MT HOPE AV,,EAST PRICE,151,"Outside rubbish, trash or waste fire",0,1,4,0,,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
07/04/2013,133,13185133,07/04/2013 06:17:00 PM,07/04/2013 06:27:00 PM,0 I71 ,,EVANSTON  ,651,"Smoke scare, odor of smoke",0,3,12,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
07/19/2013,179,13200179,07/19/2013 06:19:00 PM,07/19/2013 06:29:00 PM,1800 ELM ST,,OVER-THE-R,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
09/28/2013,82,13271082,09/28/2013 10:47:00 AM,09/28/2013 10:59:00 AM,2618 HARRISON AV,3,WESTWOOD  ,440,"Electrical  wiring/equipment problem, other",0,10,32,1,2,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
10/09/2013,150,13282150,10/09/2013 04:42:00 PM,10/09/2013 04:49:00 PM,3031 EDEN AV,,CORRYVILLE,622,No incident found on arrival at dispatch address,0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
09/21/2013,92,13264092,09/21/2013 10:43:00 AM,09/21/2013 11:00:00 AM,4825 MARBURG AV,,OAKLEY    ,550,"Public service assistance, other",0,1,4,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
10/22/2013,12,13295012,10/22/2013 01:49:00 AM,10/22/2013 02:13:00 AM,324 COLLINS AV,,EAST  END ,444,Power line down,0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
06/04/2013,143,13155143,06/04/2013 04:51:00 PM,06/04/2013 05:01:00 PM,303 BROADWAY ST,,C. B. D. /,622,No incident found on arrival at dispatch address,0,2,8,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
12/16/2013,176,13350176,12/16/2013 09:16:00 PM,12/16/2013 09:26:00 PM,3244 CENTRAL PY ,,CLIFTON   ,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
03/19/2013,15,13078015,03/19/2013 01:39:00 AM,03/19/2013 01:53:00 AM,3484 VINE ST,4,AVONDALE  ,736,CO detector activation due to malfunction,0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
07/25/2013,139,13206139,07/25/2013 03:50:00 PM,07/25/2013 04:00:00 PM,1840 SUNSET AV,71,WEST PRICE,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
07/21/2013,74,13202074,07/21/2013 01:17:00 PM,07/21/2013 01:26:00 PM,2700 VINE ST,,CORRYVILLE,331,"Lock-in (if lock out , use 511 )",0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
08/27/2013,124,13239124,08/27/2013 03:11:00 PM,08/27/2013 03:21:00 PM,0 BEEKMAN ST,,MILLVALE  ,143,Grass fire,0,1,4,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
12/02/2013,191,13336191,12/02/2013 09:05:00 PM,12/03/2013 01:01:00 AM,4915 HAWAIIAN TE,,MOUNT AIRY,111,Fire - Building,0,15,42,1,2,0,0,1,"CINC 45239
(39.20625963100008, -84.57852697299995)"
06/13/2013,15,13164015,06/13/2013 01:22:00 AM,06/13/2013 01:48:00 AM,2377 VICTORY PY ,,WALNUT HIL,131,Passenger vehicle fire,0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
04/04/2013,66,13094066,04/04/2013 11:27:00 AM,04/04/2013 11:52:00 AM,1318 CLAY ST,,OVER-THE-R,900,"Special type of incident, other",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
01/30/2013,141,13030141,01/30/2013 03:24:00 PM,01/30/2013 03:32:00 PM,328 PROBASCO ST,,CLIFTON/UN,740,"Unintentional transmission of alarm, other",0,2,8,0,0,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
07/16/2013,154,13197154,07/16/2013 03:26:00 PM,07/16/2013 03:37:00 PM,6016 DAHLGREN ST,,MADISONVIL,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
01/05/2013,58,13005058,01/05/2013 09:56:00 AM,01/05/2013 10:13:00 AM,2374 ST JAMES AV,,WALNUT HIL,520,"Water problem, other",0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
10/16/2013,180,13289180,10/16/2013 10:19:00 PM,10/16/2013 10:31:00 PM,682 HAWTHORNE AV,,EAST PRICE,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
02/01/2013,74,13032074,02/01/2013 09:32:00 AM,02/01/2013 09:44:00 AM,440 LAFAYETTE AV,,CLIFTON   ,735,Alarm system sounded due to malfunction,0,1,4,0,0,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
07/06/2013,14,13187014,07/06/2013 01:10:00 AM,07/06/2013 01:31:00 AM,1240 MEHRING WY,,QUEENSGATE,734,Heat detector activation due to malfunction,0,2,8,0,,0,0,1,"CINC 45203
(39.103395971000054, -84.52855940999996)"
03/22/2013,162,13081162,03/22/2013 05:12:00 PM,03/22/2013 05:19:00 PM,1751 CHASE AV,FLR,NORTHSIDE ,911,Citizen complaint,0,1,4,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
04/13/2013,267,13103267,04/13/2013 05:30:00 PM,04/13/2013 05:55:00 PM,2131 CENTRAL PY ,,WEST  END ,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45210
(39.58986157800007, -89.65489696199995)"
08/23/2013,147,13235147,08/23/2013 05:51:00 PM,08/23/2013 05:56:00 PM,3520 CENTRAL PY ,,CLIFTON   ,500,"Service Call, other",0,3,12,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
01/17/2013,196,13017196,01/17/2013 06:40:00 PM,01/17/2013 06:49:00 PM,0 READING RD,,PADDOCK  H,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
11/11/2013,159,13315159,11/11/2013 07:13:00 PM,11/11/2013 07:30:00 PM,4101 SPRING GROVE AV,,NORTHSIDE ,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
06/08/2013,120,13159120,06/08/2013 04:15:00 PM,06/08/2013 05:14:00 PM,3252 BROOKLINE DR,,CLIFTON   ,141,"Forest, woods or wildland fire",0,1,4,0,,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
01/05/2013,51,13005051,01/05/2013 09:06:00 AM,01/05/2013 09:13:00 AM,3560 LOSSING ST,,AVONDALE  ,740,"Unintentional transmission of alarm, other",0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
08/12/2013,216,13224216,08/12/2013 11:10:00 PM,08/12/2013 11:31:00 PM,2661 WENDEE DR,1904,WESTWOOD  ,600,"Good intent call, other",0,2,3,0,0,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
09/16/2013,77,13259077,09/16/2013 12:03:00 PM,09/16/2013 12:22:00 PM,0 I71 ,,EVANSTON  ,600,"Good intent call, other",0,2,8,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
07/15/2013,124,13196124,07/15/2013 02:23:00 PM,07/15/2013 02:46:00 PM,1109 SPRING ST,,PENDLETON ,911,Citizen complaint,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
10/24/2013,162,13297162,10/24/2013 06:31:00 PM,10/24/2013 06:40:00 PM,2994 SPRING GROVE AV,,CAMP  WASH,740,"Unintentional transmission of alarm, other",0,2,8,0,,0,0,1,"CINC 45212
(39.162696606000054, -84.45430761099999)"
12/04/2013,154,13338154,12/04/2013 03:33:00 PM,12/04/2013 03:41:00 PM,224 8TH ST,100,C. B. D. /,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
09/02/2013,184,13245184,09/02/2013 11:32:00 PM,09/02/2013 11:52:00 PM,26 ESCALON ST,,CARTHAGE  ,651,"Smoke scare, odor of smoke",0,10,32,1,2,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
10/29/2013,74,13302074,10/29/2013 09:39:00 AM,10/29/2013 10:26:00 AM,2853 ERIE AV,,HYDE PARK ,900,"Special type of incident, other",0,2,8,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
07/31/2013,70,13212070,07/31/2013 11:28:00 AM,07/31/2013 11:37:00 AM,3320 MILLCREEK RD,,MILLVALE  ,500,"Service Call, other",0,3,12,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
02/28/2013,52,13059052,02/28/2013 08:54:00 AM,02/28/2013 09:11:00 AM,1329 DUNCAN AV,,HYDE PARK ,730,"System malfunction, other",0,8,26,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
09/07/2013,101,13250101,09/07/2013 02:04:00 PM,09/07/2013 02:16:00 PM,1905 DALTON AV,,QUEENSGATE,151,"Outside rubbish, trash or waste fire",0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
01/14/2013,64,13014064,01/14/2013 08:41:00 AM,01/14/2013 09:05:00 AM,114 CENTRAL PY ,,C. B. D. /,730,"System malfunction, other",0,2,8,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
06/12/2013,126,13163126,06/12/2013 02:47:00 PM,06/12/2013 02:54:00 PM,3419 TINAVIEW CT,,WESTWOOD  ,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
03/12/2013,69,13071069,03/12/2013 12:35:00 PM,03/12/2013 12:44:00 PM,2842 CAMPUS WY UC ,,CLIFTON/UN,710,"Malicious, mischievous false call, other",0,3,9,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
05/23/2013,130,13143130,05/23/2013 02:34:00 PM,05/23/2013 04:08:00 PM,3250 CLIFTON AV,,CLIFTON   ,322,Motor vehicle accident with injuries,0,7,21,1,2,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
10/16/2013,154,13289154,10/16/2013 06:45:00 PM,10/16/2013 07:14:00 PM,429 WARNER ST,,CLIFTON/UN,118,"Trash or rubbish fire, contained",0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
02/14/2013,117,13045117,02/14/2013 03:19:00 PM,02/14/2013 03:46:00 PM,7213 BROOKCREST DR,,ROSELAWN  ,551,Assist police or other governmental agency,0,1,4,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
02/21/2013,28,13052028,02/21/2013 07:46:00 AM,02/21/2013 08:14:00 AM,1757 HANFIELD ST,,NORTHSIDE ,531,Smoke or odor removal,0,3,9,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
06/20/2013,198,13171198,06/20/2013 09:52:00 PM,06/20/2013 10:10:00 PM,7829 GREENLAND PL,,ROSELAWN  ,118,"Trash or rubbish fire, contained",0,1,4,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
12/11/2013,182,13345182,12/11/2013 06:42:00 PM,12/11/2013 06:56:00 PM,221 4TH ST,,C. B. D. /,353,Removal of victim(s) from stalled elevator,0,0,,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
01/28/2013,16,13028016,01/28/2013 01:27:00 AM,01/28/2013 01:35:00 AM,3200 VINE ST,,CORRYVILLE,730,"System malfunction, other",0,1,4,0,0,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
12/19/2013,34,13353034,12/19/2013 06:01:00 AM,12/19/2013 06:21:00 AM,3815 CASS AV,,S.. CUMMIN,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
09/22/2013,33,13265033,09/22/2013 02:53:00 AM,09/22/2013 03:04:00 AM,140 12TH ST,,OVER-THE-R,551,Assist police or other governmental agency,0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
05/15/2013,76,13135076,05/15/2013 10:19:00 AM,05/15/2013 10:35:00 AM,2709 Observatory ,,HYDE PARK ,130,"Mobile property (vehicle) fire, other",0,1,4,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
06/08/2013,154,13159154,06/08/2013 07:30:00 PM,06/08/2013 07:49:00 PM,964 AUBURNVIEW DR,,WALNUT HIL,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
07/01/2013,202,13182202,07/01/2013 10:01:00 PM,07/01/2013 10:12:00 PM,6214 BEECHCREST PL,,MT.  WASHI,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
04/06/2013,31,13096031,04/06/2013 03:51:00 AM,04/06/2013 06:14:00 AM,1215 NEFF AV,,LOWER PRIC,111,Fire - Building,0,6,16,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
01/26/2013,102,13026102,01/26/2013 01:36:00 PM,01/26/2013 01:43:00 PM,0 LIBERTY ST,,MOUNT  AUB,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
08/16/2013,148,13228148,08/16/2013 03:44:00 PM,08/16/2013 04:12:00 PM,60 CHARLTON ST UC ,,CLIFTON/UN,732,Extinguishing system activation due to malfunction,0,3,12,0,,0,0,1,"CINC 45221
(39.131816652000055, -84.51448593699996)"
08/08/2013,205,13220205,08/08/2013 06:44:00 PM,08/08/2013 06:58:00 PM,1225 RACE ST,,OVER-THE-R,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/12/2013,189,13193189,07/12/2013 08:32:00 PM,07/12/2013 08:54:00 PM,3014 GARRARD AV,,CAMP  WASH,445,"Arcing, shorted electrical equipment",0,1,4,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
11/17/2013,40,13321040,11/17/2013 07:27:00 AM,11/17/2013 07:37:00 AM,4613 WARD ST,,MADISONVIL,700,"False alarm or false call, other",0,1,4,0,0,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
11/04/2013,79,13308079,11/04/2013 11:22:00 AM,11/04/2013 11:35:00 AM,2538 HACKBERRY ST,402,EAST WALNU,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
05/30/2013,10,13150010,05/30/2013 01:40:00 AM,05/30/2013 01:48:00 AM,520 VINE ST,,C. B. D. /,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
06/19/2013,90,13170090,06/19/2013 01:20:00 PM,06/19/2013 01:32:00 PM,4438 HAMILTON AV,4,NORTHSIDE ,600,"Good intent call, other",0,1,4,0,0,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
08/13/2013,147,13225147,08/13/2013 05:18:00 PM,08/13/2013 05:35:00 PM,6536 BEECHMONT AV,,MT.  WASHI,443,Breakdown of light ballast,0,9,28,0,,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
04/18/2013,104,13108104,04/18/2013 11:11:00 AM,04/18/2013 11:25:00 AM,3235 LEVINE DR UC ,,CORRYVILLE,733,Smoke detector activation due to malfunction,0,2,8,0,,0,0,1,"CINC 45267
(39.13665698800003, -84.50151609599999)"
04/18/2013,110,13108110,04/18/2013 11:33:00 AM,04/18/2013 11:55:00 AM,3400 MICHIGAN AV,,HYDE PARK ,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
11/07/2013,14,13311014,11/07/2013 02:41:00 AM,11/07/2013 03:04:00 AM,6217 ROXBURY ST,27,MT.  WASHI,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
01/12/2013,185,13012185,01/12/2013 08:53:00 PM,01/12/2013 09:14:00 PM,140 9TH ST,,C. B. D. /,733,Smoke detector activation due to malfunction,0,2,5,0,0,0,0,1,"CINC 45203
(39.103395971000054, -84.52855940999996)"
07/11/2013,33,13192033,07/11/2013 05:19:00 AM,07/11/2013 05:40:00 AM,3333 BURNET AV,,AVONDALE  ,730,"System malfunction, other",0,1,4,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
11/30/2013,138,13334138,11/30/2013 04:57:00 PM,11/30/2013 05:20:00 PM,4330 WINTON RD,,Spring Gro,735,Alarm system sounded due to malfunction,0,1,4,0,0,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
02/10/2013,76,13041076,02/10/2013 11:09:00 AM,02/10/2013 11:31:00 AM,629 DUTCH COLONY DR,,Winton Hil,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
06/29/2013,153,13180153,06/29/2013 06:37:00 PM,06/29/2013 06:55:00 PM,5472 LYONIA CT,,COLLEGE  H,651,"Smoke scare, odor of smoke",0,10,32,1,2,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
03/20/2013,82,13079082,03/20/2013 11:45:00 AM,03/20/2013 11:50:00 AM,4201 VICTORY PY ,,PADDOCK  H,740,"Unintentional transmission of alarm, other",0,1,4,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
04/10/2013,270,13100270,04/10/2013 11:32:00 PM,04/10/2013 11:42:00 PM,3438 PRICE AV,,EAST PRICE,651,"Smoke scare, odor of smoke",0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
01/30/2013,55,13030055,01/30/2013 08:03:00 AM,01/30/2013 08:10:00 AM,1812 CENTRAL PY ,,OVER-THE-R,730,"System malfunction, other",0,1,4,0,0,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
12/16/2013,170,13350170,12/16/2013 08:47:00 PM,12/16/2013 09:04:00 PM,0 OBSERVATORY AV,,HYDE PARK ,622,No incident found on arrival at dispatch address,0,1,4,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
03/08/2013,205,13067205,03/08/2013 09:47:00 PM,03/08/2013 10:11:00 PM,2906 VINE ST,508,CORRYVILLE,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
04/22/2013,56,13112056,04/22/2013 10:49:00 AM,04/22/2013 12:14:00 PM,234 HARTWELL ,,HARTWELL  ,111,Fire - Building,0,13,36,1,2,0,0,1,"CINC 45216
(39.19856897100004, -84.47975630799993)"
12/08/2013,66,13342066,12/08/2013 10:36:00 AM,12/08/2013 11:28:00 AM,1720 DENHAM ST,,NORTH FAIR,736,CO detector activation due to malfunction,0,1,4,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
08/09/2013,18,13221018,08/09/2013 05:11:00 AM,08/09/2013 05:39:00 AM,1673 CEDAR AV,306,COLLEGE  H,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
10/03/2013,164,13276164,10/03/2013 05:39:00 PM,10/03/2013 05:47:00 PM,5040 DURAMED DR,,PLEASANT R,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
11/29/2013,170,13333170,11/29/2013 11:50:00 PM,11/30/2013 12:01:00 AM,0 QUEEN CITY AV,,SOUTH  FAI,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
01/24/2013,200,13024200,01/24/2013 09:55:00 PM,01/25/2013 01:55:00 AM,3201 MCHENRY AV,,WESTWOOD  ,111,Fire - Building,2,17,49,1,2,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
06/01/2013,66,13152066,06/01/2013 10:55:00 AM,06/01/2013 12:09:00 PM,5555 GLENWAY AV,,WESTWOOD  ,531,Smoke or odor removal,0,10,32,1,2,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
06/29/2013,179,13180179,06/29/2013 09:14:00 PM,06/29/2013 09:23:00 PM,520 VINE ST,,C. B. D. /,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
05/10/2013,51,13130051,05/10/2013 08:14:00 AM,05/10/2013 08:20:00 AM,2667 EDWARDS RD,,,444,Power line down,0,1,4,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
03/16/2013,81,13075081,03/16/2013 10:49:00 AM,03/16/2013 10:58:00 AM,2231 VINE ST,1,FAIRVIEW  ,552,Police matter,0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
09/14/2013,160,13257160,09/14/2013 07:04:00 PM,09/14/2013 07:13:00 PM,5300 HAMILTON AV,,COLLEGE  H,651,"Smoke scare, odor of smoke",0,0,,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
02/07/2013,6,13038006,02/07/2013 01:19:00 AM,02/07/2013 01:35:00 AM,1821 SUMMIT RD,,ROSELAWN  ,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45216
(39.19856897100004, -84.47975630799993)"
01/16/2013,207,13016207,01/16/2013 05:12:00 PM,01/16/2013 05:37:00 PM,2142 SELIM AV,,SOUTH  FAI,531,Smoke or odor removal,0,5,15,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
05/01/2013,218,13121218,05/01/2013 10:53:00 PM,05/01/2013 11:13:00 PM,4045 READING RD,,NORTH AVON,113,"Cooking fire, confined to container",0,11,34,1,2,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
11/13/2013,192,13317192,11/13/2013 09:18:00 PM,11/13/2013 09:34:00 PM,2400 HARRISON AV,G10,WESTWOOD  ,651,"Smoke scare, odor of smoke",0,11,34,1,2,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
06/09/2013,65,13160065,06/09/2013 09:53:00 AM,06/09/2013 10:02:00 AM,1599 GLEN PARKER AV,11,NORTHSIDE ,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
08/24/2013,93,13236093,08/24/2013 10:24:00 AM,08/24/2013 10:30:00 AM,6310 ROSEWOOD ST,,CARTHAGE  ,500,"Service Call, other",0,1,4,0,0,0,0,1,"Cincinnati 45216
(39.19856897100004, -84.47975630799993)"
11/30/2013,81,13334081,11/30/2013 11:54:00 AM,11/30/2013 12:12:00 PM,1999 SUTTER AV,,ENGLISH  W,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
03/22/2013,223,13081223,03/22/2013 10:23:00 PM,03/22/2013 10:43:00 PM,1940 KENTUCKY AV,6,NORTHSIDE ,445,"Arcing, shorted electrical equipment",0,1,4,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
06/14/2013,79,13165079,06/14/2013 11:51:00 AM,06/14/2013 12:02:00 PM,4324 8TH ST,,WEST PRICE,444,Power line down,0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
05/21/2013,68,13141068,05/21/2013 08:21:00 AM,05/21/2013 08:39:00 AM,21 5TH ST,,C. B. D. /,742,Extinguishing system activation,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
10/26/2013,62,13299062,10/26/2013 10:33:00 AM,10/26/2013 10:55:00 AM,3947 ZINSLE AV,,KENNEDY  H,500,"Service Call, other",0,3,9,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
10/24/2013,48,13297048,10/24/2013 09:48:00 AM,10/24/2013 09:57:00 AM,3274 BEEKMAN ST,,MILLVALE  ,735,Alarm system sounded due to malfunction,0,1,4,0,0,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
05/02/2013,115,13122115,05/02/2013 01:54:00 PM,05/02/2013 02:06:00 PM,2139 AUBURN AV,,MOUNT  AUB,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
10/30/2013,106,13303106,10/30/2013 01:32:00 PM,10/30/2013 01:45:00 PM,0 READING RD,,ROSELAWN  ,500,"Service Call, other",0,1,4,0,0,0,0,1,"CINC 45212
(39.162696606000054, -84.45430761099999)"
03/24/2013,55,13083055,03/24/2013 09:05:00 AM,03/24/2013 09:15:00 AM,814 PURCELL AV,,EAST PRICE,600,"Good intent call, other",0,1,4,0,0,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
08/29/2013,160,13241160,08/29/2013 04:28:00 PM,08/29/2013 04:44:00 PM,2062 CONNECTICUT AV,,COLLEGE  H,743,"Smoke detector activation, no fire - unintentional",0,1,4,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
10/13/2013,62,13286062,10/13/2013 10:07:00 AM,10/13/2013 10:20:00 AM,0 QUEEN CITY AV,,SOUTH  FAI,622,No incident found on arrival at dispatch address,0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
09/05/2013,189,13248189,09/05/2013 06:43:00 PM,09/05/2013 07:04:00 PM,255 5TH ST,,C. B. D. /,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/21/2013,98,13202098,07/21/2013 02:43:00 PM,07/21/2013 02:47:00 PM,151 GALBRAITH RD,,HARTWELL  ,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45216
(39.19856897100004, -84.47975630799993)"
12/02/2013,136,13336136,12/02/2013 04:53:00 PM,12/02/2013 05:09:00 PM,1279 IDA ST,1,MOUNT  ADA,746,"Carbon monoxide detector activation, no CO",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
03/04/2013,129,13063129,03/04/2013 03:28:00 PM,03/04/2013 03:35:00 PM,1810 ANDINA AV,,BONDHILL  ,651,"Smoke scare, odor of smoke",0,1,4,0,0,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
01/03/2013,18,13003018,01/03/2013 02:46:00 AM,01/03/2013 03:13:00 AM,1 FOREST HILL DR,,MADISONVIL,531,Smoke or odor removal,0,3,9,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
07/30/2013,62,13211062,07/30/2013 09:57:00 AM,07/30/2013 10:08:00 AM,623 BROADWAY ST,,C. B. D. /,600,"Good intent call, other",0,2,8,0,,0,0,1,"CINC 45210
(39.58986157800007, -89.65489696199995)"
04/04/2013,293,13094293,04/04/2013 11:03:00 PM,04/04/2013 11:15:00 PM,32 WUEST ST,,CLIFTON   ,600,"Good intent call, other",0,4,14,0,0,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
