cell_id,min_walk_score,max_walk_score,mean_walk_score,med_sale_pbo_n,log_sum_cost_pedestrian_events,log_num_near_misses,log_n_rqst,log_access,log_dblprk,log_dnotyld,log_jywalk,log_lvisib,log_lwfws,log_nobikef,log_noswlk,log_other,log_prkint,log_prkswlk,log_speed,log_vrrlss,log_wlksig,log_xwalk,log_assist,log_bikes,log_drives,log_other.1,log_walks,log_num_walk_scores,log_sum_lane_cnt,log_sum_width,log_sum_area,log_num_streets,log_num_fire_incd,log_med_sale_res_y,log_med_sale_res_n,log_med_sale_com_y,log_med_sale_com_n,log_med_sale_ind_y,log_med_sale_ind_n,log_med_sale_pbo_y,log_sum_cost.y,log_num_events.y,log_dist,log_n_object,log_animals_insects,log_building.related,log_construction,log_food,log_others,log_police.property,log_service.complaint,log_street_sidewalk,log_traffic_sig0l,log_trash,log_trees_plants,log_water.leak,log_zoning_parking,log_n_request
840028,56,58,57,0,0.218412377,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179,4.983607307,7.088408862,13.11251706,4.248496671,1.00E-04,9.95422732,10.63700863,11.43320887,9.659630966,-9.210340372,-9.210340372,-9.210340372,5.577228966,3.332208082,-6.934572672,1.609457912,2.079454042,3.713574506,-9.210340372,-9.210340372,4.912655621,2.079454042,1.098645621,3.178057997,-9.210340372,5.303305406,2.833219226,0.693197179,2.079454042,6.104793456
840029,49,54,51.5,0,2.310761574,-9.210340372,0.693197179,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,1.00E-04,0.693197179,3.912025005,6.098074507,13.87203927,2.890377313,-9.210340372,10.83091603,10.30333693,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.264083518,3.091046999,-6.509674031,1.609457912,-9.210340372,1.386319361,1.00E-04,-9.210340372,4.007335003,2.197235688,1.098645621,3.178057997,-9.210340372,5.093750814,1.098645621,1.00E-04,1.00E-04,5.575949482
840030,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.9702938,6.333279806,12.5589805,-9.210340372,-9.210340372,10.14570798,9.922564431,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.419367959,1.386319361,-5.629650988,1.609457912,-9.210340372,1.00E-04,-9.210340372,-9.210340372,2.56495705,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.639064472
840031,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.317489447,6.745236467,14.45352815,3.218879825,-9.210340372,10.14570798,9.922564431,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.731342501,1.791776136,-5.148936444,1.609457912,1.386319361,1.386319361,-9.210340372,-9.210340372,3.713574506,1.00E-04,-9.210340372,0.693197179,-9.210340372,3.713574506,1.609457912,-9.210340372,-9.210340372,4.584968499
840032,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.068904831,7.496652494,15.20494424,3.9702938,-9.210340372,9.426016117,10.49764279,-9.210340372,-9.210340372,12.29458706,-9.210340372,-9.210340372,4.256663222,1.945924435,-5.441607305,1.791776136,-9.210340372,1.098645621,-9.210340372,-9.210340372,3.258100384,-9.210340372,-9.210340372,0.693197179,-9.210340372,3.761202441,1.386319361,-9.210340372,-9.210340372,4.356710109
840033,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.9702938,6.333279806,12.5589805,-9.210340372,-9.210340372,9.351839943,9.128696394,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.965317793,2.772594972,-6.141397136,1.791776136,-9.210340372,1.609457912,-9.210340372,-9.210340372,2.079454042,-9.210340372,1.00E-04,0.693197179,-9.210340372,2.833219226,1.00E-04,-9.210340372,-9.210340372,3.526363466
840034,45,47,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.098645621,3.737671999,6.033086462,12.15647265,2.833219226,-9.210340372,9.882440872,10.15034763,9.803777714,9.649627035,-9.210340372,-9.210340372,-9.210340372,7.262367066,5.153292173,-7.382527058,1.791776136,1.945924435,3.891822339,-9.210340372,-9.210340372,4.941643137,1.00E-04,-9.210340372,3.610920615,-9.210340372,4.700481275,2.302595093,1.00E-04,-9.210340372,5.872118071
840035,39,39,39,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,4.499810781,6.77193567,13.34087703,3.737671999,-9.210340372,10.16045266,10.15034763,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.909156004,3.806664712,-7.19253756,1.791776136,1.098645621,1.098645621,-9.210340372,-9.210340372,2.708056868,-9.210340372,1.00E-04,2.833219226,1.00E-04,2.708056868,0.693197179,1.00E-04,-9.210340372,4.060444735
840036,33,36,34.5,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179,4.615121507,6.774224001,12.14215793,3.871203094,-9.210340372,8.817783607,9.639522013,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.310997137,3.135498564,-5.967498052,1.791776136,2.079454042,4.290460811,-9.210340372,-9.210340372,5.056246442,-9.210340372,1.00E-04,3.178057997,-9.210340372,5.579730203,3.135498564,0.693197179,-9.210340372,6.315358182
840037,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.091046999,5.198497584,10.9990619,2.397904364,-9.210340372,8.995150308,8.772006759,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.409367251,1.098645621,-5.780625183,1.00E-04,-9.210340372,2.56495705,-9.210340372,-9.210340372,3.496510592,-9.210340372,-9.210340372,2.56495705,-9.210340372,4.060444735,2.197235688,1.00E-04,-9.210340372,4.844187874
840038,16,16,16,0,-1.190398684,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,3.496510592,5.86363146,11.76485859,2.56495705,-9.210340372,8.892820906,10.15034763,8.653654056,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.913287774,2.944444242,-6.64808541,1.00E-04,0.693197179,3.761202441,-9.210340372,-9.210340372,4.672829769,1.386319361,1.098645621,3.0445272,-9.210340372,4.820282372,3.43399043,-9.210340372,-9.210340372,5.81413083
840039,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.302595093,4.663440038,11.84599908,1.609457912,-9.210340372,9.729669742,9.803777714,11.77349119,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.624218607,2.397904364,-6.428624678,1.00E-04,1.00E-04,1.609457912,-9.210340372,-9.210340372,3.367299278,0.693197179,1.00E-04,2.639064472,-9.210340372,4.477337951,-9.210340372,-9.210340372,-9.210340372,4.941643137
840040,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.07517444,7.486613369,13.40677661,4.043053022,-9.210340372,8.995150308,8.772006759,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.926203978,1.791776136,-6.981907868,0.693197179,1.00E-04,1.098645621,-9.210340372,-9.210340372,0.693197179,-9.210340372,-9.210340372,1.098645621,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,2.302595093
840041,44,48,46,0,-1.190398684,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.784191907,6.257667779,13.00233582,2.890377313,-9.210340372,8.995150308,8.772006759,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.782714104,3.583521716,-6.856577491,0.693197179,1.791776136,2.995737274,-9.210340372,-9.210340372,3.806664712,-9.210340372,-9.210340372,1.791776136,-9.210340372,-9.210340372,0.693197179,0.693197179,-9.210340372,4.394450389
840042,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.9702938,6.333279806,12.5589805,-9.210340372,0.693197179,9.785167034,9.562023484,11.15625052,12.20045691,-9.210340372,-9.210340372,-9.210340372,6.704777157,4.510860605,-6.969178657,1.098645621,4.007335003,5.099867038,-9.210340372,-9.210340372,4.234107954,-9.210340372,-9.210340372,1.00E-04,-9.210340372,2.944444242,1.098645621,-9.210340372,2.079454042,5.765191416
840043,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.9702938,6.333279806,12.5589805,-9.210340372,-9.210340372,9.785167034,9.562023484,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.926203978,1.791776136,-5.838764061,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372
840044,18,18,18,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,1.386319361,3.871203094,10.99779057,0.693197179,-9.210340372,10.16045266,10.39824834,9.912323406,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.445185559,1.386319361,-5.357571952,0.693197179,-9.210340372,1.00E-04,-9.210340372,-9.210340372,3.178057997,-9.210340372,-9.210340372,1.386319361,-9.210340372,2.890377313,0.693197179,-9.210340372,-9.210340372,3.891822339
840045,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179,2.890377313,9.600014801,1.00E-04,-9.210340372,9.785167034,9.562023484,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.340468374,0.693197179,-5.390005334,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179,-9.210340372,-9.210340372,-9.210340372,0.693197179
840046,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.159055874,7.510430611,15.36323986,4.465909268,-9.210340372,8.448839423,9.117822381,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.632104215,3.610920615,-5.866386231,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.708056868,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.708056868
840047,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.9702938,6.333279806,12.5589805,-9.210340372,-9.210340372,9.340965931,9.117822381,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.894671353,2.772594972,-6.375127851,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179
840048,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.079454042,4.330734656,10.29255224,0.693197179,-9.210340372,9.340965931,9.117822381,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.287442566,2.197235688,-6.682271269,0.693197179,-9.210340372,0.693197179,-9.210340372,-9.210340372,2.708056868,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.833219226
840049,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.386319361,3.637588791,9.93972305,1.00E-04,-9.210340372,9.340965931,9.117822381,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.750306107,1.791776136,-7.167437045,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.079454042,-9.210340372,-9.210340372,1.00E-04,-9.210340372,1.00E-04,-9.210340372,-9.210340372,-9.210340372,2.302595093
840050,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.9702938,6.333279806,12.5589805,-9.210340372,-9.210340372,9.340965931,9.117822381,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.268791229,3.218879825,-6.104467525,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179,-9.210340372,-9.210340372,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.386319361
840051,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.098645621,3.526363466,11.63273312,1.00E-04,-9.210340372,11.58272201,11.35957846,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.627196809,2.484914983,-8.050103178,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.098645621,1.00E-04,-9.210340372,1.791776136,-9.210340372,3.0445272,-9.210340372,-9.210340372,-9.210340372,3.43399043
840052,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.9702938,6.333279806,12.5589805,-9.210340372,-9.210340372,11.58272201,11.35957846,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-6.097458597,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372
840053,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.609457912,3.82864357,11.62578976,1.00E-04,-9.210340372,11.58272201,11.35957846,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.164552232,3.29584057,-6.740099914,1.791776136,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.098645621,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.098645621
840054,7,7,7,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,3.583521716,5.780743824,12.02145245,2.484914983,-9.210340372,11.58272201,11.35957846,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.331075415,3.258100384,-6.766096007,1.791776136,-9.210340372,2.397904364,-9.210340372,-9.210340372,2.302595093,-9.210340372,-9.210340372,2.079454042,-9.210340372,2.639064472,-9.210340372,-9.210340372,-9.210340372,3.761202441
840055,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.56495705,5.030438575,11.44127908,1.791776136,-9.210340372,12.30863826,11.35957846,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-5.85816028,1.791776136,-9.210340372,1.00E-04,-9.210340372,-9.210340372,1.609457912,-9.210340372,-9.210340372,1.609457912,-9.210340372,3.332208082,-9.210340372,-9.210340372,-9.210340372,3.66356421
840056,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.430817989,6.597145838,12.06954248,3.367299278,-9.210340372,12.42761492,11.35957846,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.003903796,0.693197179,-5.448802871,1.791776136,-9.210340372,0.693197179,-9.210340372,-9.210340372,2.079454042,-9.210340372,-9.210340372,1.386319361,-9.210340372,3.091046999,-9.210340372,-9.210340372,-9.210340372,3.583521716
840057,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.9702938,6.333279806,12.5589805,-9.210340372,-9.210340372,11.58272201,11.35957846,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-5.195162762,1.791776136,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372
840058,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.583521716,6.025866215,14.07762248,2.890377313,-9.210340372,11.58272201,11.35957846,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.003903796,0.693197179,-5.172586796,1.791776136,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.583521716,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.583521716
840059,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.499810781,6.942156802,14.99391321,3.806664712,-9.210340372,11.58272201,11.35957846,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.276403585,2.197235688,-5.017287773,1.791776136,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.091046999,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.091046999
840060,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.382027885,6.765039092,14.91806175,3.688881954,-9.210340372,11.7990626,11.12696882,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.16656211,3.091046999,-4.814454226,1.791776136,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.784191907,-9.210340372,-9.210340372,3.258100384,-9.210340372,2.708056868,-9.210340372,-9.210340372,-9.210340372,4.442652433
840061,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.86753522,7.21670956,15.40348374,4.174388808,-9.210340372,11.35011238,11.12696882,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.619350173,2.484914983,-4.615656273,1.791776136,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.890377313,-9.210340372,-9.210340372,1.00E-04,-9.210340372,0.693197179,-9.210340372,-9.210340372,-9.210340372,3.0445272
840062,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.406720467,6.755769038,14.94354766,3.713574506,-9.210340372,11.35011238,11.12696882,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.2609615,2.079454042,-4.542605894,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179
840063,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.332208082,5.683580107,13.85257896,2.639064472,-9.210340372,11.35011238,11.12696882,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.2609615,2.079454042,-4.626337746,0.693197179,-9.210340372,1.00E-04,-9.210340372,-9.210340372,1.098645621,-9.210340372,-9.210340372,1.098645621,-9.210340372,1.609457912,-9.210340372,1.00E-04,-9.210340372,2.56495705
