"ix","iy","cell_id","lat","long","State","County","City","Name","RegionID"
100,51,1000051,39.1637389300234,-84.5934914866288,"OH","Hamilton","Cincinnati","Westwood","204284"
101,51,1010051,39.1637378831416,-84.5957506990453,"OH","Hamilton","Cincinnati","Westwood","204284"
8,52,80052,39.1658986369686,-84.3856440262091,"OH","Hamilton","Cincinnati","Madisonville","201948"
9,52,90052,39.1659016031755,-84.3879032329542,"OH","Hamilton","Cincinnati","Madisonville","201948"
10,52,100052,39.165904525762,-84.3901624398885,"OH","Hamilton","Cincinnati","Madisonville","201948"
11,52,110052,39.1659074047279,-84.3924216470091,"OH","Hamilton","Cincinnati","Madisonville","201948"
12,52,120052,39.1659102400734,-84.3946808543132,"OH","Hamilton","Cincinnati","Madisonville","201948"
13,52,130052,39.1659130317982,-84.3969400617981,"OH","Hamilton","Cincinnati","Madisonville","201948"
14,52,140052,39.1659157799026,-84.399199269461,"OH","Hamilton","Cincinnati","Madisonville","201948"
15,52,150052,39.1659184843864,-84.4014584772989,"OH","Hamilton","Cincinnati","Madisonville","201948"
16,52,160052,39.1659211452496,-84.4037176853093,"OH","Hamilton","Cincinnati","Madisonville","201948"
17,52,170052,39.1659237624923,-84.4059768934891,"OH","Hamilton","Cincinnati","Madisonville","201948"
18,52,180052,39.1659263361144,-84.4082361018357,"OH","Hamilton","Cincinnati","Madisonville","201948"
19,52,190052,39.1659288661159,-84.4104953103461,"OH","Hamilton","Cincinnati","Madisonville","201948"
20,52,200052,39.1659313524968,-84.4127545190178,"OH","Hamilton","Cincinnati","Madisonville","201948"
21,52,210052,39.1659337952572,-84.4150137278477,"OH","Hamilton","Cincinnati","Madisonville","201948"
22,52,220052,39.1659361943969,-84.4172729368332,"OH","Hamilton","Cincinnati","Madisonville","201948"
24,52,240052,39.1659408618146,-84.4217913552594,"OH","Hamilton","Cincinnati","Madisonville","201948"
25,52,250052,39.1659431300925,-84.4240505646947,"OH","Hamilton","Cincinnati","Oakley","202657"
26,52,260052,39.1659453547497,-84.4263097742742,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
27,52,270052,39.1659475357864,-84.4285689839952,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
28,52,280052,39.1659496732024,-84.4308281938549,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
29,52,290052,39.1659517669978,-84.4330874038506,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
44,52,440052,39.1659779394473,-84.4669755681886,"OH","Hamilton","Cincinnati","Paddock Hills","274942"
45,52,450052,39.1659793353116,-84.4692347799776,"OH","Hamilton","Cincinnati","Paddock Hills","274942"
46,52,460052,39.1659806875553,-84.471493991855,"OH","Hamilton","Cincinnati","Paddock Hills","274942"
47,52,470052,39.1659819961781,-84.4737532038177,"OH","Hamilton","Cincinnati","Paddock Hills","274942"
48,52,480052,39.1659832611803,-84.4760124158632,"OH","Hamilton","Cincinnati","Paddock Hills","274942"
49,52,490052,39.1659844825617,-84.4782716279885,"OH","Hamilton","Cincinnati","Paddock Hills","274942"
50,52,500052,39.1659856603224,-84.4805308401909,"OH","Hamilton","Cincinnati","Paddock Hills","274942"
51,52,510052,39.1659867944623,-84.4827900524675,"OH","Hamilton","Cincinnati","Paddock Hills","274942"
62,52,620052,39.1659963910316,-84.50764139161,"OH","Hamilton","Cincinnati","Winton Place","204406"
63,52,630052,39.1659970017224,-84.5099006045592,"OH","Hamilton","Cincinnati","Winton Place","204406"
64,52,640052,39.1659975687925,-84.5121598175462,"OH","Hamilton","Cincinnati","Winton Place","204406"
65,52,650052,39.1659980922417,-84.5144190305682,"OH","Hamilton","Cincinnati","Winton Place","204406"
66,52,660052,39.1659985720701,-84.5166782436224,"OH","Hamilton","Cincinnati","Winton Place","204406"
67,52,670052,39.1659990082778,-84.5189374567061,"OH","Hamilton","Cincinnati","Winton Place","204406"
68,52,680052,39.1659994008647,-84.5211966698163,"OH","Hamilton","Cincinnati","Winton Place","204406"
69,52,690052,39.1659997498308,-84.5234558829505,"OH","Hamilton","Cincinnati","Winton Place","204406"
70,52,700052,39.1660000551762,-84.5257150961056,"OH","Hamilton","Cincinnati","Winton Place","204406"
71,52,710052,39.1660003169007,-84.5279743092789,"OH","Hamilton","Cincinnati","Winton Place","204406"
72,52,720052,39.1660005350045,-84.5302335224676,"OH","Hamilton","Cincinnati","Winton Place","204406"
73,52,730052,39.1660007094874,-84.532492735669,"OH","Hamilton","Cincinnati","Northside","274791"
74,52,740052,39.1660008403496,-84.5347519488802,"OH","Hamilton","Cincinnati","Northside","274791"
75,52,750052,39.166000927591,-84.5370111620983,"OH","Hamilton","Cincinnati","Northside","274791"
76,52,760052,39.1660009712116,-84.5392703753207,"OH","Hamilton","Cincinnati","Northside","274791"
77,52,770052,39.1660009712114,-84.5415295885445,"OH","Hamilton","Cincinnati","Northside","274791"
78,52,780052,39.1660009275905,-84.5437888017668,"OH","Hamilton","Cincinnati","Northside","274791"
79,52,790052,39.1660008403487,-84.546048014985,"OH","Hamilton","Cincinnati","Northside","274791"
80,52,800052,39.1660007094862,-84.5483072281962,"OH","Hamilton","Cincinnati","Northside","274791"
81,52,810052,39.1660005350029,-84.5505664413975,"OH","Hamilton","Cincinnati","Northside","274791"
82,52,820052,39.1660003168988,-84.5528256545863,"OH","Hamilton","Cincinnati","Northside","274791"
83,52,830052,39.1660000551739,-84.5550848677596,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
84,52,840052,39.1659997498282,-84.5573440809147,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
85,52,850052,39.1659994008617,-84.5596032940488,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
86,52,860052,39.1659990082745,-84.5618625071591,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
87,52,870052,39.1659985720664,-84.5641217202427,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
88,52,880052,39.1659980922376,-84.566380933297,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
89,52,890052,39.1659975687881,-84.568640146319,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
90,52,900052,39.1659970017177,-84.570899359306,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
91,52,910052,39.1659963910265,-84.5731585722552,"OH","Hamilton","Cincinnati","Westwood","204284"
92,52,920052,39.1659957367146,-84.5754177851637,"OH","Hamilton","Cincinnati","Westwood","204284"
93,52,930052,39.1659950387819,-84.5776769980287,"OH","Hamilton","Cincinnati","Westwood","204284"
94,52,940052,39.1659942972285,-84.5799362108476,"OH","Hamilton","Cincinnati","Westwood","204284"
95,52,950052,39.1659935120542,-84.5821954236174,"OH","Hamilton","Cincinnati","Westwood","204284"
16,53,160053,39.1681711459979,-84.403717685302,"OH","Hamilton","Cincinnati","Madisonville","201948"
17,53,170053,39.168173763283,-84.4059768934817,"OH","Hamilton","Cincinnati","Madisonville","201948"
18,53,180053,39.1681763369468,-84.408236101828,"OH","Hamilton","Cincinnati","Madisonville","201948"
19,53,190053,39.1681788669894,-84.4104953103383,"OH","Hamilton","Cincinnati","Madisonville","201948"
20,53,200053,39.1681813534106,-84.4127545190097,"OH","Hamilton","Cincinnati","Madisonville","201948"
21,53,210053,39.1681837962106,-84.4150137278395,"OH","Hamilton","Cincinnati","Madisonville","201948"
22,53,220053,39.1681861953892,-84.4172729368248,"OH","Hamilton","Cincinnati","Madisonville","201948"
28,53,280053,39.1681996744133,-84.430828193846,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
29,53,290053,39.1682017682426,-84.4330874038416,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
30,53,300053,39.1682038184506,-84.4353466139703,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
32,53,320053,39.1682077880024,-84.4398650346159,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
41,53,410053,39.168223491727,-84.4601979333704,"OH","Hamilton","Cincinnati","Bond Hill","199607"
42,53,420053,39.1682250184783,-84.4624571448779,"OH","Hamilton","Cincinnati","Bond Hill","199607"
43,53,430053,39.1682265016081,-84.4647163564821,"OH","Hamilton","Cincinnati","Bond Hill","199607"
44,53,440053,39.1682279411165,-84.4669755681802,"OH","Hamilton","Cincinnati","Bond Hill","199607"
45,53,450053,39.1682293370035,-84.4692347799694,"OH","Hamilton","Cincinnati","Bond Hill","199607"
46,53,460053,39.1682306892691,-84.4714939918468,"OH","Hamilton","Cincinnati","Paddock Hills","274942"
47,53,470053,39.1682319979132,-84.4737532038097,"OH","Hamilton","Cincinnati","Paddock Hills","274942"
48,53,480053,39.1682332629359,-84.4760124158554,"OH","Hamilton","Cincinnati","Paddock Hills","274942"
49,53,490053,39.1682344843371,-84.4782716279808,"OH","Hamilton","Cincinnati","Paddock Hills","274942"
50,53,500053,39.1682356621169,-84.4805308401833,"OH","Hamilton","Cincinnati","Paddock Hills","274942"
62,53,620053,39.1682463930001,-84.5076413916049,"OH","Hamilton","Cincinnati","Winton Place","204406"
63,53,630053,39.1682470037008,-84.5099006045543,"OH","Hamilton","Cincinnati","Winton Place","204406"
64,53,640053,39.1682475707801,-84.5121598175416,"OH","Hamilton","Cincinnati","Winton Place","204406"
65,53,650053,39.1682480942378,-84.5144190305638,"OH","Hamilton","Cincinnati","Winton Place","204406"
66,53,660053,39.168248574074,-84.5166782436183,"OH","Hamilton","Cincinnati","Winton Place","204406"
67,53,670053,39.1682490102888,-84.5189374567022,"OH","Hamilton","Cincinnati","Winton Place","204406"
68,53,680053,39.168249402882,-84.5211966698127,"OH","Hamilton","Cincinnati","Winton Place","204406"
69,53,690053,39.1682497518538,-84.5234558829471,"OH","Hamilton","Cincinnati","Winton Place","204406"
70,53,700053,39.1682500572041,-84.5257150961025,"OH","Hamilton","Cincinnati","Winton Place","204406"
71,53,710053,39.1682503189329,-84.527974309276,"OH","Hamilton","Cincinnati","Winton Place","204406"
72,53,720053,39.1682505370402,-84.530233522465,"OH","Hamilton","Cincinnati","Winton Place","204406"
73,53,730053,39.168250711526,-84.5324927356666,"OH","Hamilton","Cincinnati","Northside","274791"
74,53,740053,39.1682508423903,-84.5347519488781,"OH","Hamilton","Cincinnati","Northside","274791"
75,53,750053,39.1682509296331,-84.5370111620965,"OH","Hamilton","Cincinnati","Northside","274791"
76,53,760053,39.1682509732544,-84.5392703753191,"OH","Hamilton","Cincinnati","Northside","274791"
77,53,770053,39.1682509732542,-84.5415295885432,"OH","Hamilton","Cincinnati","Northside","274791"
78,53,780053,39.1682509296325,-84.5437888017658,"OH","Hamilton","Cincinnati","Northside","274791"
79,53,790053,39.1682508423894,-84.5460480149842,"OH","Hamilton","Cincinnati","Northside","274791"
80,53,800053,39.1682507115247,-84.5483072281956,"OH","Hamilton","Cincinnati","Northside","274791"
81,53,810053,39.1682505370386,-84.5505664413972,"OH","Hamilton","Cincinnati","Northside","274791"
82,53,820053,39.1682503189309,-84.5528256545862,"OH","Hamilton","Cincinnati","Northside","274791"
83,53,830053,39.1682500572018,-84.5550848677598,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
84,53,840053,39.1682497518511,-84.5573440809152,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
85,53,850053,39.168249402879,-84.5596032940495,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
86,53,860053,39.1682490102854,-84.5618625071601,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
87,53,870053,39.1682485740703,-84.564121720244,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
88,53,880053,39.1682480942337,-84.5663809332984,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
89,53,890053,39.1682475707756,-84.5686401463207,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
90,53,900053,39.1682470036961,-84.5708993593079,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
91,53,910053,39.168246392995,-84.5731585722573,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
92,53,920053,39.1682457386725,-84.5754177851661,"OH","Hamilton","Cincinnati","Westwood","204284"
93,53,930053,39.1682450407285,-84.5776769980314,"OH","Hamilton","Cincinnati","Westwood","204284"
94,53,940053,39.168244299163,-84.5799362108504,"OH","Hamilton","Cincinnati","Westwood","204284"
95,53,950053,39.168243513976,-84.5821954236205,"OH","Hamilton","Cincinnati","Westwood","204284"
28,54,280054,39.1704496756238,-84.4308281938371,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
29,54,290054,39.170451769487,-84.4330874038327,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
30,54,300054,39.1704538197282,-84.4353466139613,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
31,54,310054,39.1704558263473,-84.4376058242203,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
41,54,410054,39.1704734933236,-84.4601979333617,"OH","Hamilton","Cincinnati","Bond Hill","199607"
42,54,420054,39.1704750200996,-84.4624571448694,"OH","Hamilton","Cincinnati","Bond Hill","199607"
43,54,430054,39.1704765032534,-84.4647163564737,"OH","Hamilton","Cincinnati","Bond Hill","199607"
44,54,440054,39.1704779427852,-84.4669755681718,"OH","Hamilton","Cincinnati","Bond Hill","199607"
45,54,450054,39.1704793386948,-84.4692347799612,"OH","Hamilton","Cincinnati","Bond Hill","199607"
46,54,460054,39.1704806909823,-84.4714939918387,"OH","Hamilton","Cincinnati","Bond Hill","199607"
47,54,470054,39.1704819996476,-84.4737532038018,"OH","Hamilton","Cincinnati","Bond Hill","199607"
48,54,480054,39.1704832646908,-84.4760124158475,"OH","Hamilton","Cincinnati","Bond Hill","199607"
49,54,490054,39.1704844861118,-84.4782716279732,"OH","Hamilton","Cincinnati","Bond Hill","199607"
50,54,500054,39.1704856639107,-84.4805308401758,"OH","Hamilton","Cincinnati","Bond Hill","199607"
62,54,620054,39.1704963949679,-84.5076413915998,"OH","Hamilton","Cincinnati","Winton Place","204406"
63,54,630054,39.1704970056785,-84.5099006045495,"OH","Hamilton","Cincinnati","Winton Place","204406"
64,54,640054,39.1704975727669,-84.5121598175369,"OH","Hamilton","Cincinnati","Winton Place","204406"
65,54,650054,39.1704980962331,-84.5144190305595,"OH","Hamilton","Cincinnati","Winton Place","204406"
66,54,660054,39.1704985760771,-84.5166782436142,"OH","Hamilton","Cincinnati","Winton Place","204406"
67,54,670054,39.1704990122989,-84.5189374566983,"OH","Hamilton","Cincinnati","Winton Place","204406"
68,54,680054,39.1704994048986,-84.5211966698091,"OH","Hamilton","Cincinnati","Winton Place","204406"
69,54,690054,39.170499753876,-84.5234558829437,"OH","Hamilton","Cincinnati","Winton Place","204406"
70,54,700054,39.1705000592312,-84.5257150960993,"OH","Hamilton","Cincinnati","Winton Place","204406"
71,54,710054,39.1705003209642,-84.5279743092732,"OH","Hamilton","Cincinnati","Winton Place","204406"
72,54,720054,39.1705005390751,-84.5302335224624,"OH","Hamilton","Cincinnati","Winton Place","204406"
73,54,730054,39.1705007135637,-84.5324927356643,"OH","Hamilton","Cincinnati","Northside","274791"
74,54,740054,39.1705008444301,-84.534751948876,"OH","Hamilton","Cincinnati","Northside","274791"
75,54,750054,39.1705009316744,-84.5370111620947,"OH","Hamilton","Cincinnati","Northside","274791"
76,54,760054,39.1705009752964,-84.5392703753175,"OH","Hamilton","Cincinnati","Northside","274791"
77,54,770054,39.1705009752962,-84.5415295885418,"OH","Hamilton","Cincinnati","Northside","274791"
78,54,780054,39.1705009316738,-84.5437888017647,"OH","Hamilton","Cincinnati","Northside","274791"
79,54,790054,39.1705008444293,-84.5460480149834,"OH","Hamilton","Cincinnati","Northside","274791"
80,54,800054,39.1705007135625,-84.5483072281951,"OH","Hamilton","Cincinnati","Northside","274791"
81,54,810054,39.1705005390735,-84.5505664413969,"OH","Hamilton","Cincinnati","Northside","274791"
82,54,820054,39.1705003209623,-84.5528256545862,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
83,54,830054,39.1705000592289,-84.55508486776,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
84,54,840054,39.1704997538733,-84.5573440809157,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
85,54,850054,39.1704994048956,-84.5596032940503,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
86,54,860054,39.1704990122956,-84.5618625071611,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
87,54,870054,39.1704985760734,-84.5641217202452,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
88,54,880054,39.170498096229,-84.5663809332999,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
89,54,890054,39.1704975727625,-84.5686401463224,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
90,54,900054,39.1704970056737,-84.5708993593099,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
91,54,910054,39.1704963949628,-84.5731585722595,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
92,54,920054,39.1704957406296,-84.5754177851685,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
93,54,930054,39.1704950426743,-84.577676998034,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
94,54,940054,39.1704943010968,-84.5799362108533,"OH","Hamilton","Cincinnati","Westwood","204284"
95,54,950054,39.1704935158971,-84.5821954236236,"OH","Hamilton","Cincinnati","Westwood","204284"
15,55,150055,39.172668486501,-84.401458477278,"OH","Hamilton","Cincinnati","Kennedy Heights","201559"
27,55,270055,39.1726975393138,-84.4285689839686,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
28,55,280055,39.1726996768337,-84.4308281938282,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
29,55,290055,39.1727017707309,-84.4330874038237,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
30,55,300055,39.1727038210053,-84.4353466139523,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
31,55,310055,39.172705827657,-84.4376058242113,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
41,55,410055,39.1727234949195,-84.4601979333531,"OH","Hamilton","Cincinnati","Bond Hill","199607"
42,55,420055,39.1727250217202,-84.4624571448608,"OH","Hamilton","Cincinnati","Bond Hill","199607"
43,55,430055,39.1727265048981,-84.4647163564652,"OH","Hamilton","Cincinnati","Bond Hill","199607"
44,55,440055,39.1727279444532,-84.4669755681635,"OH","Hamilton","Cincinnati","Bond Hill","199607"
45,55,450055,39.1727293403854,-84.4692347799529,"OH","Hamilton","Cincinnati","Bond Hill","199607"
46,55,460055,39.1727306926948,-84.4714939918306,"OH","Hamilton","Cincinnati","Bond Hill","199607"
47,55,470055,39.1727320013814,-84.4737532037938,"OH","Hamilton","Cincinnati","Bond Hill","199607"
48,55,480055,39.172733266445,-84.4760124158397,"OH","Hamilton","Cincinnati","Bond Hill","199607"
49,55,490055,39.1727344878858,-84.4782716279655,"OH","Hamilton","Cincinnati","Bond Hill","199607"
50,55,500055,39.1727356657038,-84.4805308401684,"OH","Hamilton","Cincinnati","Bond Hill","199607"
51,55,510055,39.1727367998989,-84.4827900524455,"OH","Hamilton","Cincinnati","Bond Hill","199607"
62,55,620055,39.1727463969349,-84.5076413915948,"OH","Hamilton","Cincinnati","Winton Place","204406"
63,55,630055,39.1727470076554,-84.5099006045446,"OH","Hamilton","Cincinnati","Winton Place","204406"
64,55,640055,39.172747574753,-84.5121598175323,"OH","Hamilton","Cincinnati","Winton Place","204406"
65,55,650055,39.1727480982277,-84.514419030555,"OH","Hamilton","Cincinnati","Winton Place","204406"
66,55,660055,39.1727485780795,-84.51667824361,"OH","Hamilton","Cincinnati","Winton Place","204406"
67,55,670055,39.1727490143084,-84.5189374566944,"OH","Hamilton","Cincinnati","Winton Place","204406"
68,55,680055,39.1727494069143,-84.5211966698054,"OH","Hamilton","Cincinnati","Winton Place","204406"
69,55,690055,39.1727497558974,-84.5234558829403,"OH","Hamilton","Cincinnati","Winton Place","204406"
70,55,700055,39.1727500612576,-84.5257150960962,"OH","Hamilton","Cincinnati","Winton Place","204406"
71,55,710055,39.1727503229949,-84.5279743092703,"OH","Hamilton","Cincinnati","Winton Place","204406"
72,55,720055,39.1727505411092,-84.5302335224598,"OH","Hamilton","Cincinnati","Winton Place","204406"
73,55,730055,39.1727507156007,-84.5324927356619,"OH","Hamilton","Cincinnati","Northside","274791"
74,55,740055,39.1727508464692,-84.5347519488738,"OH","Hamilton","Cincinnati","Northside","274791"
75,55,750055,39.1727509337149,-84.5370111620928,"OH","Hamilton","Cincinnati","Northside","274791"
76,55,760055,39.1727509773376,-84.539270375316,"OH","Hamilton","Cincinnati","Northside","274791"
77,55,770055,39.1727509773374,-84.5415295885405,"OH","Hamilton","Cincinnati","Northside","274791"
78,55,780055,39.1727509337143,-84.5437888017637,"OH","Hamilton","Cincinnati","Northside","274791"
79,55,790055,39.1727508464683,-84.5460480149826,"OH","Hamilton","Cincinnati","Northside","274791"
80,55,800055,39.1727507155995,-84.5483072281945,"OH","Hamilton","Cincinnati","Northside","274791"
81,55,810055,39.1727505411076,-84.5505664413967,"OH","Hamilton","Cincinnati","Northside","274791"
82,55,820055,39.1727503229929,-84.5528256545862,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
83,55,830055,39.1727500612553,-84.5550848677603,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
84,55,840055,39.1727497558948,-84.5573440809161,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
85,55,850055,39.1727494069113,-84.559603294051,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
86,55,860055,39.172749014305,-84.561862507162,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
87,55,870055,39.1727485780757,-84.5641217202464,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
88,55,880055,39.1727480982236,-84.5663809333014,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
89,55,890055,39.1727475747486,-84.5686401463242,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
90,55,900055,39.1727470076506,-84.5708993593118,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
91,55,910055,39.1727463969298,-84.5731585722617,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
92,55,920055,39.1727457425861,-84.5754177851709,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
93,55,930055,39.1727450446194,-84.5776769980367,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
94,55,940055,39.1727443030299,-84.5799362108562,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
95,55,950055,39.1727435178175,-84.5821954236267,"OH","Hamilton","Cincinnati","Westwood","204284"
15,56,150056,39.1749184872053,-84.4014584772711,"OH","Hamilton","Cincinnati","Kennedy Heights","201559"
16,56,160056,39.1749211482411,-84.4037176852804,"OH","Hamilton","Cincinnati","Kennedy Heights","201559"
17,56,170056,39.1749237656534,-84.4059768934593,"OH","Hamilton","Cincinnati","Kennedy Heights","201559"
18,56,180056,39.1749263394423,-84.4082361018051,"OH","Hamilton","Cincinnati","Kennedy Heights","201559"
19,56,190056,39.1749288696079,-84.4104953103148,"OH","Hamilton","Cincinnati","Kennedy Heights","201559"
20,56,200056,39.17493135615,-84.4127545189857,"OH","Hamilton","Cincinnati","Kennedy Heights","201559"
21,56,210056,39.1749337990687,-84.415013727815,"OH","Hamilton","Cincinnati","Kennedy Heights","201559"
25,56,250056,39.1749431345092,-84.4240505646599,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
26,56,260056,39.1749453593107,-84.426309774239,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
27,56,270056,39.1749475404887,-84.4285689839598,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
28,56,280056,39.1749496780433,-84.4308281938193,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
29,56,290056,39.1749517719744,-84.4330874038147,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
30,56,300056,39.174953822282,-84.4353466139433,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
31,56,310056,39.1749558289661,-84.4376058242022,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
32,56,320056,39.1749577920268,-84.4398650345888,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
33,56,330056,39.1749597114639,-84.4421242451,"OH","Hamilton","Cincinnati","Pleasant Ridge","202946"
41,56,410056,39.1749734965148,-84.4601979333444,"OH","Hamilton","Cincinnati","Bond Hill","199607"
42,56,420056,39.1749750233403,-84.4624571448522,"OH","Hamilton","Cincinnati","Bond Hill","199607"
43,56,430056,39.1749765065422,-84.4647163564567,"OH","Hamilton","Cincinnati","Bond Hill","199607"
44,56,440056,39.1749779461206,-84.4669755681551,"OH","Hamilton","Cincinnati","Bond Hill","199607"
45,56,450056,39.1749793420754,-84.4692347799447,"OH","Hamilton","Cincinnati","Bond Hill","199607"
46,56,460056,39.1749806944067,-84.4714939918225,"OH","Hamilton","Cincinnati","Bond Hill","199607"
47,56,470056,39.1749820031144,-84.4737532037858,"OH","Hamilton","Cincinnati","Bond Hill","199607"
48,56,480056,39.1749832681986,-84.4760124158319,"OH","Hamilton","Cincinnati","Bond Hill","199607"
49,56,490056,39.1749844896592,-84.4782716279578,"OH","Hamilton","Cincinnati","Bond Hill","199607"
50,56,500056,39.1749856674962,-84.4805308401608,"OH","Hamilton","Cincinnati","Bond Hill","199607"
51,56,510056,39.1749868017097,-84.4827900524381,"OH","Hamilton","Cincinnati","Bond Hill","199607"
52,56,520056,39.1749878922996,-84.4850492647869,"OH","Hamilton","Cincinnati","Bond Hill","199607"
53,56,530056,39.1749889392659,-84.4873084772044,"OH","Hamilton","Cincinnati","Bond Hill","199607"
54,56,540056,39.1749899426086,-84.4895676896878,"OH","Hamilton","Cincinnati","Bond Hill","199607"
61,56,610056,39.1749957445472,-84.5053821786803,"OH","Hamilton","Cincinnati","Winton Hills","276110"
62,56,620056,39.1749963989012,-84.5076413915897,"OH","Hamilton","Cincinnati","Winton Hills","276110"
63,56,630056,39.1749970096315,-84.5099006045398,"OH","Hamilton","Cincinnati","Winton Place","204406"
64,56,640056,39.1749975767383,-84.5121598175277,"OH","Hamilton","Cincinnati","Winton Place","204406"
65,56,650056,39.1749981002215,-84.5144190305507,"OH","Hamilton","Cincinnati","Winton Place","204406"
66,56,660056,39.1749985800811,-84.5166782436059,"OH","Hamilton","Cincinnati","Winton Place","204406"
67,56,670056,39.174999016317,-84.5189374566905,"OH","Hamilton","Cincinnati","Winton Place","204406"
68,56,680056,39.1749994089293,-84.5211966698018,"OH","Hamilton","Cincinnati","Winton Place","204406"
69,56,690056,39.1749997579181,-84.5234558829369,"OH","Hamilton","Cincinnati","Winton Place","204406"
70,56,700056,39.1750000632832,-84.5257150960931,"OH","Hamilton","Cincinnati","Winton Place","204406"
71,56,710056,39.1750003250247,-84.5279743092674,"OH","Hamilton","Cincinnati","Winton Place","204406"
72,56,720056,39.1750005431426,-84.5302335224572,"OH","Hamilton","Cincinnati","Winton Place","204406"
73,56,730056,39.1750007176369,-84.5324927356596,"OH","Hamilton","Cincinnati","Northside","274791"
74,56,740056,39.1750008485076,-84.5347519488718,"OH","Hamilton","Cincinnati","Northside","274791"
75,56,750056,39.1750009357546,-84.537011162091,"OH","Hamilton","Cincinnati","Northside","274791"
76,56,760056,39.175000979378,-84.5392703753144,"OH","Hamilton","Cincinnati","Northside","274791"
77,56,770056,39.1750009793779,-84.5415295885392,"OH","Hamilton","Cincinnati","Northside","274791"
78,56,780056,39.1750009357541,-84.5437888017626,"OH","Hamilton","Cincinnati","Northside","274791"
79,56,790056,39.1750008485067,-84.5460480149818,"OH","Hamilton","Cincinnati","Northside","274791"
80,56,800056,39.1750007176357,-84.548307228194,"OH","Hamilton","Cincinnati","Northside","274791"
81,56,810056,39.175000543141,-84.5505664413964,"OH","Hamilton","Cincinnati","Northside","274791"
82,56,820056,39.1750003250228,-84.5528256545861,"OH","Hamilton","Cincinnati","Mt. Airy","274620"
