incident_date,incident_number,cad_number,alarm_date_time,unit_clear_date_time,street_address,apt_suite_number,neighborhood,incident_type_id,incident_type_desc,alarms,suppression_app_count,suppression_per_count,ems_app_count,ems_per_count,other_app_count,other_per_count,incident_closed,Location
06/16/2012,114,12168114,06/16/2012 03:34:00 PM,06/16/2012 03:52:00 PM,921 WILLIAM HOWARD TAFT RD,,WALNUT HIL,735,Alarm system sounded due to malfunction,0,2,5,0,0,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
06/07/2012,119,12159119,06/07/2012 04:20:00 PM,06/07/2012 04:22:00 PM,2545 DENNIS ST,,CLIFTON/UN,555,"Defective elevator, no occupants",0,1,4,0,,0,0,1,"CINC 45221
(39.131816652000055, -84.51448593699996)"
09/18/2012,58,12262058,09/18/2012 09:20:00 AM,09/18/2012 09:48:00 AM,4114 JAMESTOWN ST,,WEST PRICE,424,Carbon monoxide incident,0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
07/26/2012,260,12208260,07/26/2012 11:27:00 PM,07/26/2012 11:36:00 PM,3951 EIGHTH ST,,WEST PRICE,730,"System malfunction, other",0,2,8,0,0,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
06/19/2012,65,12171065,06/19/2012 10:01:00 AM,06/19/2012 11:08:00 AM,3101 CLIFTON AV,,CLIFTON/UN,730,"System malfunction, other",0,4,13,0,0,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
09/03/2012,182,12247182,09/03/2012 07:22:00 PM,09/03/2012 07:28:00 PM,1005 GILBERT AV,,C. B. D. /,651,"Smoke scare, odor of smoke",0,9,28,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
01/21/2012,28,12021028,01/21/2012 02:49:00 AM,01/21/2012 03:17:00 AM,2625 CLIFTON AV,,CLIFTON/UN,113,"Cooking fire, confined to container",0,3,9,0,,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
09/23/2012,124,12267124,09/23/2012 05:16:00 PM,09/23/2012 05:29:00 PM,800 TRENTON AV,TON,WEST PRICE,600,"Good intent call, other",0,1,4,0,0,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
11/09/2012,171,12314171,11/09/2012 05:20:00 PM,11/09/2012 05:35:00 PM,3400 VINE ST,,AVONDALE  ,730,"System malfunction, other",0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
06/08/2012,22,12160022,06/08/2012 04:44:00 AM,06/08/2012 04:56:00 AM,375 DIXMYTH AV,,CLIFTON/UN,741,"Sprinkler activation, no fire - unintentional",0,1,4,0,0,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
05/25/2012,21,12146021,05/25/2012 03:32:00 AM,05/25/2012 03:44:00 AM,727 KING DR,,CLIFTON/UN,142,Brush or brush-and-grass mixture fire,0,1,4,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
02/24/2012,64,12055064,02/24/2012 11:11:00 AM,02/24/2012 11:25:00 AM,0 EDWARDS RD,,HYDE PARK ,400,"Hazardous condition, other",0,1,4,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
10/21/2012,208,12295208,10/21/2012 10:22:00 PM,10/21/2012 10:32:00 PM,30 UNIVERSITY AV,,CORRYVILLE,150,"Outside rubbish fire, other",0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
11/12/2012,28,12317028,11/12/2012 05:16:00 AM,11/12/2012 05:42:00 AM,630 LUNKEN PARK DR,,EAST  END ,745,"Alarm system activation, no fire - unintentional",0,1,4,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
08/11/2012,36,12224036,08/11/2012 04:40:00 AM,08/11/2012 04:43:00 AM,145 2ND ST,,C. B. D. /,611,Dispatched & canceled en route,0,1,4,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
06/28/2012,179,12180179,06/28/2012 07:11:00 PM,06/28/2012 07:39:00 PM,2702 ERIE AV,,HYDE PARK ,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
09/18/2012,97,12262097,09/18/2012 12:54:00 PM,09/18/2012 01:59:00 PM,0 MADISON RD,,MADISONVIL,322,Motor vehicle accident with injuries,0,8,27,1,2,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
08/16/2012,64,12229064,08/16/2012 11:51:00 AM,08/16/2012 12:25:00 PM,1519 BLAIR AV,,EVANSTON  ,444,Power line down,0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
04/24/2012,185,12115185,04/24/2012 11:03:00 PM,04/24/2012 11:13:00 PM,1625 ASMANN AV,,PADDOCK  H,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
11/10/2012,109,12315109,11/10/2012 03:59:00 PM,11/10/2012 04:11:00 PM,300 3RD ST,,C. B. D. /,151,"Outside rubbish, trash or waste fire",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
09/01/2012,229,12245229,09/01/2012 08:42:00 PM,09/01/2012 08:49:00 PM,262 WILMER AV,,EAST  END ,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
09/09/2012,56,12253056,09/09/2012 08:04:00 AM,09/09/2012 08:10:00 AM,2334 BOUDINOT AV,,WESTWOOD  ,730,"System malfunction, other",0,2,8,0,0,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
05/15/2012,167,12136167,05/15/2012 08:05:00 PM,05/15/2012 08:19:00 PM,3400 VINE ST,,AVONDALE  ,730,"System malfunction, other",0,1,4,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
02/08/2012,119,12039119,02/08/2012 04:24:00 PM,02/08/2012 04:42:00 PM,4310 HAMILTON AV,,NORTHSIDE ,113,"Cooking fire, confined to container",0,8,24,0,0,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
06/01/2012,110,12153110,06/01/2012 12:48:00 PM,06/01/2012 01:09:00 PM,2769 ERIE AV,,HYDE PARK ,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
04/20/2012,127,12111127,04/20/2012 03:50:00 PM,04/20/2012 03:59:00 PM,151 5TH ST,,C. B. D. /,743,"Smoke detector activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
11/05/2012,56,12310056,11/05/2012 08:52:00 AM,11/05/2012 09:30:00 AM,6066 TOWNEVISTA DR,,COLLEGE  H,131,Passenger vehicle fire,0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
12/07/2012,33,12342033,12/07/2012 06:28:00 AM,12/07/2012 06:53:00 AM,2700 GLENWAY AV,,EAST PRICE,440,"Electrical  wiring/equipment problem, other",0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
08/01/2012,125,12214125,08/01/2012 04:05:00 PM,08/01/2012 04:19:00 PM,6013 SUNRIDGE DR,,COLLEGE  H,740,"Unintentional transmission of alarm, other",0,3,9,0,,0,0,1,"CINC 45239
(39.20625963100008, -84.57852697299995)"
08/12/2012,63,12225063,08/12/2012 10:28:00 AM,08/12/2012 10:59:00 AM,900 RACE ST,,C. B. D. /,420,"Toxic condition, other",0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
04/16/2012,111,12107111,04/16/2012 02:14:00 PM,04/16/2012 02:18:00 PM,4400 RAPID RUN RD,,WEST PRICE,350,"Extrication, rescue, other",0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
12/18/2012,183,12353183,12/18/2012 09:43:00 PM,12/18/2012 09:49:00 PM,2364 MARYLAND AV,,LOWER PRIC,730,"System malfunction, other",0,1,4,0,,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
09/13/2012,78,12257078,09/13/2012 10:17:00 AM,09/13/2012 10:28:00 AM,4414 COLERAIN AV,,NORTHSIDE ,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
03/21/2012,49,12081049,03/21/2012 08:52:00 AM,03/21/2012 09:16:00 AM,212 8TH ST,,C. B. D. /,745,"Alarm system activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
10/28/2012,60,12302060,10/28/2012 09:13:00 AM,10/28/2012 09:26:00 AM,762 COURT ST,,WEST  END ,735,Alarm system sounded due to malfunction,0,2,8,0,0,0,0,1,"CINC 45203
(39.103395971000054, -84.52855940999996)"
11/17/2012,96,12322096,11/17/2012 01:09:00 PM,11/17/2012 01:27:00 PM,2139 AUBURN AV,,MOUNT  AUB,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
01/10/2012,165,12010165,01/10/2012 08:20:00 PM,01/10/2012 09:06:00 PM,1850 COLUMBIA PY ,,EAST  END ,420,"Toxic condition, other",0,4,13,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
06/21/2012,209,12173209,06/21/2012 09:15:00 PM,06/21/2012 09:20:00 PM,0 GLENWAY AV,,WEST PRICE,118,"Trash or rubbish fire, contained",0,1,4,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
01/15/2012,159,12015159,01/15/2012 08:08:00 PM,01/15/2012 08:20:00 PM,814 FAIRBANKS AV,,EAST PRICE,150,"Outside rubbish fire, other",0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
05/09/2012,101,12130101,05/09/2012 12:31:00 PM,05/09/2012 12:37:00 PM,15 DANIELS ST,,CORRYVILLE,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
12/15/2012,175,12350175,12/15/2012 07:20:00 PM,12/15/2012 07:50:00 PM,1715 REPUBLIC ST,,OVER-THE-R,730,"System malfunction, other",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
06/28/2012,147,12180147,06/28/2012 04:52:00 PM,06/28/2012 05:10:00 PM,801 PLUM ST,,WEST  END ,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
02/18/2012,127,12049127,02/18/2012 06:14:00 PM,02/18/2012 06:28:00 PM,3410 WARSAW AV,,EAST PRICE,131,Passenger vehicle fire,0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
10/14/2012,116,12288116,10/14/2012 02:16:00 PM,10/14/2012 03:40:00 PM,2148 WERON LN,,EAST  WEST,111,Fire - Building,0,12,38,1,2,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
10/08/2012,178,12282178,10/08/2012 09:04:00 PM,10/08/2012 09:13:00 PM,4759 PROSPERITY PL,,WEST PRICE,651,"Smoke scare, odor of smoke",0,1,4,0,0,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
10/01/2012,110,12275110,10/01/2012 02:28:00 PM,10/01/2012 02:32:00 PM,315 MAIN ST,,C. B. D. /,745,"Alarm system activation, no fire - unintentional",0,1,4,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/24/2012,165,12206165,07/24/2012 05:12:00 PM,07/24/2012 05:18:00 PM,3031 EDEN AV,,CORRYVILLE,740,"Unintentional transmission of alarm, other",0,3,9,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
09/23/2012,84,12267084,09/23/2012 01:00:00 PM,09/23/2012 01:18:00 PM,1222 WILLIAM HOWARD TAFT RD,8,EAST WALNU,522,Water or steam leak,0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
09/08/2012,40,12252040,09/08/2012 04:30:00 AM,09/08/2012 04:49:00 AM,0 6TH ST,,C. B. D. /,730,"System malfunction, other",0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
08/15/2012,123,12228123,08/15/2012 03:55:00 PM,08/15/2012 03:59:00 PM,0 MELROSE AV,,WALNUT HIL,653,"Smoke from barbecue, tar kettle",0,1,4,0,0,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
05/17/2012,206,12138206,05/17/2012 11:27:00 PM,05/18/2012 12:43:00 AM,3111 MCHENRY AV,,WESTWOOD  ,600,"Good intent call, other",0,2,6,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
01/23/2012,127,12023127,01/23/2012 04:03:00 PM,01/23/2012 04:27:00 PM,1913 WYOMING AV,,WEST PRICE,531,Smoke or odor removal,0,6,19,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
07/09/2012,148,12191148,07/09/2012 01:42:00 PM,07/09/2012 01:56:00 PM,1708 BAYMILLER ST,,WEST  END ,700,"False alarm or false call, other",0,1,4,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
06/15/2012,7,12167007,06/15/2012 12:50:00 AM,06/15/2012 01:05:00 AM,2534 MONTANA AV,,WESTWOOD  ,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
06/28/2012,67,12180067,06/28/2012 10:09:00 AM,06/28/2012 10:26:00 AM,600 KING DR,,AVONDALE  ,142,Brush or brush-and-grass mixture fire,0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
07/07/2012,9,12189009,07/07/2012 01:20:00 AM,07/07/2012 01:30:00 AM,762 MCMAKIN AV,,Spring Gro,151,"Outside rubbish, trash or waste fire",0,1,4,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
07/31/2012,15,12213015,07/31/2012 02:43:00 AM,07/31/2012 03:03:00 AM,2538 HACKBERRY ST,605,EAST WALNU,651,"Smoke scare, odor of smoke",0,10,32,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
05/16/2012,29,12137029,05/16/2012 06:00:00 AM,05/16/2012 06:31:00 AM,3827 PAXTON AV,,OAKLEY    ,745,"Alarm system activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
04/03/2012,61,12094061,04/03/2012 10:06:00 AM,04/03/2012 10:19:00 AM,1083 LOISKA LN,,COLLEGE  H,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
08/24/2012,106,12237106,08/24/2012 01:44:00 PM,08/24/2012 02:05:00 PM,5551 MERYTON PL,,COLLEGE  H,550,"Public service assistance, other",0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
08/13/2012,184,12226184,08/13/2012 07:35:00 PM,08/13/2012 07:58:00 PM,3924 YEARLING CT,,WESTWOOD  ,651,"Smoke scare, odor of smoke",0,3,9,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
01/11/2012,175,12011175,01/11/2012 06:13:00 PM,01/11/2012 06:28:00 PM,3815 BROTHERTON RD,13,OAKLEY    ,651,"Smoke scare, odor of smoke",0,2,5,0,0,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
06/23/2012,102,12175102,06/23/2012 01:14:00 PM,06/23/2012 01:33:00 PM,4785 EASTERN AV,,LINWOOD   ,150,"Outside rubbish fire, other",0,1,4,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
01/16/2012,162,12016162,01/16/2012 08:53:00 PM,01/16/2012 09:33:00 PM,23 69TH ST,,CARTHAGE  ,444,Power line down,0,1,4,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
05/19/2012,36,12140036,05/19/2012 03:21:00 AM,05/19/2012 03:37:00 AM,2459 WESTWOOD NORTHERN BV,,WESTWOOD  ,531,Smoke or odor removal,0,6,19,0,0,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
08/23/2012,78,12236078,08/23/2012 11:04:00 AM,08/23/2012 11:26:00 AM,1655 HERALD AV,307,EVANSTON  ,741,"Sprinkler activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45207
(39.14263571500004, -84.47276953999994)"
11/03/2012,196,12308196,11/03/2012 10:19:00 PM,11/03/2012 10:39:00 PM,889 CLINTON SPRINGS AV,3,NORTH AVON,111,Fire - Building,0,10,30,1,2,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
01/25/2012,203,12025203,01/25/2012 10:59:00 PM,01/25/2012 11:12:00 PM,2727 STRATFORD AV,,CLIFTON/UN,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
12/06/2012,25,12341025,12/06/2012 06:45:00 AM,12/06/2012 06:56:00 AM,1600 HERALD AV,,EVANSTON  ,745,"Alarm system activation, no fire - unintentional",0,1,4,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
01/01/2012,165,12001165,01/01/2012 04:27:00 PM,01/01/2012 04:32:00 PM,800 8TH ST,,QUEENSGATE,730,"System malfunction, other",0,1,4,0,0,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
12/09/2012,154,12344154,12/09/2012 07:30:00 PM,12/09/2012 08:07:00 PM,335 5TH ST,406,C. B. D. /,653,"Smoke from barbecue, tar kettle",0,11,34,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
03/12/2012,126,12072126,03/12/2012 05:58:00 PM,03/12/2012 06:05:00 PM,4101 SPRING GROVE AV,,NORTHSIDE ,743,"Smoke detector activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
04/19/2012,153,12110153,04/19/2012 07:07:00 PM,04/19/2012 07:20:00 PM,2371 HARRISON AV,,WESTWOOD  ,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
05/04/2012,148,12125148,05/04/2012 03:27:00 PM,05/04/2012 03:33:00 PM,5818 TWIN OAKS DR,,COLLEGE  H,743,"Smoke detector activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45239
(39.20625963100008, -84.57852697299995)"
12/07/2012,194,12342194,12/07/2012 06:57:00 PM,12/07/2012 07:04:00 PM,3333 BURNET AV,,AVONDALE  ,743,"Smoke detector activation, no fire - unintentional",0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
08/08/2012,185,12221185,08/08/2012 08:15:00 PM,08/08/2012 08:32:00 PM,4333 EASTERN AV,,COLUMBIA /,600,"Good intent call, other",0,11,36,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
03/02/2012,200,12062200,03/02/2012 09:07:00 PM,03/02/2012 09:21:00 PM,5343 HAMILTON AV,,COLLEGE  H,651,"Smoke scare, odor of smoke",0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
06/25/2012,46,12177046,06/25/2012 06:40:00 AM,06/25/2012 07:18:00 AM,399 PETE ROSE WY,,C. B. D. /,730,"System malfunction, other",0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
10/07/2012,187,12281187,10/07/2012 11:47:00 PM,10/07/2012 11:54:00 PM,700 PETE ROSE WY,,QUEENSGATE,743,"Smoke detector activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
08/06/2012,68,12219068,08/06/2012 12:19:00 PM,08/06/2012 12:28:00 PM,2088 HARRISON AV,2,SOUTH  FAI,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45248
(39.165807630000074, -84.65229647699994)"
08/16/2012,65,12229065,08/16/2012 12:04:00 PM,08/16/2012 12:25:00 PM,2340 MILLVALE CT,,MILLVALE  ,111,Fire - Building,0,6,19,0,0,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
06/29/2012,182,12181182,06/29/2012 04:23:00 PM,06/29/2012 04:36:00 PM,0 ARROW AV,,PLEASANT R,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
09/03/2012,149,12247149,09/03/2012 05:08:00 PM,09/03/2012 05:34:00 PM,2950 PARK DR,,WESTWOOD  ,730,"System malfunction, other",0,2,8,0,0,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
10/31/2012,96,12305096,10/31/2012 11:53:00 AM,10/31/2012 12:18:00 PM,727 KING DR,,CLIFTON/UN,710,"Malicious, mischievous false call, other",0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
04/25/2012,132,12116132,04/25/2012 05:49:00 PM,04/25/2012 06:02:00 PM,3603 VICTORY PY ,,NORTH AVON,735,Alarm system sounded due to malfunction,0,2,8,0,0,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
01/13/2012,60,12013060,01/13/2012 10:20:00 AM,01/13/2012 10:54:00 AM,5400 RED BANK RD,,MADISONVIL,740,"Unintentional transmission of alarm, other",0,1,4,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
02/16/2012,148,12047148,02/16/2012 09:45:00 PM,02/16/2012 10:01:00 PM,4542 COPPICE ,,,736,CO detector activation due to malfunction,0,2,8,0,,0,0,1,"Cincinnati 45223
(39.167489147000026, -84.54787730499999)"
02/02/2012,142,12033142,02/02/2012 04:38:00 PM,02/02/2012 04:56:00 PM,270 CCM BV UV ,,CLIFTON/UN,411,Gasoline or other flammable liquid spill,0,3,9,0,,0,0,1,"CINC 45221
(39.131816652000055, -84.51448593699996)"
08/28/2012,12,12241012,08/28/2012 03:46:00 AM,08/28/2012 04:03:00 AM,5337 TOMPKINS AV,3,MADISONVIL,412,Gas leak (natural gas or LPG),0,2,8,0,0,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
04/11/2012,75,12102075,04/11/2012 12:03:00 PM,04/11/2012 12:34:00 PM,629 HAWTHORNE AV,,EAST PRICE,410,"Combustible/flammable gas/liquid condition, other",0,3,9,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
11/20/2012,55,12325055,11/20/2012 09:23:00 AM,11/20/2012 09:44:00 AM,5343 HAMILTON AV,,COLLEGE  H,733,Smoke detector activation due to malfunction,0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
03/21/2012,153,12081153,03/21/2012 06:47:00 PM,03/21/2012 06:51:00 PM,108 CENTRAL PY ,,OVER-THE-R,745,"Alarm system activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
06/29/2012,38,12181038,06/29/2012 06:10:00 AM,06/29/2012 06:56:00 AM,3600 MCHENRY AV,114,EAST  WEST,741,"Sprinkler activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
08/25/2012,37,12238037,08/25/2012 07:10:00 AM,08/25/2012 07:30:00 AM,445 NORTH BEND RD,,CARTHAGE  ,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45216
(39.19856897100004, -84.47975630799993)"
03/07/2012,131,12067131,03/07/2012 04:27:00 PM,03/07/2012 04:36:00 PM,1016 ROSS AV,,EAST PRICE,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
04/07/2012,196,12098196,04/07/2012 11:49:00 PM,04/08/2012 12:22:00 AM,1552 GLEN PARKER AV,,NORTHSIDE ,561,Unauthorized burning,0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
05/01/2012,189,12122189,05/01/2012 08:19:00 PM,05/01/2012 08:41:00 PM,439 DELTA AV,,COLUMBIA /,600,"Good intent call, other",0,11,31,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
12/25/2012,85,12360085,12/25/2012 01:24:00 PM,12/25/2012 01:40:00 PM,3909 MIDDLETON CT,,CLIFTON   ,651,"Smoke scare, odor of smoke",0,1,4,0,0,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
07/12/2012,96,12194096,07/12/2012 11:02:00 AM,07/12/2012 11:20:00 AM,3131 HIGHLAND AV,,CORRYVILLE,651,"Smoke scare, odor of smoke",0,6,19,0,0,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
02/13/2012,5,12044005,02/13/2012 12:32:00 AM,02/13/2012 01:12:00 AM,1625 ASMANN AV,11,PADDOCK  H,111,Fire - Building,0,9,28,1,2,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
04/26/2012,4,12117004,04/26/2012 12:37:00 AM,04/26/2012 12:45:00 AM,2900 ERIE AV,,HYDE PARK ,444,Power line down,0,1,4,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
12/13/2012,103,12348103,12/13/2012 12:58:00 PM,12/13/2012 01:03:00 PM,2146 FERGUSON RD,,WEST PRICE,745,"Alarm system activation, no fire - unintentional",0,1,4,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
11/12/2012,200,12317200,11/12/2012 09:58:00 PM,11/12/2012 10:08:00 PM,3907 LIBERTY ST,1,WEST PRICE,412,Gas leak (natural gas or LPG),0,2,8,0,0,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
11/22/2012,61,12327061,11/22/2012 11:02:00 AM,11/22/2012 11:11:00 AM,1319 FRANKLIN AV,,BONDHILL  ,730,"System malfunction, other",0,1,4,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
10/02/2012,123,12276123,10/02/2012 03:27:00 PM,10/02/2012 03:34:00 PM,140 Fairbanks AV,,SEDAMSVILL,651,"Smoke scare, odor of smoke",0,1,4,0,,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
05/23/2012,161,12144161,05/23/2012 08:01:00 PM,05/23/2012 08:19:00 PM,2204 MILLVALE CT,,MILLVALE  ,442,Overheated motor,0,5,12,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
02/13/2012,30,12044030,02/13/2012 05:18:00 AM,02/13/2012 05:40:00 AM,2313 WHEELER ST,,FAIRVIEW  ,150,"Outside rubbish fire, other",0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
06/20/2012,189,12172189,06/20/2012 08:48:00 PM,06/20/2012 09:01:00 PM,1812 CENTRAL PY ,,OVER-THE-R,160,"Special outside fire, other",0,1,4,0,,0,0,1,"CINC 45210
(39.58986157800007, -89.65489696199995)"
07/12/2012,207,12194207,07/12/2012 07:02:00 PM,07/12/2012 07:49:00 PM,5891 MONFORT HILLS AV,,MOUNT AIRY,118,"Trash or rubbish fire, contained",0,10,30,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
11/27/2012,192,12332192,11/27/2012 10:38:00 PM,11/27/2012 10:55:00 PM,263 HOSEA AV,,CLIFTON   ,111,Fire - Building,0,9,28,0,,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
06/21/2012,50,12173050,06/21/2012 08:16:00 AM,06/21/2012 08:34:00 AM,6370 GRAND VISTA AV,,PLEASANT R,730,"System malfunction, other",0,3,9,0,,0,0,1,"cincinnati 45237
(39.19171689800004, -84.45486811699999)"
