"sum_cost_pedestrian_events","cell_id","num_near_misses","access","dblprk","dnotyld","jywalk","lvisib","lwfws","nobikef","noswlk","other","prkint","prkswlk","speed","vrrlss","wlksig","xwalk","assist","bikes","drives","other.1","walks","n_qst","mean_walk_score","min_walk_score","max_walk_score","num_walk_scores","sum_lane_cnt","sum_width","sum_area","num_streets","num_fire_incd","med_sale_res_y","med_sale_res_n","med_sale_com_y","med_sale_com_n","med_sale_ind_y","med_sale_ind_n","med_sale_pbo_y","med_sale_pbo_n","sum_cost.y","num_events.y","dist","n_object","animals_insects","building.related","construction","food","others","police.property","service.complaint","street_sidewalk","traffic_signal","trash","trees_plants","water.leak","zoning_parking","n_request"
0,1000014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,12,1,84,911,714229,65,0,28938,23040,0,0,0,0,0,0,50.714,6,0.000777013215375118,1,5,16,0,0,93,2,1,10,0,104,9,1,0,241
0,1000015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,23060,18448,0,0,0,0,0,0,10.082,1,0.00299852228481475,1,0,2,0,0,11,0,0,1,0,3,1,0,0,18
0,1000021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,46120,36896,0,0,0,0,0,0,0,0,0.00961415725464805,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,1000022,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,113300,36896,0,0,0,0,0,0,20.164,2,0.00781590468966274,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,1000023,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6666666666667,23,25,3,169,1793,469074,84,0,48640,54384,0,0,0,0,0,0,60.796,7,0.00630644869245191,5,0,4,0,0,55,0,2,14,1,186,12,1,0,275
0,1000025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,29,29,1,194,2000,1451310,96,0,95172,67122,0,0,0,0,0,0,50.41,5,0.00302819195842857,5,2,11,0,0,46,12,3,23,1,152,5,1,2,258
0,1000026,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,34,34,1,94,894,803826,25,0,43620.5,33170,134203.5,0,0,0,0,0,176.11,22,0.000815877117219898,5,2,33,0,0,76,14,0,7,0,118,8,0,0,258
0.304,1000027,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,47,47,1,26,325,304949,13,0,125857,52206,0,101970,0,0,0,0,367.505,41,0.00126798665174564,5,0,8,0,0,59,7,0,6,0,229,3,0,4,316
0,1000028,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,32,366,142801,12,0,43505,46793,101970,0,0,0,0,0,420.892,50,0.00266566971299138,2,5,11,1,0,38,6,1,9,0,210,6,3,0,290
0,1000029,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5,46,55,2,60,688,321208,24,0,83892.35,26120,152512,0,0,0,0,0,572.73,67,0.00116933222210797,2,10,26,1,0,38,0,1,20,0,150,12,0,1,259
1.103,1000030,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,58,58,1,236,2520,987506,66,0,142945,36896,0,0,0,0,0,0,222.907,23,0.000480900047542525,2,0,10,0,0,17,3,1,16,0,83,0,1,0,131
0,1000031,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,57,57,1,9,78,313476,3,0,43751,111925.9715,63357,0,0,0,0,0,122.391,14,0.00265486052470777,2,0,3,0,0,26,0,0,16,0,76,4,0,0,125
0,1000032,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,31,37,2,90,1095,1025501,45,0,91160,90640,0,0,0,0,0,0,80.656,8,0.00489799149812843,2,1,14,1,0,47,4,3,4,0,175,5,0,0,254
0,1000033,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,49,49,1,150,1803,950333,75,0,46323.75,53038,0,0,0,0,0,0,193.764,21,0.00705065230635279,2,1,16,0,0,65,2,0,25,0,168,18,0,1,296
0,1000034,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,41,41,1,20,240,230530,10,0,52109.4,56711,0,0,0,0,0,0,50.41,5,0.0055826170376169,7,0,7,1,0,6,1,0,1,0,41,2,0,0,59
0,1000035,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,156,1403,778740,39,0,80166,64132.8,0,0,0,0,0,0,71.486,10,0.00373953823636022,7,0,3,0,0,13,0,0,1,0,0,0,0,0,17
0.304,1000036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,35,370,203464,11,0,80166,64132.8,0,0,0,0,0,0,243.071,25,0.00179500301084338,7,8,15,0,0,38,0,0,1,0,0,0,0,0,62
1.407,1000037,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,46,44,48,0,482,5170,6428644,121,10,39845.116,74778,792300,0,0,0,0,0,896.294,100,0.000725520914696827,7,11,31,0,0,66,0,0,10,0,55,0,0,12,185
0,1000038,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,190,1880,3266110,60,0,62162.5,102219.408,51885,0,0,0,0,0,225.721,27,0.00101957860633259,7,0,7,0,0,36,1,0,6,0,108,4,0,0,162
0,1000039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,29,29,1,105,1011,1563180,35,0,127484.5,79552,0,0,0,0,0,0,30.55,4,0.00279191014774457,1,0,3,0,0,14,1,0,2,0,75,6,0,2,103
0,1000040,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,93,826,509727,31,0,187939,64132.8,0,0,0,0,0,0,32.452,5,0.00290716028973513,1,0,3,0,0,9,0,0,0,0,29,1,0,0,42
0,1000041,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,28,258,153701,10,1,126714.7,84918.35,0,0,0,0,0,0,618.269,75,0.00158346504543144,5,0,12,0,0,31,17,5,7,0,112,7,0,2,193
0.304,1000042,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,45,442,242135,14,0,155900.8,124128,231698.5,82038,0,0,0,0,1121.457,122,0.000308287597586159,6,12,51,1,0,92,4,0,4,3,57,28,0,0,252
0.304,1000043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,42,42,42,1,105,1004,752846,30,0,41612.16,52753,148695,91055,0,0,0,0,396.507,42,0.00157795543601651,6,3,58,0,0,68,2,1,3,0,150,20,0,2,307
0,1000044,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,1,34,336,165257,12,0,82671.25,78643,165693.75,38744.32,0,0,0,0,428.464,48,0.00104971743669115,5,1,50,0,1,125,7,1,14,0,135,26,0,0,360
0.304,1000045,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,1,74,710,807561,37,0,182840,64132.8,132102.5,0,0,0,0,0,335.216,36,0.00128898364580913,5,17,16,2,0,81,1,0,15,0,58,1,1,1,193
0,1000046,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,46,46,1,68,646,826880,34,0,118965,70524,0,0,0,0,0,0,0,0,0.00350957645783107,5,0,3,0,0,11,0,1,5,0,37,0,2,0,59
0.608,1000047,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,29,29,1,118,1192,582795,29,0,166984.85,170908.74,86957.65,164076,0,0,0,0,85.372,13,0.00575306802082641,5,0,0,0,0,17,0,0,9,0,17,0,0,2,45
0,1000048,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,156,1508,621062,26,0,80166,64132.8,0,0,0,0,0,0,75.29,12,0.00772534885947496,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3
0,1000049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,80166,64132.8,0,0,0,0,0,0,0,0,0.00858624250262631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,1000050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,80166,64132.8,0,0,0,0,0,0,10.082,1,0.00804591358913508,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,1000051,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,80166,64132.8,0,0,0,0,0,0,0,0,0.00811633582957988,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,1010013,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,168,1610,1526583,45,0,22673.175,18448,15672,0,0,0,0,0,12.288,3,0.00042695129003699,1,1,23,0,0,25,0,0,5,0,29,9,0,0,92
0,1010014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,102,1020,1433406,51,0,23060,18448,0,0,0,0,0,0,10.082,1,0.00166961550376649,1,0,1,0,0,4,0,0,1,0,6,0,0,0,12
0,1010021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,46120,36896,0,0,0,0,0,0,0,0,0.00855520727943483,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,1010022,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,46120,36896,0,0,0,0,0,0,20.164,2,0.00651373747344107,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,1010023,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,39,359,124014,15,0,71262,64650,0,0,0,0,0,0,10.082,1,0.0046394868623523,5,5,3,0,0,33,3,1,9,0,118,15,1,0,188
0,1010025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,31,36,2,201,2034,1285885,97,0,73865,67858,0,0,0,0,0,0,70.574,7,0.00284144486138282,5,0,3,14,0,59,19,1,49,0,145,3,2,14,309
0,1010026,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,34,354,149587,15,0,130295,110031,0,0,0,0,0,0,204.758,25,0.00134604822534989,5,7,6,0,0,29,4,2,10,0,93,0,0,0,151
0.141,1010027,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,46,46,2,35,360,209436,11,0,57600,43520,90709.5,271920,0,0,0,0,557.02,58,0.000947426164600212,5,17,51,0,0,147,12,1,34,1,334,5,0,2,604
0.304,1010028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,47,47,47,2,112,1077,355971,34,0,44800,58216.807,104000,0,0,0,0,0,368.254,44,0.00317937155472083,5,0,24,0,0,66,10,3,12,1,153,19,0,4,292
0,1010029,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,3,52,46,57,3,78,789,280578,26,0,86000,57464,0,0,0,0,0,0,132.169,14,0.00217329748746943,2,2,18,0,0,35,8,3,11,0,187,8,1,1,274
0,1010030,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,32,323,151957,8,0,76679.5,98979.5,0,0,0,0,0,0,289.118,41,0.000126344219828966,2,3,37,0,0,96,13,0,22,0,115,13,0,16,315
0,1010031,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,36,312,1253904,12,0,102400,37842,0,0,0,0,0,0,90.738,9,0.00215227116345663,2,2,8,0,0,16,0,1,8,0,86,3,0,3,127
0,1010032,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,49,49,1,78,972,619688,39,0,89291.85,76000,285890,0,0,0,0,0,101.923,11,0.00411656912227937,2,1,15,0,0,26,1,4,14,0,166,13,0,0,240
11.185,1010033,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,46,46,1,193,2190,1918739,85,4,35743,36485.249,18000,0,0,0,0,0,232.989,24,0.00546668238940071,2,6,34,1,1,107,3,7,33,0,317,43,0,1,553
0,1010034,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,48,577,546357,24,0,33065.5,34804,0,0,0,0,0,0,80.656,8,0.00529506143687527,6,0,8,0,0,28,2,0,1,0,131,4,0,0,174
1.103,1010035,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,26,312,244608,13,0,80166,64132.8,0,0,0,0,0,0,246.38,28,0.00492213586100195,7,9,9,0,0,10,0,0,0,0,1,0,0,0,29
1.103,1010036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,108,944,411680,38,0,80166,64132.8,0,0,0,0,0,0,152.333,16,0.00333857779163536,7,8,4,0,0,11,0,0,0,0,0,0,0,0,23
0,1010037,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,37,37,1,54,563,302815,23,0,71379,60454.235,0,0,0,0,0,0,244.174,26,0.00217410597374225,7,3,10,0,0,22,5,1,9,0,36,2,0,1,89
0,1010038,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,162,1731,3181317,41,0,60049,67912,158620,0,0,0,0,0,315.616,38,0.000903599801185992,7,3,5,0,0,35,0,2,5,0,60,1,0,0,111
0,1010039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,1,6,54,46068,2,0,212221.5,64132.8,0,0,0,0,0,0,30.246,3,0.00235199220108292,7,0,1,0,0,3,0,0,1,0,33,0,0,0,38
0,1010040,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,87,769,399466,29,0,160000,64132.8,0,0,0,0,0,0,131.674,15,0.00451356384508795,7,1,2,1,0,21,0,1,4,0,70,0,0,1,101
0,1010041,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,55,530,402540,19,0,83200,79552,0,0,0,0,0,0,196.111,24,0.00319126088332902,5,0,5,0,0,28,3,0,6,0,92,7,0,0,141
0,1010042,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,51,54,3,30,262,129745,10,0,121747.5,59478,0,0,0,0,0,0,91.791,13,0.00187452712883294,6,0,11,0,0,22,0,0,6,0,94,1,0,0,134
0,1010043,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,64,646,350575,19,0,48419.85,41961,112969.5,453200,0,0,0,0,480.889,57,0.00056097075394204,5,12,59,0,0,107,18,1,6,2,121,5,0,7,338
0.304,1010044,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,58,58,1,30,320,187849,10,0,73377.75,55000,87927,0,0,0,0,0,1265.037,144,0.00101154371271888,5,0,23,0,0,46,7,2,19,0,135,15,0,7,254
0,1010045,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,31,320,186908,12,0,109901,81920,0,0,0,0,0,0,594.492,69,0.00169125216785976,1,0,1,1,0,17,9,0,3,0,38,3,0,2,74
0,1010046,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,50,56,2,66,664,437031,27,0,76105,92094,127995,91400,0,0,0,0,134.375,16,0.00381218732052718,1,3,11,0,0,43,14,0,18,0,99,8,1,1,198
0,1010047,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,41,41,2,4,46,32070,2,0,83080.83,90640,0,0,0,0,0,0,31.349,4,0.00595036936385419,8,0,10,0,0,36,1,1,33,0,132,8,0,1,222
0,1010048,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,30,298,154241,7,8,114430.5,64132.8,0,0,0,0,0,0,336.927,39,0.00675530712692317,2,3,3,0,0,72,0,2,6,0,52,2,0,0,140
0,1010049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,80166,64132.8,537888,313841,0,0,0,0,20.164,2,0.00651208483560188,2,1,1,0,0,10,0,0,0,0,1,0,0,0,13
0,1010050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,80166,64132.8,0,0,0,0,0,0,0,0,0.00580533476590989,2,0,0,0,0,1,0,0,1,0,2,0,0,0,4
0,1010051,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,80166,64132.8,0,0,0,0,0,0,0,0,0.00590215067871586,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,1020012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,23060,18448,0,0,0,0,0,0,10.082,1,0.00211837376484336,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,1020013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,6,6,6,1,227,2264,2142733,73,0,10274.178,33618,0,0,0,0,0,0,60.796,7,0.00107823315488645,1,0,5,0,0,40,0,0,5,0,48,3,0,0,101
0,1020014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,13,150,17943,13,0,23060,18448,0,0,0,0,0,0,10.082,1,0.00255799721354344,1,0,0,0,0,4,0,0,16,0,24,0,0,0,44
0,1020025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,31,31,1,56,634,414845,25,0,52240,49108,109905,0,0,0,0,0,71.981,9,0.0010641950672147,5,3,9,0,0,49,3,1,18,0,100,7,0,0,190
0.912,1020026,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,49,577,358230,22,0,92339.5,53481,0,0,0,0,0,0,543.7,68,0.000324872048514144,5,4,17,0,0,43,13,1,14,0,122,14,0,0,228
1.407,1020027,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,48,48,1,49,527,180754,15,0,51549,51963,142080,76800,0,0,0,0,976.646,107,0.000921402829304004,5,10,32,0,2,91,3,1,22,0,203,6,0,1,371
0,1020028,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,46,46,2,32,367,178951,12,0,44020,56673.96,103654.7,99440,0,0,0,0,294.584,31,0.00209813183041312,5,2,37,0,0,106,9,3,13,0,258,50,1,1,480
0,1020029,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,5,0,2,1,0,8,53,53,53,1,201,1938,1745146,61,0,107200.85,54852,0,0,0,0,0,0,181.78,19,0.00265249170244247,2,1,19,0,0,25,8,0,9,1,115,10,2,0,190
0.304,1020030,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,61,61,1,144,1502,1010776,36,11,95682,80674,130223.5,0,0,0,0,0,1557.818,186,0.000783733016737814,2,2,20,0,0,84,0,7,19,0,151,6,0,20,309
0.304,1020031,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,67,65,69,2,169,1564,1536799,76,3,101970,62064,75684,0,0,0,0,0,2198.4,242,0.000987521974679777,2,3,10,0,0,78,5,2,26,0,150,15,0,0,289
2.206,1020032,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,132,1232,1338009,66,0,86334.35,51720,0,0,0,0,0,0,143.354,16,0.00231810602458862,2,0,7,0,0,16,1,1,3,0,85,5,0,0,118
0,1020033,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,57,57,1,158,1584,2482210,53,0,34556.5,44183,0,0,0,0,0,0,121.592,14,0.0036731177747114,2,1,21,0,0,42,0,2,8,0,197,7,0,1,279
0,1020034,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,46120,36896,0,0,0,0,0,0,100.82,10,0.00307069947268966,6,1,1,0,0,4,0,0,0,0,0,0,0,0,6
11.793,1020035,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,3,80166,64132.8,0,0,0,0,0,0,936.976,102,0.00327990202227006,6,1,1,0,7,12,0,0,2,0,0,2,0,0,25
0,1020036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,80166,64132.8,0,0,0,0,0,0,332.706,33,0.00279460628644461,1,0,1,0,0,1,0,0,3,0,0,0,0,0,5
0,1020037,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,37,37,1,90,871,777072,37,0,93001,63450,0,0,0,0,0,0,20.164,2,0.00231723802732902,7,0,24,0,0,34,7,3,3,1,183,22,1,0,278
1.103,1020038,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,1,106,969,810872,27,0,130557.75,64132.8,639239.7,80710,0,0,0,0,577.983,60,6.74101512939633e-05,7,1,10,0,0,54,2,0,24,0,133,6,0,4,234
0,1020039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5,24,37,2,150,1350,1284995,50,0,152000,124630,0,0,0,0,0,0,63.002,9,0.00208614691417032,7,0,0,1,0,16,0,3,2,0,51,4,0,3,80
1.103,1020040,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,111,1029,284366,37,0,171160,94032,0,0,0,0,0,0,163.822,19,0.0043213994667383,7,0,9,0,0,6,1,3,5,2,39,10,0,2,77
0,1020041,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,6,70,59058,3,0,146300,110304,0,0,0,0,0,0,173.105,20,0.00491296228678529,5,0,3,0,0,4,1,0,8,0,17,0,0,0,33
0,1020042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,46,44,48,0,11,102,63440,4,0,134518,86108,0,0,0,0,0,0,20.164,2,0.00326338424578173,5,1,0,0,0,4,0,0,1,0,21,1,0,0,28
0.304,1020043,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,2,3,52.5,51,54,2,44,524,378584,21,0,103107.5,67236,0,0,0,0,0,0,122.087,13,0.00169978436364638,5,0,10,0,0,19,3,2,10,0,112,5,0,0,161
12.401,1020044,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,58,58,1,110,1127,315241,31,3,30720,69316.102,140492,537600,0,0,0,0,2400.974,280,0.000488793241037139,6,0,43,0,1,125,0,5,14,5,40,7,0,1,241
