sum_cost_pedestrian_events,cell_id,num_near_misses,n_rqst,access,dblprk,dnotyld,jywalk,lvisib,lwfws,nobikef,noswlk,other,prkint,prkswlk,speed,vrrlss,wlksig,xwalk,assist,bikes,drives,other.1,walks,mean_walk_score,min_walk_score,max_walk_score,num_walk_scores,sum_lane_cnt,sum_width,sum_area,num_streets,num_fire_incd,med_sale_res_y,med_sale_res_n,med_sale_com_y,med_sale_com_n,med_sale_ind_y,med_sale_ind_n,med_sale_pbo_y,med_sale_pbo_n,sum_cost.y,num_events.y,dist,n_object,animals_insects,building.related,construction,food,others,police.property,service.complaint,street_sidewalk,traffic_sig0l,trash,trees_plants,water.leak,zoning_parking,n_request
0,610045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,34,2,94,931,572310,34,0,69174,745.8,0,0,0,0,0,0,80.938,10,0.003890016,1,1,6,0,0,48,1,1,13,1,165,6,0,0,242
0,610046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,18,23,2,106,1118,347708,52,0,72345,66780,0,123479.62,0,0,0,0,83.965,11,0.00606061,1,1,5,1,0,20,2,0,10,0,63,1,0,0,103
1.407,610047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,36,5,93,1040,278394,39,0,18694.5,32355,22260,74778,0,0,0,0,1460.659,168,0.005692561,2,2,18,0,0,186,12,9,51,3,311,45,1,0,638
0.491,610048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,41,49,4,131,1348,432332,36,0,33561,31032,478410,0,0,0,0,0,2344.496,266,0.003455794,2,10,29,2,0,138,2,2,37,1,252,39,0,1,513
2.488,610049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,56,62,2,35,356,182282,10,1,21330,66733.7,133417.5,62262,0,0,0,0,3251.148,370,0.001266802,2,6,40,0,0,140,2,6,38,1,180,20,0,0,433
0.608,610050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,1,221,2066,1086566,62,8,31378,36204,120044,0,0,0,0,0,2770.931,319,0.001179864,2,4,29,1,1,124,19,4,39,5,318,24,1,12,581
0,610056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,0,0,0.004197779,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,610059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,32,331,964142,8,0,100184.5,80147.6,0,0,0,0,0,0,20.609,4,0.001079166,2,0,0,0,0,4,0,0,2,0,0,0,0,0,6
0,610060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,0,0,0.001711752,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,610061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,0,0,0.003799407,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,610062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,0,0,0.005157674,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,610063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,0,0,0.004940712,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,610064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,185,1998,9867493,37,0,100184.5,80147.6,0,0,0,0,0,0,0,0,0.003222678,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,610065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,200,2160,10667560,40,0,100184.5,80147.6,0,0,0,0,0,0,90.738,9,0.001374254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,610066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,30.246,3,0.001424515,2,0,0,1,0,41,0,0,8,0,0,0,0,0,50
0,610067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,0,0,0.003115279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.103,620021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,44,420,305958,8,0,94647.6,75718.08,0,0,0,0,0,0,252.354,26,0.003210424,12,0,9,0,4,36,0,0,7,0,0,2,0,0,58
1.385,620022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80,1,98,1672,326904,39,10,94647.6,75718.08,1106880,8610.8,0,0,0,0,3741.279,415,0.001093526,12,0,6,0,0,24,0,0,7,0,0,1,0,0,38
10.386,620023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,87,812,189973,33,0,94647.6,75718.08,26740320,0,0,0,0,0,2747.146,305,5.59E-05,6,0,31,0,14,75,0,0,20,0,4,0,0,0,144
2.955,620024,0,15,0,2,1,1,1,0,0,0,3,1,0,2,4,0,0,0,0,5,2,8,98,98,98,1,83,826,180873,23,0,94647.6,75718.08,6723600,0,0,0,0,0,3047.352,345,0.000768244,48,0,16,0,2,75,2,1,47,2,2,1,0,0,148
13.695,620025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,261,3310,632430,76,0,94647.6,75718.08,864750,0,0,0,0,0,3447.26,376,0.000560345,12,1,33,1,3,163,1,0,46,1,6,0,0,0,255
1.52,620026,0,13,0,0,8,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,12,93,93,93,1,158,1646,534030,47,0,127995,68676.795,38762955,0,0,0,0,0,1940.509,212,0.001752439,14,2,11,0,17,122,1,0,11,3,0,0,0,0,167
1.103,620027,0,7,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6,71.5,49,94,2,261,2402,430418,110,0,189241.25,145592.5,411390,485570.943,0,0,0,0,810.922,87,0.001287902,19,19,241,1,7,328,12,7,78,9,180,0,0,0,882
0,620028,0,7,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,7,88,74,93,4,59,574,118787,23,0,117540,232740,294742.5,30543.4,0,0,0,0,707.946,72,0.000299042,12,3,126,0,0,132,4,4,56,3,222,9,1,0,560
0,620029,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88,88,88,2,56,578,204556,20,0,270100,192133.425,0,0,0,0,0,0,90.738,9,0.002009348,12,0,57,1,1,44,8,1,23,1,154,16,1,0,307
0,620030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.33333333,76,78,3,39,407,144902,13,0,130287.5,73996.25,45886.5,55489.095,0,0,0,0,203.846,22,0.001327686,6,2,107,0,0,71,13,0,17,1,182,17,1,0,411
0,620031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,39,390,94228,12,0,26603,45376.65,1110100,0,0,0,0,0,617.816,65,0.000914025,12,5,45,0,0,100,5,1,25,1,141,25,2,0,350
1.103,620032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,77,1,44,414,136424,13,0,38144.75,45320,65300,51720,0,0,0,0,617.512,64,0.000839579,14,6,27,2,1,66,3,0,14,0,89,6,0,0,214
1.103,620033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.66666667,76,81,3,53,538,179861,17,0,36185.67,23040,166400,0,0,0,0,0,879.785,91,0.000680443,14,18,89,1,0,171,1,6,30,0,304,8,0,0,628
2.51,620034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,79,1,72,636,413591,22,0,20565.5,66560,416000,510720,650000,0,0,0,1259.282,142,0.000686051,14,0,60,0,0,63,9,0,19,1,75,16,1,0,244
24.88,620035,0,7,0,0,1,0,3,0,0,0,0,1,1,0,1,0,0,0,0,4,0,3,46,44,48,0,320,3437,1535898,80,0,102086.9,81669.52,0,0,0,0,0,0,4025.73,427,0.000967261,14,0,30,0,4,127,0,0,26,1,13,10,1,1,213
11.185,620036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.83333333,49,93,6,100,987,281702,30,0,60032.5,66284,864000,278211.31,0,0,0,0,1047.687,115,0.00112697,14,2,81,1,1,154,1,3,43,1,157,36,0,28,508
0.141,620037,0,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,83.5,80,87,4,96,903,231042,30,0,89087.7,52118,540000,0,0,0,0,0,907.338,101,0.003087338,7,2,85,0,0,115,15,1,29,1,149,14,1,14,426
0,620038,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.5,82,87,2,125,1227,452918,35,0,109467.5,69120,333922.0555,0,0,0,0,0,1521.69,171,0.000934448,1,2,61,1,1,97,5,4,31,0,198,14,0,5,419
0,620039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,28,308,320866,7,0,102086.9,81669.52,0,0,0,0,0,0,1337.209,151,0.00138522,1,1,1,0,0,17,0,0,10,0,0,2,0,0,31
1.103,620040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,102086.9,81669.52,0,0,0,0,0,0,408.604,47,0.001758483,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
0,620041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33333333,49,62,3,43,453,238113,16,0,169992.5,74442,0,104480,0,0,0,0,306.073,34,0.001350099,5,1,13,0,0,44,2,2,15,0,107,6,0,0,190
0.046,620042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,27039.35,21631.48,0,0,0,0,0,0,141.452,15,0.001345248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,620043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,68,745,279785,23,0,27039.35,21631.48,0,0,0,0,0,0,113.857,16,0.002307597,1,0,0,0,0,12,0,0,16,0,9,1,0,0,38
0,620044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,39,45,2,94,976,746658,32,0,5369.76,34804,2048000,0,0,0,0,0,449.192,54,0.002791539,1,4,40,0,0,108,4,3,37,0,150,16,2,0,364
0.304,620045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,142,1320,1174033,39,0,16995,34804,0,0,0,0,0,0,255.967,30,0.004515019,1,5,67,1,0,128,8,3,27,0,221,22,1,0,483
0,620046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,92,920,1247796,23,11,10349.85,75092.116,40131.75,49852,0,0,0,0,357.182,45,0.006565296,1,0,14,0,0,45,0,0,6,0,37,20,0,0,122
0,620047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,44,440,596772,11,0,227506.4,182005.12,103440,0,0,0,0,0,344.457,48,0.006298534,2,0,4,0,0,3,0,0,1,0,0,1,0,0,9
0.304,620048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,227506.4,182005.12,0,0,0,0,0,0,131.066,13,0.004383119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,620049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,227506.4,182005.12,0,0,0,0,0,0,30.246,3,0.002275893,2,0,3,0,0,1,0,0,0,0,4,1,0,0,9
2.206,620050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58,59,2,84,806,422140,20,1,21330.5,182005.12,29070,99440,0,0,0,0,3982.434,454,0.000774869,2,10,8,0,2,39,1,1,2,0,34,1,0,1,99
0,620051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,1,41,442,300687,16,0,62348.99,49852,10448,0,0,0,0,0,3244.821,356,0.002330357,2,4,3,1,0,12,2,3,19,0,63,0,0,1,108
0,620052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,2,22,17469,1,0,58803,47042.4,0,0,0,0,0,0,326.541,37,0.004509083,2,0,2,0,0,1,0,0,0,0,0,0,0,0,3
0,620053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,58803,47042.4,0,0,0,0,0,0,10.082,1,0.005665936,11,0,1,0,0,0,0,0,0,0,1,0,0,0,2
0,620054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,74,750,265209,14,0,413440,47042.4,0,0,326500,0,0,0,142.555,16,0.004229639,6,0,0,0,0,7,0,2,10,0,0,0,0,0,19
0,620055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,66,664,150828,12,0,58803,47042.4,0,0,0,0,0,0,182.579,19,0.002728769,6,0,0,0,0,2,0,0,4,0,3,0,0,0,9
0,620056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,6,54,35960,2,0,413440,80147.6,320000,0,0,0,0,0,235.195,26,0.002459364,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,620057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,184,2024,4260474,46,0,100184.5,80147.6,0,0,0,0,0,0,254.864,29,0.001013642,2,1,2,0,0,4,0,0,2,0,2,0,0,0,11
0,620058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,260,2860,6020235,65,0,100184.5,80147.6,0,0,0,0,0,0,163.822,19,0.001601753,2,0,0,0,0,2,0,0,3,0,0,0,0,0,5
0,620059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,4,35,14777,1,0,100184.5,80147.6,0,0,0,0,0,0,41.431,5,0.001150797,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2
0,620060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,0,0,0.002955955,2,0,0,0,0,6,0,0,2,0,1,0,0,0,9
0,620061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,10.082,1,0.003777826,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,620062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,0,0,0.002990202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,620063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,0,0,0.003706166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,620064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,0,0,0.003212787,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,620065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,15,162,800067,3,0,100184.5,80147.6,0,0,0,0,0,0,31.349,4,0.001351985,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,620066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,180,1944,9600804,36,0,100184.5,80147.6,0,0,0,0,0,0,104.198,18,0.000135428,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2
0,620067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,10.082,1,0.002036907,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2
0.304,630020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,21,215,131597,5,0,94647.6,75718.08,0,0,0,0,0,0,21.408,4,0.005087307,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.836,630021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,68,731,122120,16,0,94647.6,75718.08,0,0,0,0,0,0,1003.442,106,0.002881563,12,1,25,2,10,45,0,0,7,1,0,0,0,0,91
4.171,630022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,51,84,2,91,1000,255891,19,0,59509,52118,92240,12.93,0,0,0,0,6265.962,678,0.00092257,12,1,24,5,4,186,4,0,28,4,0,0,0,1,257
4.503,630023,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,44,48,0,162,1518,432147,54,0,15682.5,75718.08,2532120,0,0,0,0,0,2766.597,294,0.000639609,12,1,45,1,11,153,1,0,82,3,4,4,0,1,306
3.563,630024,0,5,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,4,98,98,98,1,71,687,130933,26,0,130593,75718.08,1093477.5,2266000,0,0,0,0,2732.696,298,0.000328144,42,8,76,1,21,107,0,0,35,0,8,0,0,0,256
15.144,630025,0,13,0,0,7,0,0,0,0,0,2,0,1,0,3,0,0,1,1,1,0,10,97.5,97,98,2,180,1812,267374,57,0,94647.6,75718.08,871437.5,582476,0,0,0,0,3806.995,395,0.00066848,12,6,130,3,8,233,9,1,82,1,11,1,1,0,486
17.421,630026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,98,2,165,1952,331200,41,0,304298,41376,19585417.5,0,0,0,0,0,3409.23,360,0.000613408,8,2,27,1,3,107,2,1,30,0,1,0,0,0,174
10.69,630027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,89,907,122758,43,0,989016,12815000,351821.75,25600000,444022.5,0,0,0,1724.687,196,0.000330175,12,2,38,0,6,155,4,1,19,3,45,3,1,0,277
0.141,630028,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,95,95,95,3,134,1302,181304,45,0,253764,78236.25,484155,1133,0,0,0,0,1530.47,165,0.000433252,12,4,118,2,0,190,8,4,93,2,248,8,4,2,683
1.407,630029,1,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2,88.5,86,91,2,64,679,209674,24,0,233672,33990,166400,485570.943,0,0,0,0,680.21,72,0.00170317,12,4,133,0,0,206,37,9,56,3,287,49,9,4,797
0.141,630030,0,9,0,0,3,0,0,0,0,0,2,0,0,3,1,0,0,0,1,1,0,7,66.25,34,78,4,55,537,186942,18,0,272130.1,113300,166400,0,0,0,0,0,346.705,39,0.002135493,12,0,107,3,0,107,22,6,38,1,155,37,0,0,476
0.304,630031,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,76.5,75,78,2,80,759,263812,26,0,115200,3968,5372.451,0,0,0,0,0,590.879,65,0.001049798,12,10,98,0,0,194,7,6,46,3,89,20,3,0,476
12.429,630032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,46,44,48,0,53,563,284640,0,0,57419.4,45935.52,0,0,0,0,0,0,525.975,55,0.001289322,14,0,10,0,6,27,1,0,4,0,2,0,0,0,50
0,630033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,79,87,3,32,339,82819,14,0,128000,1306,281600,512000,0,0,0,0,337.422,38,0.001391436,14,2,27,0,0,47,0,0,15,2,17,16,0,0,126
10.082,630034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,2,21,3998,1,0,57419.4,45935.52,299665,0,0,0,0,0,926.286,99,0.001578072,14,0,24,0,0,36,0,0,3,0,22,3,0,0,88
28.139,630035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,114,1152,512983,30,0,102086.9,81669.52,288476,0,0,0,0,0,4898.609,527,0.000874769,7,0,29,0,0,81,1,0,14,1,18,13,0,2,159
2.955,630036,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,91,91,91,1,76,753,231697,22,0,154731.544,12430,619737.5,207950,0,0,0,0,2416.901,260,0.000975188,14,0,123,3,33,246,4,0,73,0,115,23,1,6,627
11.63,630037,0,9,0,0,1,1,4,0,0,0,2,0,1,0,0,0,0,0,1,3,2,3,90,90,90,1,172,1609,519633,42,0,62524,50699,388032.106,170000,0,0,0,0,1971.449,220,0.001126101,14,12,116,0,12,298,7,0,65,2,252,23,0,8,795
0.304,630038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,43,425,136068,8,0,153600,59664,8904,0,0,0,0,0,3322.508,368,0.000855506,12,1,11,0,0,118,1,1,20,2,75,15,0,10,254
1.103,630039,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,46,44,48,0,20,210,161523,5,0,227506.4,182005.12,415080,0,0,0,0,0,3488.555,397,0.000963486,6,1,0,0,0,47,0,1,15,2,0,4,0,0,70
0.912,630040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,93,1,87,796,709661,25,0,98005,40788,102521,143660,0,0,0,0,1548.082,175,0.000583275,4,5,57,0,0,94,3,1,14,0,287,26,0,21,508
0.141,630041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,118,1093,578435,33,0,180890,64000,848900,0,0,0,0,0,782.741,85,0.000233185,2,0,3,0,0,59,2,0,20,1,32,4,0,2,123
0.564,630042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,1,24,240,285090,6,0,102400,34733.2125,0,0,0,0,0,0,961.035,110,0.001751307,1,0,8,0,4,58,1,0,4,0,65,16,0,0,156
0,630043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,27039.35,21631.48,0,0,0,0,0,0,40.632,5,0.003580294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.304,630044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38,1,135,1482,460750,50,0,203940,63751.365,0,0,0,0,0,0,550.388,61,0.00479528,1,0,15,0,0,41,2,2,22,0,68,8,0,1,159
0.141,630045,0,15,0,1,1,2,0,3,2,0,3,1,0,2,0,0,0,0,2,5,1,7,12,0,33,3,138,1509,612419,58,0,25860,25600,37290,67980,0,0,0,0,1861.993,231,0.005965749,1,13,47,1,1,265,7,2,48,0,220,57,0,6,667
0.282,630046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,1,37,327,234371,12,0,11466.775,80326.295,0,0,0,0,0,0,427.665,48,0.00763614,1,11,21,1,0,45,3,0,13,1,21,2,2,0,120
0,630047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,227506.4,182005.12,0,0,0,0,0,0,73.388,11,0.007299083,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,630048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,227506.4,182005.12,0,0,0,0,0,0,40.328,4,0.005333859,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,630049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,227506.4,182005.12,0,0,0,0,0,0,10.082,1,0.003707899,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,630050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,227506.4,182005.12,0,0,0,0,0,0,2785.043,328,0.003028531,2,0,0,0,0,2,0,0,1,0,0,0,0,0,3
0.304,630051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,80,1150,620235,28,0,65000,57464,0,0,0,0,0,0,4146.892,473,0.002827861,11,0,0,0,0,24,0,0,20,0,1,0,0,0,45
0,630052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,58803,47042.4,0,0,0,0,0,0,254.065,29,0.002618836,11,0,2,0,0,3,0,0,9,0,0,0,0,0,14
0,630053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,16,161,85422,4,0,58803,47042.4,0,0,0,0,0,0,215.335,25,0.003980555,11,0,2,0,0,10,0,0,9,2,0,0,0,0,23
0,630054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,6,72,80667,3,0,58803,47042.4,0,0,0,0,0,0,92.145,11,0.002709404,6,0,0,0,0,0,1,0,0,0,1,0,0,0,2
0,630055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,154,1428,1382358,32,0,58803,47042.4,0,0,906400,0,0,0,163.305,21,0.001154904,5,0,1,0,0,6,0,0,1,0,1,0,0,0,9
0,630056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,1,284,2615,2414020,57,0,44520,47042.4,2515260,528275,0,0,0,0,622.156,73,0.000817319,6,0,0,0,0,27,1,0,16,0,0,0,2,0,46
1.993,630057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37,1,165,1631,588721,57,0,413440,47042.4,4612000,2386560,0,0,0,0,1416.712,161,4.29E-05,7,32,17,0,0,67,0,1,22,0,4,4,2,0,149
