sample_index,x-tsne,y-tsne,cell_id,lat,long,min_walk_score,max_walk_score,mean_walk_score,med_sale_pbo_n,log_sum_cost_pedestrian_events,log_num_near_misses,log_n_rqst,log_access,log_dblprk,log_dnotyld,log_jywalk,log_lvisib,log_lwfws,log_nobikef,log_noswlk,log_other,log_prkint,log_prkswlk,log_speed,log_vrrlss,log_wlksig,log_xwalk,log_assist,log_bikes,log_drives,log_other.1,log_walks,log_num_walk_scores,log_sum_lane_cnt,log_sum_width,log_sum_area,log_num_streets,log_num_fire_incd,log_med_sale_res_y,log_med_sale_res_n,log_med_sale_com_y,log_med_sale_com_n,log_med_sale_ind_y,log_med_sale_ind_n,log_med_sale_pbo_y,log_sum_cost.y,log_num_events.y,log_dist,log_n_object,log_animals_insects,log_building.related,log_construction,log_food,log_others,log_police.property,log_service.complaint,log_street_sidewalk,log_traffic_sig0l,log_trash,log_trees_plants,log_water.leak,log_zoning_parking,log_n_request,avg_pop(K),avg_request,kmeans_2,kmeans_3,kmeans_4,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,kmeans_10,kmeans_11,kmeans_labels
457,-11.88466893,-6.690194731,200049,39.15918135,-84.41275452,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.388791241,3.689129423,10.58683714,0.698134722,-4.605170186,12.2486196,10.92815074,12.12075988,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.004394647,0.698134722,-4.37763541,2.485739636,-4.605170186,1.611435915,-4.605170186,-4.605170186,2.080690761,-4.605170186,-4.605170186,0.698134722,0.009950331,3.970480575,0.009950331,-4.605170186,-4.605170186,4.248638089,74.32,1,1,1,3,4,5,5,6,4,7,8,1
458,2.643251695,-9.130606989,200050,39.16143135,-84.41275452,35,38,36.5,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,3.806884687,6.113704303,12.74314483,2.565718293,-4.605170186,12.24836561,11.67640402,12.95871089,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.494644552,3.258481079,-4.563196535,2.485739636,-4.605170186,0.009950331,-4.605170186,1.388791241,3.135928904,0.009950331,-4.605170186,2.565718293,0.009950331,4.454463569,0.009950331,-4.605170186,-4.605170186,4.867611371,74.32,2,0,1,1,0,3,2,3,2,5,7,1
459,10.29311389,-3.442706712,200051,39.16368135,-84.41275452,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.737907685,5.752604384,11.91924361,3.044998515,-4.605170186,11.66453014,10.92815074,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.022880021,2.833801406,-4.475389631,1.793424749,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.398803951,0.698134722,0.009950331,1.388791241,-4.605170186,3.296207168,-4.605170186,-4.605170186,-4.605170186,3.806884687,74.32,1,0,0,1,3,1,6,1,5,1,0,0
460,0.859667214,1.749716918,200052,39.16593135,-84.41275452,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.15129426,10.92815074,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.117637822,2.198335072,-4.48107688,1.793424749,-4.605170186,0.009950331,-4.605170186,-4.605170186,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.388791241,74.32,0,0,2,2,1,0,3,2,7,0,4,2
461,0.856780375,1.752360627,200053,39.16818135,-84.41275452,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.15129426,10.92815074,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.926399171,1.793424749,-4.335511743,2.485739636,-4.605170186,0.009950331,-4.605170186,-4.605170186,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.388791241,74.32,0,0,2,2,1,0,3,2,7,0,4,2
462,11.57466718,2.635584093,200056,39.17493136,-84.41275452,31,31,31,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,3.761432647,6.089067551,12.21441778,2.996232149,-4.605170186,12.41211077,10.99982676,12.78316345,12.0118658,-4.605170186,-4.605170186,-4.605170186,3.004394647,0.698134722,-4.286459033,1.793424749,0.009950331,-4.605170186,0.009950331,-4.605170186,2.565718293,-4.605170186,0.698134722,2.565718293,-4.605170186,4.844265824,0.009950331,-4.605170186,-4.605170186,5.062658322,93.21,2,0,0,2,3,1,0,5,0,6,5,0
463,12.99318924,5.841035072,200057,39.17718136,-84.41275452,27,27,27,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,3.332561589,5.687009254,11.67023694,2.63977136,-4.605170186,11.80619199,11.00476312,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.920387922,1.611435915,-4.362545314,1.793424749,-4.605170186,0.698134722,-4.605170186,-4.605170186,3.555633735,-4.605170186,1.388791241,2.708716646,-4.605170186,5.081466475,0.009950331,-4.605170186,-4.605170186,5.384540933,93.21,2,0,0,2,3,1,0,5,0,6,5,0
464,-2.879039984,-10.33954401,200058,39.17943136,-84.41275452,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.043226691,6.411834688,12.56759635,3.258481079,-4.605170186,11.5214293,11.19150748,12.99986266,12.70250521,-4.605170186,-4.605170186,-4.605170186,5.090216357,2.833801406,-4.442236108,1.611435915,-4.605170186,3.219275745,-4.605170186,-4.605170186,3.583796678,-4.605170186,-4.605170186,2.996232149,-4.605170186,4.510969391,2.080690761,-4.605170186,-4.605170186,5.193012405,93.21,2,1,1,3,0,3,2,3,2,5,7,1
465,-2.649436803,-10.86727242,200059,39.18168136,-84.41275452,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.401530659,5.886131809,12.28101781,2.708716646,-4.605170186,11.22297028,10.99982676,10.22019518,10.96127802,-4.605170186,-4.605170186,-4.605170186,5.27236859,3.091496896,-4.454668986,1.611435915,1.388791241,3.761432647,-4.605170186,-4.605170186,4.499920775,0.009950331,0.009950331,2.890927159,-4.605170186,5.062658322,2.944965157,-4.605170186,-4.605170186,5.811170933,93.21,4,1,1,3,0,3,2,3,2,5,7,1
466,14.81511644,1.622681311,200060,39.18393136,-84.41275452,5,5,5,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,2.890927159,5.416144846,11.84831862,2.198335072,-4.605170186,11.13710425,10.87487254,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.419691964,1.388791241,-4.465246257,1.611435915,-4.605170186,4.159039321,-4.605170186,-4.605170186,3.611188146,1.101940079,1.611435915,2.565718293,0.009950331,5.18744167,0.009950331,-4.605170186,-4.605170186,5.713765808,93.21,3,0,0,2,3,1,0,5,0,6,5,0
467,-2.492607402,2.008289158,200061,39.18618136,-84.41275452,46,46,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,2.303584593,4.820362208,11.64031563,1.611435915,-4.605170186,11.1996898,10.95168353,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.255242837,2.944965157,-4.493662712,1.611435915,0.009950331,3.784416881,-4.605170186,-4.605170186,3.496810546,-4.605170186,0.698134722,2.485739636,-4.605170186,5.049920108,1.793424749,-4.605170186,0.698134722,5.545216506,93.21,3,1,2,0,2,0,3,2,7,0,4,2
468,-9.626496884,-8.931644016,200062,39.18843136,-84.41275452,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.143293444,6.545364028,12.99552045,3.091496896,-4.605170186,10.51501814,10.99982676,11.7152948,-4.605170186,-4.605170186,-4.605170186,-4.605170186,6.03714512,3.871409323,-4.552549653,2.485739636,-4.605170186,2.944965157,-4.605170186,-4.605170186,3.466048354,0.009950331,-4.605170186,2.080690761,-4.605170186,3.332561589,0.698134722,-4.605170186,-4.605170186,4.499920775,93.21,1,1,1,3,4,5,5,6,4,4,3,1
469,-7.314354624,-11.13701781,200063,39.19068136,-84.41275452,27,59,43,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,2.773213527,5.087658062,11.36070637,1.947337701,-4.605170186,11.96221612,11.27054825,10.59101925,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.092086241,2.890927159,-4.464647055,2.833801406,0.009950331,2.944965157,-4.605170186,-4.605170186,3.806884687,-4.605170186,1.947337701,2.944965157,-4.605170186,5.513469068,1.793424749,-4.605170186,-4.605170186,5.843573402,93.21,4,1,1,3,4,5,5,6,4,4,3,1
470,-7.80621755,-8.405630024,200064,39.19293136,-84.41275452,42,42,42,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,4.290596418,6.802405874,13.17703906,3.583796678,-4.605170186,11.22297028,10.99982676,14.06337014,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.004394647,0.698134722,-4.30185276,2.833801406,0.009950331,2.565718293,-4.605170186,-4.605170186,3.932021692,1.793424749,1.388791241,3.932021692,-4.605170186,5.081466475,1.388791241,0.009950331,-4.605170186,5.676788048,93.21,3,1,1,3,4,5,5,6,4,4,3,1
471,1.242682548,15.85297298,210004,39.05793375,-84.41501373,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.127295662,6.378443161,13.76915978,3.434309733,-4.605170186,11.41823021,11.19508668,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.107059072,0.009950331,-3.160869239,1.793424749,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.947337701,-4.605170186,-4.605170186,-4.605170186,1.947337701,6.34,1,0,2,2,1,2,4,7,3,2,2,2
