"cell_id","lat_cell","long_cell","category","valid_sale","median_sale_price","max_sale_price","num_prop_sales"
20012,39.0758799204781,-84.3720887899555,"residential","N",86666,154156.86,8
20012,39.0758799204781,-84.3720887899555,"residential","Y",143450.75,209244,58
20013,39.0781299205592,-84.3720887899533,"residential","Y",141625,173122.4,5
20016,39.0848799208022,-84.3720887899467,"residential","Y",498695,533760,2
20019,39.0916299210448,-84.3720887899401,"residential","N",125631,151822,2
20019,39.0916299210448,-84.3720887899401,"residential","Y",244871,492800,29
20020,39.0938799211257,-84.3720887899379,"residential","Y",165757.9,183964,5
30012,39.0758831462979,-84.3743479955261,"residential","N",99840,147606.25,5
30012,39.0758831462979,-84.3743479955261,"residential","Y",130865.5,265600,39
30013,39.0781331464321,-84.3743479955234,"residential","N",97364,139264,4
30013,39.0781331464321,-84.3743479955234,"residential","Y",152955,211572,17
30014,39.0803831465662,-84.3743479955207,"commercial","Y",206020,222600,2
30014,39.0803831465662,-84.3743479955207,"residential","N",93402.96,93402.96,1
30014,39.0803831465662,-84.3743479955207,"residential","Y",147584,204160,11
30015,39.0826331467003,-84.3743479955181,"commercial","Y",175013,192000,2
30015,39.0826331467003,-84.3743479955181,"residential","N",67236,67236,1
30015,39.0826331467003,-84.3743479955181,"residential","Y",142100.7,179749.5,7
30016,39.0848831468343,-84.3743479955154,"residential","Y",408977.877,408977.877,1
30018,39.0893831471023,-84.37434799551,"residential","Y",244690.5,313472,24
30019,39.0916331472362,-84.3743479955073,"residential","N",96248,97950,2
30019,39.0916331472362,-84.3743479955073,"residential","Y",178059.75,243730.5,15
30020,39.09388314737,-84.3743479955046,"commercial","Y",149807.25,157384.5,2
30020,39.09388314737,-84.3743479955046,"residential","N",116819.088,134382.176,2
30020,39.09388314737,-84.3743479955046,"residential","Y",174991.85,235080,38
30021,39.0961331475038,-84.374347995502,"residential","N",63448,138954.24,5
30021,39.0961331475038,-84.374347995502,"residential","Y",104231.75,335048.625,18
30022,39.0983831476375,-84.3743479954993,"residential","N",54852,83842,11
30022,39.0983831476375,-84.3743479954993,"residential","Y",100311,161273.7,41
30046,39.1523831508322,-84.3743479954349,"residential","N",69284,283250,8
30046,39.1523831508322,-84.3743479954349,"residential","Y",113866.5,286649,44
40013,39.0781363287123,-84.3766072012987,"residential","N",34911,34911,1
40013,39.0781363287123,-84.3766072012987,"residential","Y",90924.305,125000,6
40014,39.0803863288988,-84.3766072012955,"residential","Y",154675.25,169950,10
40015,39.0826363290853,-84.3766072012924,"residential","N",21527,21527,1
40015,39.0826363290853,-84.3766072012924,"residential","Y",129165,166950,10
40018,39.0893863296443,-84.376607201283,"residential","Y",274782.9,348800,10
40019,39.0916363298305,-84.3766072012798,"residential","N",170907,176310,2
40019,39.0916363298305,-84.3766072012798,"residential","Y",273460,322560,31
40020,39.0938863300166,-84.3766072012767,"residential","N",117832,128000,3
40020,39.0938863300166,-84.3766072012767,"residential","Y",183000,284160,25
40021,39.0961363302027,-84.3766072012736,"residential","N",59664,78466.5,5
40021,39.0961363302027,-84.3766072012736,"residential","Y",91851.35,9432675,14
40022,39.0983863303887,-84.3766072012704,"residential","N",52240,126217.064,11
40022,39.0983863303887,-84.3766072012704,"residential","Y",101266,131886,54
40024,39.1028863307604,-84.3766072012641,"residential","Y",270237,270237,1
40046,39.1523863348314,-84.376607201195,"residential","N",56320,136908.8,14
40046,39.1523863348314,-84.376607201195,"residential","Y",130107.5,261269.8,56
50014,39.0803894676381,-84.3788664072728,"commercial","Y",178298.75,200144.5,2
50014,39.0803894676381,-84.3788664072728,"publicly owned","Y",491340,491340,1
50014,39.0803894676381,-84.3788664072728,"residential","N",75240.3,158620,6
50014,39.0803894676381,-84.3788664072728,"residential","Y",159725.5,214837,29
50015,39.0826394678762,-84.3788664072692,"residential","N",70320.453,70320.453,1
50015,39.0826394678762,-84.3788664072692,"residential","Y",160699.8,192657,20
50016,39.0848894681142,-84.3788664072656,"residential","Y",163840,295000,19
50017,39.0871394683522,-84.378866407262,"residential","Y",139359,152657.2,5
50018,39.0893894685901,-84.3788664072585,"residential","Y",242974.9,270000,2
50021,39.0961394693032,-84.3788664072477,"residential","N",67912,67912,1
50021,39.0961394693032,-84.3788664072477,"residential","Y",141242.5,160272,11
50022,39.0983894695407,-84.3788664072441,"residential","Y",290925,327680,21
50023,39.1006394697781,-84.3788664072406,"residential","N",141048,141048,1
50023,39.1006394697781,-84.3788664072406,"residential","Y",221103,340059,77
50046,39.1523894752143,-84.3788664071581,"commercial","Y",113300,113300,1
50046,39.1523894752143,-84.3788664071581,"publicly owned","Y",317205,317205,1
50046,39.1523894752143,-84.3788664071581,"residential","N",59664,175742.7,11
50046,39.1523894752143,-84.3788664071581,"residential","Y",89520,204160,56
50047,39.1546394754496,-84.3788664071545,"residential","N",54852,77580,5
50047,39.1546394754496,-84.3788664071545,"residential","Y",115001.25,205905,28
50048,39.1568894756848,-84.378866407151,"residential","N",53760,64650,3
50048,39.1568894756848,-84.378866407151,"residential","Y",110467.5,159000,19
50049,39.1591394759199,-84.3788664071474,"commercial","Y",265065,265065,1
50049,39.1591394759199,-84.3788664071474,"residential","N",103770,103770,1
50049,39.1591394759199,-84.3788664071474,"residential","Y",83493.75,90510,2
60014,39.0803925627839,-84.3811256134496,"commercial","N",142230,142230,1
60014,39.0803925627839,-84.3811256134496,"commercial","Y",200898,229999,2
60014,39.0803925627839,-84.3811256134496,"residential","Y",152337.5,233600,14
60015,39.082642563073,-84.3811256134456,"residential","N",79552,79552,1
60015,39.082642563073,-84.3811256134456,"residential","Y",162573,224000,33
60016,39.084892563362,-84.3811256134416,"commercial","N",5665,5665,2
60016,39.084892563362,-84.3811256134416,"commercial","Y",925440,1615900,7
60016,39.084892563362,-84.3811256134416,"residential","Y",150274.463,195769.4,14
60017,39.0871425636508,-84.3811256134376,"commercial","N",5665,5665,1
60017,39.0871425636508,-84.3811256134376,"commercial","Y",290585,1615900,3
60017,39.0871425636508,-84.3811256134376,"residential","N",164756.85,168222.7,2
60017,39.0871425636508,-84.3811256134376,"residential","Y",149556,281589,5
60018,39.0893925639396,-84.3811256134336,"residential","N",175008.843,175008.843,1
60018,39.0893925639396,-84.3811256134336,"residential","Y",201674,462247.5,19
60019,39.0916425642283,-84.3811256134296,"residential","Y",221015,342645,4
60020,39.0938925645168,-84.3811256134257,"commercial","Y",361725,416000,6
60020,39.0938925645168,-84.3811256134257,"residential","N",87694.2,87694.2,1
60020,39.0938925645168,-84.3811256134257,"residential","Y",75358,175201.5,6
60021,39.0961425648052,-84.3811256134216,"residential","N",87924,93096,3
60021,39.0961425648052,-84.3811256134216,"residential","Y",142488.6,303360,19
60022,39.0983925650936,-84.3811256134176,"residential","N",138738.9,142758,3
60022,39.0983925650936,-84.3811256134176,"residential","Y",266900.9,332800,28
60023,39.1006425653818,-84.3811256134136,"residential","N",139681.5,219810,5
60023,39.1006425653818,-84.3811256134136,"residential","Y",222000,336180,53
60024,39.1028925656699,-84.3811256134096,"residential","Y",277995,345231,31
60046,39.152392571981,-84.3811256133215,"commercial","Y",74055,102400,2
60046,39.152392571981,-84.3811256133215,"residential","N",61440,129712.5,11
60046,39.152392571981,-84.3811256133215,"residential","Y",91548,200340,52
60047,39.1546425722666,-84.3811256133175,"publicly owned","Y",50085,50085,1
60047,39.1546425722666,-84.3811256133175,"residential","N",54026.712,84275.4,7
60047,39.1546425722666,-84.3811256133175,"residential","Y",81737.5,207650,34
60048,39.1568925725522,-84.3811256133135,"residential","N",62454,99704,12
60048,39.1568925725522,-84.3811256133135,"residential","Y",65154,169500,36
60049,39.1591425728376,-84.3811256133095,"commercial","Y",220890,375000,2
60049,39.1591425728376,-84.3811256133095,"residential","N",40960,114596.004,3
60049,39.1591425728376,-84.3811256133095,"residential","Y",14869.5,1811438,13
60050,39.1613925731229,-84.3811256133055,"residential","N",37686,150398.96,6
60050,39.1613925731229,-84.3811256133055,"residential","Y",16780.5,275200,25
70013,39.0781456139969,-84.3833848198277,"residential","N",163150.1555,184675.311,2
70013,39.0781456139969,-84.3833848198277,"residential","Y",158537.5,174555,19
70014,39.0803956143363,-84.3833848198233,"commercial","Y",256000,256000,1
70014,39.0803956143363,-84.3833848198233,"residential","N",35968,116370,3
70014,39.0803956143363,-84.3833848198233,"residential","Y",148083.75,254962.701,16
70015,39.0826456146756,-84.3833848198189,"residential","Y",192665,400640,5
70016,39.0848956150148,-84.3833848198145,"commercial","Y",153600,153600,1
70016,39.0848956150148,-84.3833848198145,"residential","N",121600,121600,1
70016,39.0848956150148,-84.3833848198145,"residential","Y",167932.25,271920,14
70017,39.0871456153539,-84.3833848198101,"residential","Y",229432.5,339900,14
70018,39.0893956156928,-84.3833848198057,"commercial","Y",141644.5,186984,2
70018,39.0893956156928,-84.3833848198057,"residential","N",83842,83842,1
70018,39.0893956156928,-84.3833848198057,"residential","Y",221012,365373.635,16
70019,39.0916456160316,-84.3833848198013,"residential","Y",157489.5,157489.5,1
70020,39.0938956163703,-84.3833848197969,"commercial","Y",286775.25,1498900,8
70020,39.0938956163703,-84.3833848197969,"residential","N",51785,116009.253,4
70020,39.0938956163703,-84.3833848197969,"residential","Y",116865,195840,13
70021,39.0961456167089,-84.3833848197925,"commercial","Y",18331569.564,18331569.564,1
70021,39.0961456167089,-84.3833848197925,"residential","N",93610,112640,2
70021,39.0961456167089,-84.3833848197925,"residential","Y",151265.5,200993.4,10
70022,39.0983956170473,-84.3833848197881,"residential","Y",225300,228000,2
70023,39.1006456173856,-84.3833848197837,"residential","N",98359.25,116842,2
70023,39.1006456173856,-84.3833848197837,"residential","Y",148944.6,344320,8
70024,39.1028956177238,-84.3833848197793,"residential","Y",179072,257695.5,13
70045,39.1501456247961,-84.3833848196868,"residential","N",75000,158399.516,7
70045,39.1501456247961,-84.3833848196868,"residential","Y",112167,223713,31
70046,39.1523956251315,-84.3833848196823,"residential","N",68365,129444.117,12
70046,39.1523956251315,-84.3833848196823,"residential","Y",117463.5,1271234.931,51
70047,39.1546456254668,-84.3833848196779,"residential","N",104412,170000,15
70047,39.1546456254668,-84.3833848196779,"residential","Y",116370,175854,42
70048,39.1568956258019,-84.3833848196736,"residential","N",87704.4,87704.4,1
70048,39.1568956258019,-84.3833848196736,"residential","Y",121542,7758000,15
70049,39.1591456261369,-84.3833848196691,"commercial","N",19888,19888,1
70049,39.1591456261369,-84.3833848196691,"commercial","Y",214252.5,399278.4,8
70049,39.1591456261369,-84.3833848196691,"residential","N",32392.58,71677.2,8
70049,39.1591456261369,-84.3833848196691,"residential","Y",33671,399278.4,20
70050,39.1613956264718,-84.3833848196647,"residential","N",43054,117540,7
70050,39.1613956264718,-84.3833848196647,"residential","Y",40795.26,145100,19
80013,39.0781486219064,-84.3856440263959,"residential","Y",254670,343938,15
80014,39.0803986222953,-84.3856440263911,"residential","N",86814,94720,3
80014,39.0803986222953,-84.3856440263911,"residential","Y",167512.5,275200,26
80015,39.0826486226842,-84.3856440263863,"residential","N",111300,113300,3
80015,39.0826486226842,-84.3856440263863,"residential","Y",160086.85,235520,22
80016,39.0848986230729,-84.3856440263815,"commercial","Y",1066525,1359600,10
80016,39.0848986230729,-84.3856440263815,"residential","N",82189,89600,2
80016,39.0848986230729,-84.3856440263815,"residential","Y",134584.75,232960,24
80017,39.0871486234614,-84.3856440263767,"commercial","N",148695,148695,1
80017,39.0871486234614,-84.3856440263767,"commercial","Y",518006.828,835495.216,2
80017,39.0871486234614,-84.3856440263767,"residential","N",75038,79552,2
80017,39.0871486234614,-84.3856440263767,"residential","Y",134612.157,211358.7,18
80018,39.0893986238498,-84.3856440263719,"commercial","Y",188713.35,190004.1,4
80018,39.0893986238498,-84.3856440263719,"residential","N",73136,175048.5,3
80018,39.0893986238498,-84.3856440263719,"residential","Y",156453,211200,13
80019,39.0916486242381,-84.3856440263671,"commercial","Y",368505,368505,1
80019,39.0916486242381,-84.3856440263671,"residential","N",113300,113300,1
80019,39.0916486242381,-84.3856440263671,"residential","Y",180890.7,248140,21
80020,39.0938986246261,-84.3856440263623,"commercial","N",84730.338,87349.339,2
80020,39.0938986246261,-84.3856440263623,"commercial","Y",1437996,5044375,9
80020,39.0938986246261,-84.3856440263623,"residential","N",3512.3,62064,5
80020,39.0938986246261,-84.3856440263623,"residential","Y",117760,823145.148,14
80021,39.0961486250141,-84.3856440263576,"commercial","Y",224000,555050,5
80021,39.0961486250141,-84.3856440263576,"residential","N",29630.25,66780,4
80021,39.0961486250141,-84.3856440263576,"residential","Y",72568.713,172515,17
80022,39.0983986254019,-84.3856440263528,"residential","N",101970,101970,1
80022,39.0983986254019,-84.3856440263528,"residential","Y",159104,193950,17
80023,39.1006486257896,-84.385644026348,"residential","Y",241088,280918,4
80024,39.1028986261771,-84.3856440263432,"residential","N",104391,108612,2
80024,39.1028986261771,-84.3856440263432,"residential","Y",193288,286041,17
80025,39.1051486265645,-84.3856440263384,"residential","N",89763,109704,2
80025,39.1051486265645,-84.3856440263384,"residential","Y",173735,265065,10
80045,39.1501486342814,-84.3856440262426,"commercial","Y",863337,1558200,2
80045,39.1501486342814,-84.3856440262426,"residential","N",50859,65300,6
80045,39.1501486342814,-84.3856440262426,"residential","Y",102147,276572.7,25
80046,39.1523986346657,-84.3856440262378,"commercial","N",51200,51200,2
80046,39.1523986346657,-84.3856440262378,"commercial","Y",100160,151680,4
80046,39.1523986346657,-84.3856440262378,"residential","N",74778,179198.338,7
80046,39.1523986346657,-84.3856440262378,"residential","Y",106614.55,866200,48
80047,39.1546486350499,-84.385644026233,"residential","N",65351.44,222585.498,3
80047,39.1546486350499,-84.385644026233,"residential","Y",80445.26,152955,12
80048,39.1568986354339,-84.3856440262282,"commercial","Y",2350000,2350000,1
80048,39.1568986354339,-84.3856440262282,"industrial","Y",155160,155160,1
80048,39.1568986354339,-84.3856440262282,"residential","N",37369,45320,6
80048,39.1568986354339,-84.3856440262282,"residential","Y",39655,164211,17
80049,39.1591486358178,-84.3856440262235,"commercial","Y",56650,502810,13
80049,39.1591486358178,-84.3856440262235,"industrial","Y",439852.75,545000,6
80049,39.1591486358178,-84.3856440262235,"residential","N",148234.889,220000,2
80049,39.1591486358178,-84.3856440262235,"residential","Y",93225,434505.5,11
80050,39.1613986362015,-84.3856440262187,"residential","N",43962,151566.448,9
80050,39.1613986362015,-84.3856440262187,"residential","Y",30980,795106.494,24
80051,39.1636486365851,-84.3856440262139,"residential","N",76800,522060,7
80051,39.1636486365851,-84.3856440262139,"residential","Y",23905.35,121458,20
90013,39.0781515862231,-84.3879032331552,"residential","Y",421998,478495,11
90014,39.0804015866609,-84.38790323315,"residential","Y",159050.75,223740,12
90015,39.0826515870985,-84.3879032331449,"commercial","Y",153037.5,161385,2
90015,39.0826515870985,-84.3879032331449,"residential","N",107319,153294.9,6
90015,39.0826515870985,-84.3879032331449,"residential","Y",139125,219070,39
90016,39.084901587536,-84.3879032331397,"residential","N",74580,99812.9,5
90016,39.084901587536,-84.3879032331397,"residential","Y",155078.5,220935,38
90017,39.0871515879733,-84.3879032331346,"residential","N",88018,133760,4
90017,39.0871515879733,-84.3879032331346,"residential","Y",143465.7,178080,19
90018,39.0894015884105,-84.3879032331294,"commercial","Y",179193,193704,5
90018,39.0894015884105,-84.3879032331294,"residential","N",74945,120547.303,5
90018,39.0894015884105,-84.3879032331294,"residential","Y",137062.5,172834.7,26
90019,39.0916515888474,-84.3879032331243,"commercial","N",3855.599,3855.599,2
90019,39.0916515888474,-84.3879032331243,"commercial","Y",543060,711680,7
90019,39.0916515888474,-84.3879032331243,"residential","N",179575,293850,2
90019,39.0916515888474,-84.3879032331243,"residential","Y",92160,580000,9
90020,39.0939015892843,-84.3879032331191,"commercial","Y",299780,6409401,5
90020,39.0939015892843,-84.3879032331191,"residential","N",70524,73136,2
90020,39.0939015892843,-84.3879032331191,"residential","Y",141274,161385,12
90021,39.0961515897209,-84.387903233114,"commercial","Y",755200,1189650,3
90021,39.0961515897209,-84.387903233114,"residential","N",97950,122794.5,3
90021,39.0961515897209,-84.387903233114,"residential","Y",103816.25,197829,12
90022,39.0984015901574,-84.3879032331088,"commercial","N",134255,139216,2
90022,39.0984015901574,-84.3879032331088,"commercial","Y",237071.25,1008875,6
90022,39.0984015901574,-84.3879032331088,"residential","Y",185378.5,253764,4
90023,39.1006515905937,-84.3879032331037,"commercial","N",4145035,4145035,1
90023,39.1006515905937,-84.3879032331037,"commercial","Y",358400,639940,9
90023,39.1006515905937,-84.3879032331037,"residential","N",60500,60500,1
90023,39.1006515905937,-84.3879032331037,"residential","Y",198400,332064,18
90024,39.1029015910298,-84.3879032330985,"commercial","N",549525,549525,1
90024,39.1029015910298,-84.3879032330985,"commercial","Y",750315,2318379,8
90024,39.1029015910298,-84.3879032330985,"residential","N",83584,83584,1
90024,39.1029015910298,-84.3879032330985,"residential","Y",162585.5,203001,18
90025,39.1051515914658,-84.3879032330934,"residential","N",105483.75,111010,4
90025,39.1051515914658,-84.3879032330934,"residential","Y",160134.5,232610.7,36
90026,39.1074015919016,-84.3879032330882,"residential","N",227733,227733,1
90026,39.1074015919016,-84.3879032330882,"residential","Y",165069.75,225939,24
90045,39.1501516001512,-84.3879032329903,"residential","N",56650,56650,1
90045,39.1501516001512,-84.3879032329903,"residential","Y",48000,48000,1
90046,39.1524016005837,-84.3879032329851,"commercial","Y",621500,621500,1
90046,39.1524016005837,-84.3879032329851,"publicly owned","Y",807604.48,807604.48,1
90046,39.1524016005837,-84.3879032329851,"residential","N",61182,69304.8,5
90046,39.1524016005837,-84.3879032329851,"residential","Y",115000,161291,20
90047,39.1546516010161,-84.38790323298,"commercial","Y",185600,185600,1
90047,39.1546516010161,-84.38790323298,"residential","N",59174.4,105218.707,15
90047,39.1546516010161,-84.38790323298,"residential","Y",58378.2,190323,60
90048,39.1569016014483,-84.3879032329748,"industrial","Y",161625,161625,1
90048,39.1569016014483,-84.3879032329748,"residential","N",56948.045,78906.618,7
90048,39.1569016014483,-84.3879032329748,"residential","Y",51769.7,254000,37
90049,39.1591516018804,-84.3879032329697,"commercial","Y",606400,606400,7
90049,39.1591516018804,-84.3879032329697,"industrial","Y",184252.5,206880,2
90049,39.1591516018804,-84.3879032329697,"residential","N",30857,40960,2
90049,39.1591516018804,-84.3879032329697,"residential","Y",29350.1635,36640,4
90050,39.1614016023123,-84.3879032329645,"commercial","Y",59817.5,96975,2
90050,39.1614016023123,-84.3879032329645,"residential","N",36256,91248.421,9
90050,39.1614016023123,-84.3879032329645,"residential","Y",19395,866200,29
90051,39.163651602744,-84.3879032329594,"residential","N",31724,126640.64,13
90051,39.163651602744,-84.3879032329594,"residential","Y",18344,972209.6,28
100014,39.0804045074331,-84.3901624400974,"residential","N",81491.25,95172,4
100014,39.0804045074331,-84.3901624400974,"residential","Y",142500,214638,27
100015,39.0826545079188,-84.390162440092,"commercial","Y",154880,154880,1
100015,39.0826545079188,-84.390162440092,"residential","N",104622,120837.002,4
100015,39.0826545079188,-84.390162440092,"residential","Y",145858.65,221376,45
100016,39.0849045084043,-84.3901624400865,"commercial","N",128768.585,128768.585,1
100016,39.0849045084043,-84.3901624400865,"commercial","Y",954812.5,2347603.125,4
100016,39.0849045084043,-84.3901624400865,"residential","N",65300,104480,3
100016,39.0849045084043,-84.3901624400865,"residential","Y",142100.7,211358.7,29
100017,39.0871545088897,-84.390162440081,"commercial","N",99440,99440,2
100017,39.0871545088897,-84.390162440081,"commercial","Y",206880,2285500,9
100017,39.0871545088897,-84.390162440081,"residential","Y",136960,199165,11
100018,39.0894045093748,-84.3901624400755,"commercial","Y",187598.75,266963.125,6
100018,39.0894045093748,-84.3901624400755,"residential","N",67980,87040,3
100018,39.0894045093748,-84.3901624400755,"residential","Y",97960,151822,12
100019,39.0916545098598,-84.39016244007,"commercial","Y",703330,3392000,3
100019,39.0916545098598,-84.39016244007,"residential","N",58436,107092,4
100019,39.0916545098598,-84.39016244007,"residential","Y",54911.166,189239.4,10
100020,39.0939045103446,-84.3901624400645,"residential","Y",169387.5,200415,2
100023,39.1006545117979,-84.390162440048,"residential","N",155520,155520,1
100023,39.1006545117979,-84.390162440048,"residential","Y",192427.5,316785,12
100024,39.102904512282,-84.3901624400425,"residential","N",51720,51720,2
100024,39.102904512282,-84.3901624400425,"residential","Y",175000,224632,9
100025,39.1051545127659,-84.390162440037,"residential","N",87455.43,97000.86,2
100025,39.1051545127659,-84.390162440037,"residential","Y",137783.5,190394.25,13
100026,39.1074045132496,-84.3901624400315,"residential","N",109535,109535,1
100026,39.1074045132496,-84.3901624400315,"residential","Y",179200,204792,17
100045,39.1501545224054,-84.390162439927,"commercial","Y",912227.5,1558200,4
100045,39.1501545224054,-84.390162439927,"residential","N",33561,348160,6
100045,39.1501545224054,-84.390162439927,"residential","Y",53091,185314.5,20
100046,39.1524045228854,-84.3901624399215,"residential","N",46548,68365,5
100046,39.1524045228854,-84.3901624399215,"residential","Y",58916,1558200,31
100047,39.1546545233653,-84.390162439916,"residential","N",49720,88374,7
100047,39.1546545233653,-84.390162439916,"residential","Y",44160,207000,25
100048,39.156904523845,-84.3901624399105,"commercial","N",175161.6,175161.6,1
100048,39.156904523845,-84.3901624399105,"commercial","Y",85760,85760,1
100048,39.156904523845,-84.3901624399105,"residential","N",40960,79310,13
100048,39.156904523845,-84.3901624399105,"residential","Y",23391,972209.6,36
100049,39.1591545243245,-84.390162439905,"commercial","Y",45000,45000,1
100049,39.1591545243245,-84.390162439905,"residential","N",38400,122835,7
100049,39.1591545243245,-84.390162439905,"residential","Y",22833.1745,121065,18
100050,39.1614045248039,-84.3901624398995,"commercial","Y",124500,217000,2
100050,39.1614045248039,-84.3901624398995,"publicly owned","Y",62000,62000,1
100050,39.1614045248039,-84.3901624398995,"residential","N",38400,208202.5,7
100050,39.1614045248039,-84.3901624398995,"residential","Y",19838.72,39680,9
100051,39.163654525283,-84.390162439894,"residential","N",28402,120071.028,10
100051,39.163654525283,-84.390162439894,"residential","Y",30656,153594,40
100052,39.165904525762,-84.3901624398885,"commercial","N",25600000,25600000,1
100052,39.165904525762,-84.3901624398885,"commercial","Y",7249243.75,13705800,2
100052,39.165904525762,-84.3901624398885,"residential","N",46080,434551.953,9
100052,39.165904525762,-84.3901624398885,"residential","Y",21810.25,57650,10
110014,39.0804073846118,-84.3924216472305,"commercial","N",135507.75,135507.75,1
110014,39.0804073846118,-84.3924216472305,"commercial","Y",144690,144690,1
110014,39.0804073846118,-84.3924216472305,"residential","N",64962,77044,4
110014,39.0804073846118,-84.3924216472305,"residential","Y",142739.5,280790,20
110015,39.0826573851449,-84.3924216472247,"commercial","N",87040,87040,1
110015,39.0826573851449,-84.3924216472247,"commercial","Y",156110,158620,4
110015,39.0826573851449,-84.3924216472247,"residential","N",101194.5,130295,2
110015,39.0826573851449,-84.3924216472247,"residential","Y",167185,199122,39
110016,39.0849073856778,-84.3924216472189,"residential","N",61182,194477.544,8
110016,39.0849073856778,-84.3924216472189,"residential","Y",125401.71,2976000,33
110017,39.0871573862104,-84.3924216472131,"commercial","Y",200340,200340,1
110017,39.0871573862104,-84.3924216472131,"residential","N",81697,84480,6
110017,39.0871573862104,-84.3924216472131,"residential","Y",74240,174080,17
110018,39.0894073867429,-84.3924216472072,"residential","Y",118085,209605,5
110019,39.0916573872752,-84.3924216472014,"residential","N",97593.405,99716.16,3
110019,39.0916573872752,-84.3924216472014,"residential","Y",96998.274,1977460.721,25
110020,39.0939073878072,-84.3924216471956,"residential","N",83842,124070,10
110020,39.0939073878072,-84.3924216471956,"residential","Y",168960,944640,57
110023,39.1006573894022,-84.3924216471781,"residential","Y",266390.35,297260.7,2
110024,39.1029073899335,-84.3924216471723,"residential","N",117670.6,117670.6,1
110024,39.1029073899335,-84.3924216471723,"residential","Y",218919.5,260000,12
110045,39.150157401044,-84.3924216470499,"commercial","N",149462.049,149462.049,1
110045,39.150157401044,-84.3924216470499,"commercial","Y",204800,268072.5,3
110045,39.150157401044,-84.3924216470499,"residential","N",60800,92043.52,4
110045,39.150157401044,-84.3924216470499,"residential","Y",91289.4,158720,26
110046,39.1524074015709,-84.3924216470441,"commercial","Y",127360.5,127360.5,1
110046,39.1524074015709,-84.3924216470441,"publicly owned","N",103770,103770,1
110046,39.1524074015709,-84.3924216470441,"publicly owned","Y",103770,103770,1
110046,39.1524074015709,-84.3924216470441,"residential","N",41376,66780,21
110046,39.1524074015709,-84.3924216470441,"residential","Y",36297.8435,1271234.931,50
110047,39.1546574020975,-84.3924216470382,"residential","N",40788,40788,1
110047,39.1546574020975,-84.3924216470382,"residential","Y",23361.87,163500,9
110048,39.156907402624,-84.3924216470324,"commercial","Y",99440,99440,2
110048,39.156907402624,-84.3924216470324,"residential","N",47586,56650,5
110048,39.156907402624,-84.3924216470324,"residential","Y",33020,153000,26
110049,39.1591574031503,-84.3924216470266,"commercial","N",74778,74778,2
110049,39.1591574031503,-84.3924216470266,"commercial","Y",48826.5,403550,10
110049,39.1591574031503,-84.3924216470266,"residential","N",61182,65375.1,3
110049,39.1591574031503,-84.3924216470266,"residential","Y",23680,403550,11
110050,39.1614074036764,-84.3924216470208,"commercial","N",32325,32325,1
110050,39.1614074036764,-84.3924216470208,"commercial","Y",86561.2,556500,17
110050,39.1614074036764,-84.3924216470208,"residential","N",31724,43929.675,7
110050,39.1614074036764,-84.3924216470208,"residential","Y",30096.5175,149890,22
110051,39.1636574042023,-84.3924216470149,"commercial","N",20487.5,26059,2
110051,39.1636574042023,-84.3924216470149,"commercial","Y",15232,17664,2
110051,39.1636574042023,-84.3924216470149,"industrial","Y",282145.5,282145.5,1
110051,39.1636574042023,-84.3924216470149,"residential","N",47586,434551.953,11
110051,39.1636574042023,-84.3924216470149,"residential","Y",22829.95,93472.5,27
110052,39.1659074047279,-84.3924216470091,"commercial","N",25600000,25600000,1
110052,39.1659074047279,-84.3924216470091,"commercial","Y",7249243.75,13705800,2
110052,39.1659074047279,-84.3924216470091,"residential","N",54306,208202.5,17
110052,39.1659074047279,-84.3924216470091,"residential","Y",31679.793,1811438,29
120014,39.0804102181971,-84.3946808545465,"residential","Y",195940,702628,4
120015,39.0826602187768,-84.3946808545404,"residential","Y",188979.35,204800,4
120016,39.0849102193563,-84.3946808545342,"residential","N",181280,181280,1
120016,39.0849102193563,-84.3946808545342,"residential","Y",188160,615000,27
120017,39.0871602199356,-84.3946808545281,"residential","Y",163644.6,615000,12
120018,39.0894102205146,-84.394680854522,"residential","N",98277.5,110080,4
120018,39.0894102205146,-84.394680854522,"residential","Y",155708.7,297390,19
120019,39.0916602210935,-84.3946808545158,"residential","N",80300,205271.275,6
120019,39.0916602210935,-84.3946808545158,"residential","Y",142848,209605,51
120020,39.0939102216721,-84.3946808545097,"residential","N",100405.28,120381.25,3
120020,39.0939102216721,-84.3946808545097,"residential","Y",149556,181597.5,17
120021,39.0961602222505,-84.3946808545035,"residential","N",77580,91982,3
120021,39.0961602222505,-84.3946808545035,"residential","Y",152191.85,175848,16
120024,39.1029102239844,-84.3946808544851,"residential","Y",183964,196817.1,3
120045,39.1501602360671,-84.3946808543562,"commercial","Y",1558200,1558200,1
120045,39.1501602360671,-84.3946808543562,"residential","N",34120,38522,4
120045,39.1501602360671,-84.3946808543562,"residential","Y",44588.8,150255,22
120046,39.1524102366401,-84.3946808543501,"commercial","N",62977.4,69304.8,2
120046,39.1524102366401,-84.3946808543501,"commercial","Y",17416.1,30000,2
120046,39.1524102366401,-84.3946808543501,"residential","N",49852,66560,9
120046,39.1524102366401,-84.3946808543501,"residential","Y",37290,149890,29
120047,39.1546602372128,-84.3946808543439,"residential","N",65300,434551.953,15
120047,39.1546602372128,-84.3946808543439,"residential","Y",51687.5,264037,30
120048,39.1569102377854,-84.3946808543378,"commercial","N",32000,58880,2
