"cell_id","lat","long","neighborhood","dist","stop_id","lat_stop","long_stop","n_object"
600023,39.1007449820152,-84.503122965997,"Central Business District",0.00064202166912602,2853860,39.101255,-84.502733,6
610023,39.1007456796175,-84.5053821788555,"Central Business District",0.000816075518048619,1010220,39.100271,-84.506046,5
620023,39.1007463336196,-84.5076413917573,"Central Business District",5.58685223598016e-05,1850020,39.10077,-84.507692,6
630023,39.1007469440215,-84.5099006046997,"Central Business District",0.000639609337118192,2040020,39.100466,-84.509326,12
640023,39.1007475108233,-84.5121598176799,"Central Business District",0.000335364043538275,2853419,39.10108,-84.512116,12
650023,39.100748034025,-84.5144190306949,"Central Business District",0.00096584200199777,2010380,39.099829,-84.514122,38
660023,39.1007485136265,-84.516678243742,"Central Business District",0.000402768163047708,1270900,39.100631,-84.516293,5
670023,39.1007489496279,-84.5189374568186,"Central Business District",0.00164595344154012,2230050,39.099103,-84.518941,1
680023,39.1007493420291,-84.5211966699216,"Central Business District",0.00209235840214532,2490060,39.102261,-84.51975,1
690023,39.1007496908302,-84.5234558830484,"Central Business District",0.00366949284801976,2270090,39.097244,-84.52454,5
700023,39.1007499960311,-84.5257150961962,"Central Business District",0.00314772463967334,1270860,39.097768,-84.526723,6
710023,39.1007502576318,-84.5279743093621,"Central Business District",0.00220409494160759,2850608,39.101121,-84.530147,5
720023,39.1007504756324,-84.5302335225434,"Central Business District",0.000380492388227445,2850608,39.101121,-84.530147,5
730023,39.1007506500329,-84.5324927357373,"Lower Price Hill",0.00237479162189278,2850608,39.101121,-84.530147,5
740023,39.1007507808332,-84.534751948941,"Lower Price Hill",0.0032265765383518,1320740,39.103918,-84.535368,8
750023,39.1007508680333,-84.5370111621516,"Lower Price Hill",0.00346919651202026,2100090,39.10422,-84.53699,8
760023,39.1007509116333,-84.5392703753664,"Lower Price Hill",0.00346269494528484,1330940,39.104183,-84.538811,8
770023,39.1007509116331,-84.5415295885827,"Lower Price Hill",0.00437835065295669,1330940,39.104183,-84.538811,8
780023,39.1007508680328,-84.5437888017975,"Lower Price Hill",0.00604632455096217,1330940,39.104183,-84.538811,8
790023,39.1007507808323,-84.5460480150081,"Lower Price Hill",0.00717331406270202,2852922,39.1077,-84.547827,5
800023,39.1007506500316,-84.5483072282118,"Lower Price Hill",0.00537934677977024,2500140,39.100672,-84.553686,1
810023,39.1007504756308,-84.5505664414057,"Lower Price Hill",0.00312054550485207,2500140,39.100672,-84.553686,1
820023,39.1007502576299,-84.552825654587,"Lower Price Hill",0.000863897266063022,2500140,39.100672,-84.553686,1
830023,39.1007499960288,-84.5550848677529,"East Price Hill",0.00117211370002633,2850737,39.099591,-84.55491,1
840023,39.1007496908275,-84.5573440809007,"East Price Hill",0.00262865470321925,2853127,39.098305,-84.556378,1
850023,39.1007493420261,-84.5596032940275,"East Price Hill",0.0032415264616595,2850216,39.102002,-84.562593,5
860023,39.1007489496245,-84.5618625071306,"East Price Hill",0.00107071119900333,2850191,39.100654,-84.562929,5
870023,39.1007485136228,-84.5641217202071,"East Price Hill",0.000230950280586387,1100490,39.100519,-84.564096,5
880023,39.1007480340209,-84.5663809332542,"East Price Hill",0.00037756544550707,2320340,39.101106,-84.566501,5
890023,39.1007475108189,-84.5686401462693,"East Price Hill",0.00200664527411125,1320550,39.101212,-84.566688,5
900023,39.1007469440167,-84.5708993592494,"East Price Hill",0.00423695926285306,1320550,39.101212,-84.566688,5
910023,39.1007463336144,-84.5731585721918,"East Price Hill",0.00533450851832304,1100410,39.106077,-84.573361,5
920023,39.1007456796119,-84.5754177850936,"East Price Hill",0.00558741911344654,1320470,39.106333,-84.575451,5
930023,39.1007449820093,-84.5776769979522,"East Price Hill",0.00578065587026005,1320460,39.106395,-84.576455,5
990023,39.1007398807908,-84.5912322740374,"West Price HIll",0.00681860109108818,1320390,39.107458,-84.590066,5
1000023,39.1007388779873,-84.5934914865146,"West Price HIll",0.00630644869245191,1320290,39.104351,-84.598661,5
1010023,39.1007378315837,-84.595750698926,"West Price HIll",0.0046394868623523,1320290,39.104351,-84.598661,5
1350023,39.1006763118141,-84.6725638618917,"Riverside",0.00166500744125676,2850770,39.100838,-84.674221,1
1360023,39.1006737394088,-84.6748230702443,"Sayler Park",0.00062407541282473,2850770,39.100838,-84.674221,1
1370023,39.1006711234037,-84.6770822784307,"Sayler Park",0.000691049134782801,2500510,39.101057,-84.676509,1
1380023,39.1006684637985,-84.6793414864481,"Sayler Park",0.00113446526588549,2850750,39.101677,-84.678822,1
1390023,39.1006657605935,-84.6816006942936,"Sayler Park",0.00202664114925951,2853199,39.102174,-84.680247,1
1400023,39.1006630137885,-84.6838599019644,"Sayler Park",0.00301455055687466,1500310,39.103018,-84.681978,1
40024,39.1028863307604,-84.3766072012641,"Mt. Washington",0.0103670635280792,1300270,39.101656,-84.386901,12
50024,39.1028894700155,-84.378866407237,"Mt. Washington",0.00812872247935242,1300270,39.101656,-84.386901,12
60024,39.1028925656699,-84.3811256134096,"Mt. Washington",0.00590628351203613,1300270,39.101656,-84.386901,12
70024,39.1028956177238,-84.3833848197793,"Mt. Washington",0.00372829390547637,1300270,39.101656,-84.386901,12
80024,39.1028986261771,-84.3856440263432,"Mt. Washington",0.00176751310883248,1300270,39.101656,-84.386901,12
90024,39.1029015910298,-84.3879032330985,"Mt. Washington",0.00020333855145525,2850536,39.102727,-84.387799,12
100024,39.102904512282,-84.3901624400425,"Mt. Washington",0.00130610491435904,2850495,39.103584,-84.389047,12
110024,39.1029073899335,-84.3924216471723,"Mt. Washington",0.00174620922262538,2850496,39.104611,-84.392805,12
120024,39.1029102239844,-84.3946808544851,"Mt. Washington",0.00253208789431224,2850496,39.104611,-84.392805,12
