"cell_id","lat_cell","long_cell","animals_insects","building related","construction","food","others","police property","service complaint","street_sidewalk","traffic_signal","trash","trees_plants","water leak","zoning_parking","n_request"
880060,39.183998108185,-84.5663809333088,18,13,0,0,75,6,1,43,1,43,1,1,0,202
880062,39.1884981121643,-84.5663809333117,56,26,0,1,50,0,1,3,0,18,0,1,0,156
880063,39.1907481141528,-84.5663809333132,19,11,0,0,47,0,1,6,1,25,0,0,0,110
880064,39.1929981161405,-84.5663809333146,1,7,0,0,37,0,5,3,0,83,1,0,0,137
880065,39.1952481181275,-84.5663809333161,5,56,0,0,66,1,0,17,1,137,4,1,3,291
880066,39.1974981201137,-84.5663809333176,5,46,0,0,38,0,1,3,1,94,8,0,0,196
880067,39.1997481220992,-84.5663809333191,0,28,0,0,23,0,0,9,0,93,0,0,0,153
880068,39.2019981240839,-84.5663809333205,0,22,0,0,23,0,0,2,0,58,1,0,1,107
880069,39.2042481260678,-84.566380933322,3,14,0,0,12,0,2,3,0,16,0,0,0,50
890016,39.0849974967311,-84.5686401462573,0,1,0,0,0,0,0,0,0,0,0,0,0,1
890017,39.0872474987459,-84.568640146259,0,1,0,0,52,0,0,23,3,0,0,2,0,81
890018,39.08949750076,-84.5686401462607,11,136,0,1,145,13,2,20,0,162,22,2,2,516
890019,39.0917475027732,-84.5686401462624,0,7,0,0,26,0,0,2,0,24,4,0,0,63
890021,39.0962475067976,-84.5686401462658,0,2,0,0,44,6,0,17,0,70,4,0,6,149
890022,39.0984975088086,-84.5686401462676,5,23,0,0,39,3,1,3,0,124,9,0,3,210
890023,39.1007475108189,-84.5686401462693,6,32,0,0,117,5,1,34,0,138,6,0,0,339
890024,39.1029975128284,-84.568640146271,9,26,0,0,153,12,1,15,1,173,15,2,2,409
890025,39.1052475148372,-84.5686401462727,14,61,0,0,229,4,4,39,0,287,26,1,0,665
890026,39.1074975168452,-84.5686401462744,17,144,0,0,173,8,2,23,0,322,57,1,5,752
890027,39.1097475188524,-84.5686401462761,23,204,0,0,271,4,6,17,0,310,48,0,2,885
890028,39.1119975208589,-84.5686401462779,6,62,0,0,123,3,1,11,3,199,4,0,1,413
890029,39.1142475228646,-84.5686401462796,8,31,0,0,186,3,4,34,1,225,52,1,2,547
890030,39.1164975248696,-84.5686401462813,0,0,0,0,5,0,0,6,0,20,0,0,0,31
890031,39.1187475268739,-84.568640146283,0,0,0,0,2,0,0,1,0,0,0,0,0,3
890032,39.1209975288773,-84.5686401462847,7,10,0,0,42,3,1,3,0,28,13,0,4,111
890033,39.12324753088,-84.5686401462864,2,6,0,1,20,0,0,0,0,0,0,0,0,29
890034,39.125497532882,-84.5686401462881,0,1,0,0,3,0,0,3,0,0,0,0,0,7
890035,39.1277475348832,-84.5686401462899,2,8,0,0,31,1,0,13,0,38,4,0,0,97
890036,39.1299975368837,-84.5686401462916,3,9,1,0,30,0,0,10,0,65,2,0,0,120
890037,39.1322475388834,-84.5686401462933,8,54,0,0,86,5,2,16,0,257,20,2,1,451
890038,39.1344975408823,-84.568640146295,9,44,0,0,132,7,2,23,0,186,12,2,16,433
890039,39.1367475428805,-84.5686401462967,0,7,0,0,86,4,3,50,0,232,13,1,9,405
890041,39.1412475468746,-84.5686401463002,0,0,0,0,1,0,0,0,0,0,0,0,0,1
890042,39.1434975488705,-84.5686401463019,2,19,0,0,58,1,2,10,0,105,13,0,0,210
890043,39.1457475508656,-84.5686401463036,0,4,2,0,24,0,0,4,0,66,0,0,1,101
890044,39.14799755286,-84.5686401463053,2,9,0,0,16,0,1,2,0,7,0,0,0,37
890045,39.1502475548537,-84.568640146307,8,36,0,3,47,0,0,5,0,33,0,0,0,132
890046,39.1524975568466,-84.5686401463087,1,20,0,0,16,1,0,6,0,48,3,0,0,95
890048,39.1569975608301,-84.5686401463121,0,0,0,0,60,0,0,36,0,6,2,1,0,105
890049,39.1592475628207,-84.5686401463138,0,1,0,0,17,0,0,8,0,3,1,0,1,31
890050,39.1614975648106,-84.5686401463156,0,0,0,0,1,0,0,0,0,0,0,0,0,1
890059,39.1817475826853,-84.568640146331,1,11,0,0,16,0,0,4,0,23,1,0,0,56
890060,39.1839975846677,-84.5686401463327,0,0,0,0,9,0,0,2,0,14,0,0,0,25
890061,39.1862475866492,-84.5686401463344,1,1,0,0,17,0,0,5,0,49,7,0,0,80
890062,39.18849758863,-84.5686401463362,1,4,0,0,38,1,0,35,0,92,0,0,2,173
890063,39.19074759061,-84.5686401463379,13,45,0,0,66,0,1,3,0,35,11,0,5,179
890064,39.1929975925893,-84.5686401463396,1,16,0,0,68,7,4,6,0,75,3,0,0,180
890065,39.1952475945678,-84.5686401463413,1,56,0,0,25,6,6,18,0,154,4,1,0,271
890066,39.1974975965456,-84.568640146343,0,35,0,0,6,0,3,2,0,113,0,0,0,159
890067,39.1997475985226,-84.5686401463447,0,27,0,0,1,0,3,1,0,37,0,0,0,69
890068,39.2019976004989,-84.5686401463464,0,1,0,0,3,0,0,0,0,17,0,0,0,21
890069,39.2042476024744,-84.5686401463481,0,0,0,0,2,0,0,0,0,0,0,0,0,2
900016,39.0849969299941,-84.5708993592357,0,3,0,0,1,0,0,0,0,0,0,0,0,4
900017,39.0872469319996,-84.5708993592376,0,11,0,0,8,0,0,10,0,28,1,0,0,58
900018,39.0894969340043,-84.5708993592396,2,41,0,0,117,8,1,14,1,71,9,1,4,269
900019,39.0917469360083,-84.5708993592416,7,87,0,0,209,2,7,25,2,234,39,0,2,614
900021,39.096246940014,-84.5708993592455,0,0,0,0,19,1,0,6,0,25,0,0,0,51
900022,39.0984969420157,-84.5708993592474,0,3,0,0,18,0,0,3,0,18,1,0,2,45
900023,39.1007469440167,-84.5708993592494,0,8,0,0,18,0,0,1,0,23,0,0,2,52
900024,39.1029969460169,-84.5708993592513,8,19,0,0,43,1,0,18,0,63,5,0,2,159
900025,39.1052469480164,-84.5708993592533,19,97,0,1,235,10,0,29,0,261,45,3,4,704
900026,39.1074969500151,-84.5708993592553,13,139,0,0,216,9,0,14,3,310,42,0,0,746
900027,39.1097469520131,-84.5708993592572,12,103,1,13,198,1,2,26,1,151,20,0,0,528
900028,39.1119969540103,-84.5708993592591,8,108,0,0,220,5,1,33,1,239,49,0,1,665
900029,39.1142469560067,-84.5708993592611,2,40,0,0,118,1,1,26,0,129,24,0,0,341
900030,39.1164969580025,-84.5708993592631,2,9,0,0,36,4,1,17,0,149,12,0,0,230
900031,39.1187469599974,-84.570899359265,0,16,0,0,66,24,3,12,1,124,9,0,3,258
900032,39.1209969619916,-84.5708993592669,0,1,0,0,18,0,0,2,0,0,0,0,0,21
900033,39.123246963985,-84.5708993592689,3,20,0,0,29,0,0,7,0,0,0,0,0,59
900035,39.1277469679697,-84.5708993592728,0,0,0,0,6,0,0,1,0,2,0,0,0,9
900036,39.1299969699609,-84.5708993592747,13,17,0,0,25,0,0,2,0,9,0,0,0,66
900037,39.1322469719513,-84.5708993592767,0,17,0,0,46,2,2,6,0,185,9,1,0,268
900038,39.134496973941,-84.5708993592786,10,25,1,0,119,9,5,76,0,191,6,1,1,444
900039,39.13674697593,-84.5708993592806,8,25,0,0,43,3,1,9,0,55,17,0,2,163
900040,39.1389969779182,-84.5708993592826,0,0,0,0,40,3,5,13,0,133,1,0,0,195
900041,39.1412469799056,-84.5708993592845,0,5,0,0,32,2,2,28,0,86,14,0,0,169
900042,39.1434969818923,-84.5708993592865,0,0,0,0,5,0,0,1,0,3,1,0,0,10
900043,39.1457469838782,-84.5708993592884,2,17,0,0,65,2,2,9,0,87,19,0,8,211
900044,39.1479969858634,-84.5708993592904,4,33,0,0,45,0,0,10,0,29,9,0,1,131
900045,39.1502469878478,-84.5708993592923,11,21,0,0,33,0,0,0,0,1,0,0,0,66
900047,39.1547469918144,-84.5708993592962,0,4,0,0,12,0,0,1,0,0,1,0,0,18
900048,39.1569969937965,-84.5708993592982,0,0,0,0,11,0,0,2,0,2,1,1,0,17
900049,39.159246995778,-84.5708993593001,0,0,0,0,12,0,0,1,0,58,0,0,0,71
900052,39.1659970017177,-84.570899359306,0,0,0,0,0,0,0,1,0,0,0,0,0,1
900059,39.1817470155507,-84.5708993593196,3,10,0,0,3,0,0,0,0,0,0,0,0,16
900061,39.1862470194962,-84.5708993593235,0,0,0,0,3,0,0,6,0,10,2,0,0,21
900062,39.1884970214678,-84.5708993593255,5,10,0,0,19,1,0,0,0,0,0,0,0,35
900063,39.1907470234387,-84.5708993593275,8,37,0,2,64,0,3,43,0,27,0,0,8,192
900064,39.1929970254088,-84.5708993593294,2,68,2,1,93,6,2,17,0,77,3,0,12,283
900065,39.1952470273782,-84.5708993593313,0,27,0,0,28,2,2,7,0,88,1,0,1,156
900066,39.1974970293468,-84.5708993593333,0,31,0,0,19,3,1,3,0,96,0,0,0,153
900067,39.1997470313147,-84.5708993593353,0,18,0,0,3,0,0,3,0,38,0,0,0,62
900068,39.2019970332818,-84.5708993593372,0,12,0,0,15,1,0,1,0,39,0,0,1,69
900069,39.2042470352481,-84.5708993593392,0,2,0,0,3,0,0,0,0,0,0,1,0,6
900070,39.2064970372137,-84.5708993593411,0,3,0,0,3,0,0,0,0,1,0,0,0,7
910016,39.084996319662,-84.5731585721764,0,0,0,0,0,0,0,0,0,0,1,0,0,1
910017,39.0872463216574,-84.5731585721786,0,13,0,0,25,0,1,1,0,45,2,0,8,95
910018,39.0894963236521,-84.5731585721808,0,2,0,0,10,0,0,3,0,27,1,0,0,43
910019,39.0917463256461,-84.573158572183,14,38,0,0,139,2,3,43,0,70,9,0,8,326
910020,39.0939963276393,-84.5731585721852,4,32,0,0,157,7,10,36,0,178,13,0,10,447
910021,39.0962463296317,-84.5731585721874,0,2,0,0,7,0,0,2,0,14,2,0,1,28
910023,39.1007463336144,-84.5731585721918,0,2,0,0,24,1,2,4,0,47,1,0,0,81
910024,39.1029963356046,-84.5731585721939,0,4,0,0,13,0,1,3,0,42,4,0,1,68
910025,39.1052463375941,-84.5731585721961,0,36,0,0,91,4,3,20,0,137,10,0,5,306
910026,39.1074963395828,-84.5731585721983,9,51,1,0,85,12,3,40,0,135,5,0,2,343
910027,39.1097463415707,-84.5731585722005,14,83,3,3,276,7,7,38,2,267,33,1,0,734
910028,39.1119963435579,-84.5731585722027,5,31,0,7,82,9,1,23,0,117,4,1,0,280
910029,39.1142463455444,-84.5731585722049,14,98,0,0,209,3,6,32,0,406,35,0,2,805
910030,39.1164963475301,-84.573158572207,5,39,0,0,168,13,2,36,0,350,22,0,0,635
910031,39.1187463495151,-84.5731585722092,7,18,0,0,118,15,2,20,0,154,12,0,4,350
910032,39.1209963514993,-84.5731585722115,4,5,0,0,13,0,0,2,0,5,0,1,0,30
910033,39.1232463534828,-84.5731585722136,4,25,0,0,18,0,0,3,0,0,0,0,0,50
910034,39.1254963554655,-84.5731585722158,7,7,0,0,11,0,0,0,0,0,0,0,0,25
910035,39.1277463574475,-84.573158572218,1,15,0,8,65,1,1,47,1,36,6,0,0,181
910036,39.1299963594287,-84.5731585722202,7,16,0,0,35,6,3,9,0,97,6,0,0,179
910037,39.1322463614092,-84.5731585722224,0,17,0,0,43,8,1,4,0,142,10,0,0,225
910038,39.1344963633889,-84.5731585722245,5,35,0,0,197,2,3,20,0,170,47,1,21,501
910039,39.1367463653679,-84.5731585722267,0,4,0,0,49,6,2,8,1,125,5,0,0,200
910040,39.1389963673461,-84.5731585722289,2,2,0,0,53,1,1,10,0,59,4,1,0,133
910041,39.1412463693236,-84.5731585722311,1,14,0,0,55,2,1,73,0,210,14,0,0,370
910042,39.1434963713004,-84.5731585722333,0,13,2,0,36,3,1,22,0,153,10,4,0,244
910043,39.1457463732763,-84.5731585722355,7,64,0,0,204,1,6,70,1,119,22,2,7,503
910044,39.1479963752516,-84.5731585722377,0,26,0,0,15,0,2,3,0,69,8,0,0,123
910045,39.1502463772261,-84.5731585722399,0,21,0,0,10,0,0,7,0,68,0,0,0,106
910047,39.1547463811728,-84.5731585722442,0,6,0,0,3,0,0,0,0,0,0,0,0,9
910048,39.156996383145,-84.5731585722464,2,14,0,0,23,0,0,4,0,20,7,4,0,74
910049,39.1592463851165,-84.5731585722486,0,2,0,0,1,0,0,0,0,0,0,0,0,3
910050,39.1614963870873,-84.5731585722508,1,2,0,0,11,1,1,8,2,31,3,0,0,60
910051,39.1637463890573,-84.573158572253,0,0,0,0,0,0,0,3,0,0,0,0,0,3
910061,39.1862464087161,-84.5731585722748,8,20,0,0,40,0,0,6,0,0,0,0,0,74
910062,39.1884964106778,-84.573158572277,20,59,0,0,75,0,0,13,0,25,7,1,10,210
910063,39.1907464126388,-84.5731585722792,13,62,0,0,75,1,0,6,0,86,8,0,1,252
910064,39.1929964145991,-84.5731585722813,3,23,0,1,46,0,1,8,0,26,3,0,3,114
910065,39.1952464165586,-84.5731585722835,0,42,0,0,45,0,0,11,0,116,16,0,0,230
910066,39.1974964185174,-84.5731585722857,0,34,0,0,20,1,0,5,0,106,4,0,0,170
910067,39.1997464204754,-84.5731585722879,0,32,0,0,4,0,2,2,0,73,0,0,0,113
910068,39.2019964224326,-84.5731585722901,0,17,0,0,27,0,0,3,0,43,1,0,1,92
910069,39.2042464243892,-84.5731585722923,0,4,0,0,0,0,0,0,0,0,0,0,0,4
920015,39.0827456637493,-84.5754177850743,0,3,0,0,2,0,0,0,0,0,0,0,0,5
920016,39.0849956657347,-84.5754177850767,0,2,0,0,5,0,0,0,0,0,0,0,0,7
920017,39.0872456677194,-84.5754177850791,0,19,0,0,13,0,0,4,0,29,0,0,1,66
920018,39.0894956697034,-84.5754177850816,0,0,0,0,1,0,0,0,0,0,0,0,0,1
920019,39.0917456716865,-84.575417785084,23,17,0,0,25,1,0,2,0,0,1,0,0,69
920020,39.093995673669,-84.5754177850864,0,11,0,0,26,0,0,2,1,51,4,0,1,96
920021,39.0962456756507,-84.5754177850888,0,0,0,0,1,0,0,0,0,1,0,0,0,2
920022,39.0984956776317,-84.5754177850912,3,3,0,0,46,0,0,5,0,60,1,0,0,118
920023,39.1007456796119,-84.5754177850936,0,18,0,0,17,4,0,5,0,34,10,0,3,91
920025,39.1052456835701,-84.5754177850984,0,0,0,0,4,0,0,0,0,0,0,0,0,4
920026,39.1074956855481,-84.5754177851009,5,26,0,0,86,11,3,8,0,237,23,0,26,425
920027,39.1097456875254,-84.5754177851033,13,39,1,0,188,18,2,45,1,391,40,1,1,740
920028,39.1119956895019,-84.5754177851057,4,73,0,11,118,2,2,20,0,140,31,0,0,401
920029,39.1142456914777,-84.5754177851081,18,101,0,2,263,3,1,49,1,192,20,0,4,654
920030,39.1164956934527,-84.5754177851105,18,58,0,0,222,18,4,53,0,538,24,1,16,952
920031,39.1187456954269,-84.5754177851129,10,66,0,0,217,14,3,39,1,303,58,1,9,721
920032,39.1209956974004,-84.5754177851154,0,25,0,0,125,8,7,82,0,254,32,3,4,540
920033,39.1232456993732,-84.5754177851178,29,19,0,0,47,0,0,6,0,0,0,0,0,101
920034,39.1254957013453,-84.5754177851202,1,4,0,0,13,0,0,1,0,0,0,0,0,19
920035,39.1277457033166,-84.5754177851226,0,10,0,2,30,3,1,63,0,86,1,3,20,219
920036,39.1299957052871,-84.575417785125,0,0,0,0,3,0,0,0,0,1,0,0,0,4
920037,39.1322457072569,-84.5754177851274,0,3,0,0,28,6,5,8,0,112,6,0,0,168
920038,39.134495709226,-84.5754177851299,12,36,0,0,117,5,4,21,0,210,27,0,2,434
920039,39.1367457111943,-84.5754177851323,11,39,0,0,191,3,5,26,0,227,32,0,1,535
920040,39.1389957131619,-84.5754177851347,0,15,0,0,40,0,5,44,0,245,16,1,0,366
920041,39.1412457151287,-84.5754177851371,0,9,0,0,52,3,9,58,0,227,4,0,0,362
920042,39.1434957170948,-84.5754177851395,5,29,0,1,63,4,3,26,0,193,12,0,5,341
920043,39.1457457190601,-84.5754177851419,3,27,0,0,76,4,4,46,1,109,4,0,7,281
920044,39.1479957210247,-84.5754177851443,0,8,0,0,10,0,1,15,0,59,0,0,0,93
920046,39.1524957249516,-84.5754177851492,1,2,0,0,2,1,0,1,0,19,0,0,0,26
920047,39.154745726914,-84.5754177851516,8,5,0,0,29,0,0,14,0,0,0,0,0,56
920048,39.1569957288756,-84.575417785154,6,11,0,0,50,2,0,10,2,83,0,2,5,171
920049,39.1592457308365,-84.5754177851564,0,2,0,0,8,1,0,1,0,27,1,0,1,41
920060,39.1839957523569,-84.575417785183,0,11,0,0,1,0,0,28,0,42,1,0,0,83
920061,39.1862457543088,-84.5754177851854,0,38,0,0,18,4,0,43,0,66,0,0,1,170
920062,39.18849575626,-84.5754177851878,4,46,0,0,82,2,1,58,0,99,5,0,0,297
920063,39.1907457582104,-84.5754177851902,1,34,0,0,22,6,0,3,0,71,2,0,1,140
920064,39.1929957601601,-84.5754177851926,0,27,0,0,9,4,0,6,0,46,1,0,0,93
920065,39.1952457621091,-84.575417785195,1,45,0,1,51,0,6,13,1,117,8,1,7,251
920066,39.1974957640573,-84.5754177851975,0,21,0,0,12,0,2,8,0,79,7,0,1,130
920067,39.1997457660047,-84.5754177851999,0,10,0,0,3,0,1,0,0,29,0,0,0,43
920068,39.2019957679514,-84.5754177852023,5,73,1,0,92,4,7,53,0,277,10,0,3,525
920069,39.2042457698974,-84.5754177852047,23,84,1,0,190,6,6,18,0,390,10,2,4,734
930015,39.0827449662384,-84.5776769979311,0,3,0,0,0,0,0,0,0,0,0,1,0,4
930017,39.0872449701856,-84.5776769979363,0,0,0,0,12,0,0,6,0,1,0,0,0,19
930020,39.0939949761008,-84.5776769979443,0,1,0,0,2,0,0,0,0,5,1,0,1,10
930021,39.096244978071,-84.5776769979469,0,12,0,0,21,1,0,9,0,35,9,0,0,87
930022,39.0984949800405,-84.5776769979495,3,5,0,0,49,0,0,4,0,54,0,0,2,117
930023,39.1007449820093,-84.5776769979522,0,6,0,0,15,0,0,0,0,0,0,0,2,23
930026,39.1074949879112,-84.5776769979601,9,27,0,0,75,11,2,10,0,127,23,0,2,286
930027,39.109744989877,-84.5776769979627,6,62,2,0,103,5,1,18,0,302,20,0,0,519
930028,39.1119949918421,-84.5776769979654,14,84,0,0,69,8,0,28,0,150,35,0,5,393
930029,39.1142449938065,-84.577676997968,0,46,1,11,131,3,0,57,0,113,25,0,0,387
930030,39.1164949957701,-84.5776769979707,4,88,0,0,215,2,4,37,0,374,40,0,2,766
930031,39.1187449977329,-84.5776769979733,9,87,0,0,135,3,0,17,0,323,21,1,0,596
930032,39.120994999695,-84.5776769979759,17,35,0,0,145,5,1,23,0,247,21,3,2,499
930033,39.1232450016564,-84.5776769979786,3,25,0,0,107,3,3,11,0,166,25,0,0,343
930034,39.125495003617,-84.5776769979812,18,25,1,1,72,0,0,34,0,29,6,0,0,186
930035,39.1277450055769,-84.5776769979839,0,2,0,0,92,1,2,119,1,21,2,0,1,241
930036,39.1299950075361,-84.5776769979865,0,0,0,0,3,0,0,2,0,0,0,0,0,5
930037,39.1322450094945,-84.5776769979892,0,4,0,0,3,0,0,0,0,11,0,0,1,19
930038,39.1344950114522,-84.5776769979918,0,15,0,0,65,6,3,26,0,175,5,0,0,295
930039,39.1367450134091,-84.5776769979944,3,30,0,0,122,0,3,19,3,166,21,0,5,372
930040,39.1389950153653,-84.5776769979971,6,21,1,1,94,2,0,10,0,209,15,2,5,366
930041,39.1412450173208,-84.5776769979997,14,22,0,0,45,5,0,4,1,33,1,0,0,125
930042,39.1434950192755,-84.5776769980024,0,23,0,0,57,0,0,16,0,85,4,0,1,186
930043,39.1457450212295,-84.577676998005,26,74,0,0,76,5,0,6,0,28,7,0,2,224
930044,39.1479950231827,-84.5776769980076,0,0,0,0,0,0,0,0,0,5,0,0,0,5
930045,39.1502450251352,-84.5776769980103,0,0,0,0,1,0,0,5,0,9,1,0,0,16
930046,39.1524950270869,-84.5776769980129,2,1,0,0,19,1,4,29,1,87,1,0,0,145
930047,39.154745029038,-84.5776769980155,0,9,0,0,45,1,3,7,0,131,1,0,0,197
930048,39.1569950309882,-84.5776769980182,9,10,0,1,63,1,1,26,2,35,6,0,14,168
930054,39.1704950426743,-84.577676998034,0,0,0,0,0,0,0,1,0,0,0,0,0,1
930056,39.1749950465638,-84.5776769980393,0,0,0,0,0,0,0,1,0,0,0,0,0,1
930060,39.1839950543337,-84.5776769980499,0,36,0,0,12,0,0,15,0,66,0,0,0,129
930061,39.1862450562744,-84.5776769980525,0,31,0,0,15,5,2,29,0,70,6,0,1,159
930062,39.1884950582143,-84.5776769980552,0,56,0,0,31,1,1,37,0,85,6,0,1,218
930063,39.1907450601535,-84.5776769980578,0,48,0,0,15,4,1,12,0,107,5,2,0,194
930064,39.1929950620919,-84.5776769980604,0,41,0,0,12,0,2,2,0,77,3,0,0,137
930065,39.1952450640296,-84.5776769980631,0,53,0,0,21,4,3,1,0,110,2,0,0,194
930066,39.1974950659665,-84.5776769980657,0,42,0,0,81,3,1,21,1,94,52,1,1,297
930067,39.1997450679027,-84.5776769980684,0,18,0,0,18,0,1,37,0,59,4,0,0,137
930068,39.2019950698382,-84.577676998071,20,86,0,0,206,1,6,25,0,541,10,0,1,896
930069,39.2042450717729,-84.5776769980736,5,45,0,0,61,11,1,20,0,176,4,0,1,324
940016,39.0849942270948,-84.5799362107446,0,5,0,0,7,0,1,2,0,31,7,0,0,53
940021,39.0962442368926,-84.5799362107589,1,1,0,0,42,5,1,16,0,48,0,0,1,115
940025,39.1052442447176,-84.5799362107703,0,0,0,0,2,0,0,0,0,0,0,0,0,2
940026,39.107494246672,-84.5799362107732,5,43,0,0,81,19,3,30,0,190,10,0,2,383
940027,39.1097442486257,-84.5799362107761,9,39,0,0,67,10,5,15,0,223,12,1,2,383
940028,39.1119942505786,-84.5799362107789,0,17,0,0,32,1,0,6,0,54,3,0,1,114
940029,39.1142442525308,-84.5799362107818,13,37,0,4,155,1,4,88,0,233,16,0,5,556
940030,39.1164942544823,-84.5799362107847,9,69,0,0,188,2,3,49,0,365,49,3,4,741
940031,39.118744256433,-84.5799362107875,11,118,1,0,227,8,4,23,0,449,55,0,7,903
940032,39.120994258383,-84.5799362107904,9,58,0,0,122,9,7,21,0,295,32,2,8,563
940033,39.1232442603323,-84.5799362107932,7,32,2,0,116,4,6,43,0,253,14,0,0,477
940034,39.1254942622808,-84.5799362107961,6,12,1,0,34,1,2,15,0,45,1,0,0,117
940035,39.1277442642286,-84.579936210799,0,0,0,0,13,0,2,8,0,66,2,0,0,91
940036,39.1299942661757,-84.5799362108018,0,0,0,0,1,2,0,10,0,13,1,0,0,27
940037,39.132244268122,-84.5799362108047,0,0,0,0,1,0,0,0,0,31,0,0,0,32
940038,39.1344942700676,-84.5799362108075,0,2,0,0,25,0,4,12,0,61,0,0,0,104
940039,39.1367442720124,-84.5799362108104,0,6,0,0,13,0,0,4,0,44,0,0,0,67
940040,39.1389942739565,-84.5799362108133,1,15,0,5,26,1,1,1,0,23,7,0,0,80
940041,39.1412442758999,-84.5799362108161,1,42,2,7,146,1,2,25,1,45,3,0,5,280
940042,39.1434942778425,-84.579936210819,29,64,0,0,66,3,0,8,0,164,10,0,1,345
940043,39.1457442797844,-84.5799362108219,17,64,2,0,147,2,0,20,0,119,8,0,1,380
940044,39.1479942817256,-84.5799362108247,1,0,0,0,45,5,2,19,0,74,7,0,0,153
940045,39.150244283666,-84.5799362108276,0,5,3,0,32,2,0,10,0,53,2,0,0,107
940046,39.1524942856057,-84.5799362108304,4,13,1,0,35,4,3,60,0,175,7,0,0,302
940047,39.1547442875447,-84.5799362108333,4,28,0,0,60,3,6,4,1,60,5,0,34,205
940048,39.1569942894829,-84.5799362108362,0,0,0,0,7,3,1,2,0,28,2,0,24,67
940054,39.1704943010968,-84.5799362108533,0,0,0,0,0,0,0,1,0,0,0,0,0,1
940055,39.1727443030299,-84.5799362108562,0,0,0,0,15,0,0,8,0,0,0,0,0,23
940060,39.1839943126842,-84.5799362108705,1,24,0,0,14,2,0,22,0,57,0,0,0,120
940061,39.1862443146129,-84.5799362108734,0,10,0,0,8,0,1,8,0,35,0,0,0,62
940062,39.1884943165408,-84.5799362108762,0,17,0,0,10,0,0,21,0,68,0,0,0,116
940063,39.190744318468,-84.5799362108791,0,32,0,0,12,1,3,2,1,84,0,0,0,135
940064,39.1929943203944,-84.579936210882,0,35,0,0,20,0,2,10,0,55,6,1,0,129
940065,39.1952443223201,-84.5799362108848,4,28,0,0,20,0,1,2,0,114,5,0,0,174
940066,39.1974943242451,-84.5799362108877,0,23,0,0,23,2,0,5,0,72,4,0,2,131
940067,39.1997443261694,-84.5799362108905,0,40,0,3,57,2,1,17,0,98,12,0,1,231
950015,39.0827434404333,-84.5821954235035,0,1,0,0,10,1,0,4,0,15,0,0,0,31
950016,39.0849934423822,-84.5821954235066,33,17,0,0,84,4,1,12,1,61,2,0,1,216
950024,39.1029934579467,-84.5821954235312,1,6,3,0,40,3,1,9,0,102,6,0,1,172
950025,39.105243459889,-84.5821954235343,26,16,0,0,60,0,2,5,0,97,7,0,2,215
950026,39.1074934618305,-84.5821954235374,8,31,0,0,111,30,2,9,2,196,17,3,1,410
950027,39.1097434637713,-84.5821954235405,4,40,0,0,124,6,6,18,0,270,29,2,2,501
950028,39.1119934657114,-84.5821954235436,6,40,0,0,90,4,6,24,0,297,10,0,3,480
950029,39.1142434676508,-84.5821954235466,13,51,0,13,171,4,4,100,0,264,11,0,5,636
950030,39.1164934695894,-84.5821954235497,14,66,0,0,302,11,1,43,0,461,79,1,5,983
950031,39.1187434715273,-84.5821954235528,2,64,0,0,134,0,3,22,0,278,52,0,5,560
950032,39.1209934734645,-84.5821954235559,8,24,0,0,95,1,5,51,1,207,22,1,3,418
950033,39.1232434754009,-84.5821954235589,12,5,1,0,81,1,0,26,0,115,14,0,2,257
950034,39.1254934773366,-84.582195423562,0,1,0,0,47,0,0,40,0,17,0,0,0,105
950035,39.1277434792716,-84.5821954235651,0,1,0,0,26,0,0,7,0,81,2,0,0,117
950036,39.1299934812058,-84.5821954235682,0,5,0,0,41,0,0,8,0,50,8,0,1,113
950037,39.1322434831393,-84.5821954235712,0,0,0,0,3,0,1,10,0,45,1,0,0,60
950038,39.1344934850721,-84.5821954235743,1,1,0,0,3,1,0,7,0,23,2,0,0,38
950039,39.1367434870041,-84.5821954235774,0,0,0,0,4,1,0,10,0,36,1,0,0,52
950040,39.1389934889355,-84.5821954235805,0,0,0,0,7,1,0,6,1,15,0,0,0,30
950041,39.141243490866,-84.5821954235836,15,61,0,2,220,0,2,31,0,134,16,0,0,481
950042,39.1434934927959,-84.5821954235866,5,83,0,0,120,6,2,25,0,161,33,3,1,439
950043,39.145743494725,-84.5821954235897,19,62,1,0,100,0,0,5,0,82,9,0,0,278
950044,39.1479934966534,-84.5821954235928,2,17,1,0,50,7,7,13,0,148,5,0,15,265
950045,39.1502434985811,-84.5821954235959,0,5,0,0,37,7,2,22,1,105,5,0,0,184
950046,39.152493500508,-84.582195423599,0,18,0,0,60,4,1,46,0,189,19,0,1,338
950047,39.1547435024342,-84.582195423602,9,22,1,0,92,2,0,5,1,51,17,0,11,211
950048,39.1569935043597,-84.5821954236051,0,3,0,0,5,0,1,7,0,35,0,0,1,52
950053,39.168243513976,-84.5821954236205,0,0,0,0,0,0,0,1,0,0,0,0,0,1
950067,39.1997435408047,-84.5821954236636,1,20,1,0,12,0,2,3,0,64,2,0,0,105
960015,39.0827426121392,-84.5844546362137,0,18,0,0,107,4,0,14,0,61,11,0,0,215
960016,39.0849926140744,-84.584454636217,2,8,0,0,33,2,0,6,0,65,2,0,3,121
960024,39.1029926295301,-84.5844546362433,1,17,0,0,30,0,2,8,0,114,4,1,0,177
960025,39.1052426314588,-84.5844546362466,2,11,0,0,46,4,3,17,0,80,8,0,0,171
